DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-12-03 00:00:00;6;3;6;9;0;0;0
2020-12-03 00:15:00;7;3;11;7;0;1;0
2020-12-03 00:30:00;6;9;8;1;0;0;0
2020-12-03 00:45:00;9;11;13;13;0;1;0
2020-12-03 01:00:00;5;5;9;6;1;2;0
2020-12-03 01:15:00;7;2;8;5;0;0;0
2020-12-03 01:30:00;6;2;7;4;0;2;0
2020-12-03 01:45:00;5;3;6;4;0;0;0
2020-12-03 02:00:00;7;2;6;2;1;1;0
2020-12-03 02:15:00;8;5;7;3;0;0;0
2020-12-03 02:30:00;6;4;8;13;0;0;0
2020-12-03 02:45:00;5;6;8;6;0;0;0
2020-12-03 03:00:00;5;1;1;2;0;0;0
2020-12-03 03:15:00;8;2;8;6;1;1;0
2020-12-03 03:30:00;10;3;9;8;1;1;0
2020-12-03 03:45:00;3;8;12;4;1;0;0
2020-12-03 04:00:00;9;6;5;9;0;0;0
2020-12-03 04:15:00;9;14;14;6;0;1;0
2020-12-03 04:30:00;12;13;21;11;2;0;0
2020-12-03 04:45:00;28;27;47;14;5;4;0
2020-12-03 05:00:00;34;35;116;50;2;9;0
2020-12-03 05:15:00;31;49;223;119;3;22;0
2020-12-03 05:30:00;48;66;218;134;5;18;0
2020-12-03 05:45:00;124;160;147;85;18;14;0
2020-12-03 06:00:00;161;207;146;98;9;10;0
2020-12-03 06:15:00;101;147;193;126;7;22;0
2020-12-03 06:30:00;86;117;202;227;13;32;0
2020-12-03 06:45:00;81;116;208;162;30;26;0
2020-12-03 07:00:00;75;109;183;148;23;33;0
2020-12-03 07:15:00;66;93;190;192;45;28;0
2020-12-03 07:30:00;86;140;238;216;150;42;0
2020-12-03 07:45:00;95;152;192;140;26;57;0
2020-12-03 08:00:00;80;123;184;150;22;40;0
2020-12-03 08:15:00;77;121;166;140;27;24;1
2020-12-03 08:30:00;91;111;132;133;23;28;0
2020-12-03 08:45:00;75;97;137;112;21;24;0
2020-12-03 09:00:00;70;99;114;110;17;20;1
2020-12-03 09:15:00;57;80;103;137;223;19;0
2020-12-03 09:30:00;74;108;115;117;18;21;2
2020-12-03 09:45:00;72;120;113;124;22;25;0
2020-12-03 10:00:00;90;125;110;100;246;30;0
2020-12-03 10:15:00;91;131;112;128;20;28;0
2020-12-03 10:30:00;101;141;115;128;20;17;0
2020-12-03 10:45:00;88;128;108;116;19;19;7
2020-12-03 11:00:00;95;148;121;126;31;15;5
2020-12-03 11:15:00;84;122;115;120;51;19;0
2020-12-03 11:30:00;109;161;113;130;112;32;0
2020-12-03 11:45:00;83;145;105;100;22;28;0
2020-12-03 12:00:00;121;168;109;112;25;23;0
2020-12-03 12:15:00;92;135;120;126;31;18;1
2020-12-03 12:30:00;108;168;112;117;36;30;0
2020-12-03 12:45:00;92;151;107;122;21;22;0
2020-12-03 13:00:00;115;175;131;97;18;18;0
2020-12-03 13:15:00;134;197;174;154;17;30;0
2020-12-03 13:30:00;102;160;217;182;20;33;0
2020-12-03 13:45:00;114;189;190;153;18;30;0
2020-12-03 14:00:00;163;219;164;136;73;33;1
2020-12-03 14:15:00;227;281;137;151;30;22;0
2020-12-03 14:30:00;224;306;109;154;12;29;0
2020-12-03 14:45:00;183;277;116;132;25;25;0
2020-12-03 15:00:00;197;261;114;129;296;30;0
2020-12-03 15:15:00;187;255;110;133;41;41;0
2020-12-03 15:30:00;193;227;112;139;41;30;0
2020-12-03 15:45:00;159;244;117;154;110;36;0
2020-12-03 16:00:00;173;243;106;139;17;40;0
2020-12-03 16:15:00;185;261;123;147;24;28;1
2020-12-03 16:30:00;154;224;122;154;26;31;0
2020-12-03 16:45:00;170;230;115;134;27;28;0
2020-12-03 17:00:00;145;213;126;146;25;23;0
2020-12-03 17:15:00;146;232;110;156;21;32;0
2020-12-03 17:30:00;134;218;119;141;17;22;0
2020-12-03 17:45:00;129;166;106;122;17;25;1
2020-12-03 18:00:00;129;190;103;104;24;24;0
2020-12-03 18:15:00;114;158;108;123;12;23;0
2020-12-03 18:30:00;99;158;84;104;16;13;0
2020-12-03 18:45:00;76;143;73;83;98;19;0
2020-12-03 19:00:00;68;118;84;81;11;19;0
2020-12-03 19:15:00;64;114;59;62;10;4;0
2020-12-03 19:30:00;59;97;56;41;8;24;0
2020-12-03 19:45:00;58;84;52;53;3;14;0
2020-12-03 20:00:00;53;78;54;53;1;14;0
2020-12-03 20:15:00;50;83;49;52;1;12;0
2020-12-03 20:30:00;45;59;69;56;1;13;0
2020-12-03 20:45:00;34;47;89;36;5;6;0
2020-12-03 21:00:00;38;60;168;71;1;10;0
2020-12-03 21:15:00;38;36;185;78;1;10;0
2020-12-03 21:30:00;42;51;148;90;5;18;0
2020-12-03 21:45:00;72;93;55;36;5;9;0
2020-12-03 22:00:00;157;172;44;28;2;5;0
2020-12-03 22:15:00;82;77;25;25;1;5;0
2020-12-03 22:30:00;39;38;42;31;1;2;0
2020-12-03 22:45:00;22;12;20;14;2;1;0
2020-12-03 23:00:00;21;20;19;12;0;2;0
2020-12-03 23:15:00;13;19;15;12;1;0;0
2020-12-03 23:30:00;13;13;22;12;2;0;0
2020-12-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
