DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-12-03 00:00:00;7;2;1;0;2;8;1
2020-12-03 00:15:00;7;2;0;0;2;13;3
2020-12-03 00:30:00;6;3;0;2;2;7;4
2020-12-03 00:45:00;3;0;1;1;3;9;5
2020-12-03 01:00:00;12;4;1;1;3;13;7
2020-12-03 01:15:00;7;4;0;0;1;8;5
2020-12-03 01:30:00;7;4;0;0;0;7;1
2020-12-03 01:45:00;3;2;1;2;4;4;1
2020-12-03 02:00:00;8;3;0;1;1;5;2
2020-12-03 02:15:00;5;3;1;1;4;9;3
2020-12-03 02:30:00;5;3;0;3;3;10;3
2020-12-03 02:45:00;8;3;0;2;1;1;2
2020-12-03 03:00:00;3;3;0;1;1;6;0
2020-12-03 03:15:00;3;2;0;0;0;11;3
2020-12-03 03:30:00;5;6;0;0;0;11;3
2020-12-03 03:45:00;5;6;3;3;7;8;3
2020-12-03 04:00:00;7;6;0;1;1;11;6
2020-12-03 04:15:00;7;8;0;3;2;16;3
2020-12-03 04:30:00;15;7;0;2;1;15;8
2020-12-03 04:45:00;23;16;1;5;8;37;9
2020-12-03 05:00:00;26;14;1;7;8;74;61
2020-12-03 05:15:00;35;42;4;9;13;142;142
2020-12-03 05:30:00;48;30;2;6;21;112;112
2020-12-03 05:45:00;112;73;7;7;18;97;87
2020-12-03 06:00:00;128;87;1;10;18;97;108
2020-12-03 06:15:00;119;112;4;3;14;106;142
2020-12-03 06:30:00;71;88;4;13;30;145;148
2020-12-03 06:45:00;75;98;5;12;29;128;151
2020-12-03 07:00:00;62;66;2;14;29;117;137
2020-12-03 07:15:00;62;88;3;13;33;147;143
2020-12-03 07:30:00;83;59;4;9;43;134;152
2020-12-03 07:45:00;84;94;5;20;45;123;150
2020-12-03 08:00:00;58;54;5;17;20;107;132
2020-12-03 08:15:00;93;71;3;11;32;103;118
2020-12-03 08:30:00;71;55;5;14;32;98;95
2020-12-03 08:45:00;91;57;5;11;33;82;95
2020-12-03 09:00:00;80;52;3;22;23;87;91
2020-12-03 09:15:00;76;48;4;18;23;81;77
2020-12-03 09:30:00;81;47;4;14;27;91;101
2020-12-03 09:45:00;104;61;7;15;26;82;70
2020-12-03 10:00:00;97;53;3;10;22;62;82
2020-12-03 10:15:00;97;59;0;17;34;88;88
2020-12-03 10:30:00;117;59;6;10;16;87;85
2020-12-03 10:45:00;86;63;4;7;21;74;87
2020-12-03 11:00:00;110;71;10;9;22;76;95
2020-12-03 11:15:00;111;77;4;13;22;80;95
2020-12-03 11:30:00;123;94;6;20;30;82;92
2020-12-03 11:45:00;103;76;4;15;29;76;65
2020-12-03 12:00:00;121;81;8;17;29;65;70
2020-12-03 12:15:00;97;75;7;16;32;84;86
2020-12-03 12:30:00;93;70;5;12;27;74;74
2020-12-03 12:45:00;121;89;4;15;23;83;94
2020-12-03 13:00:00;115;101;3;21;29;113;109
2020-12-03 13:15:00;138;103;5;17;33;115;126
2020-12-03 13:30:00;129;82;5;9;20;116;121
2020-12-03 13:45:00;151;104;2;13;29;114;121
2020-12-03 14:00:00;141;108;7;22;39;101;103
2020-12-03 14:15:00;198;175;5;17;35;90;105
2020-12-03 14:30:00;206;163;8;10;93;81;84
2020-12-03 14:45:00;203;178;7;15;29;88;79
2020-12-03 15:00:00;180;167;6;17;30;87;93
2020-12-03 15:15:00;195;153;7;23;43;83;102
2020-12-03 15:30:00;189;138;7;26;42;87;98
2020-12-03 15:45:00;142;138;9;17;41;79;101
2020-12-03 16:00:00;149;132;3;13;32;81;95
2020-12-03 16:15:00;177;163;5;22;47;84;101
2020-12-03 16:30:00;158;150;7;12;43;89;89
2020-12-03 16:45:00;162;176;5;26;47;105;121
2020-12-03 17:00:00;172;168;9;17;40;88;107
2020-12-03 17:15:00;155;115;6;16;45;101;102
2020-12-03 17:30:00;154;127;8;16;28;84;89
2020-12-03 17:45:00;137;133;7;12;28;71;91
2020-12-03 18:00:00;124;111;5;5;27;74;84
2020-12-03 18:15:00;111;100;3;9;18;65;65
2020-12-03 18:30:00;117;90;7;11;20;70;61
2020-12-03 18:45:00;101;102;7;16;25;50;54
2020-12-03 19:00:00;65;37;4;9;17;53;56
2020-12-03 19:15:00;71;63;4;9;18;45;26
2020-12-03 19:30:00;73;46;2;9;16;36;33
2020-12-03 19:45:00;49;39;8;11;17;42;33
2020-12-03 20:00:00;45;43;6;8;22;37;30
2020-12-03 20:15:00;47;38;2;7;19;52;33
2020-12-03 20:30:00;42;17;0;9;13;39;33
2020-12-03 20:45:00;41;15;1;9;14;56;41
2020-12-03 21:00:00;49;29;6;6;10;84;79
2020-12-03 21:15:00;39;24;2;11;10;64;79
2020-12-03 21:30:00;43;26;1;4;10;52;48
2020-12-03 21:45:00;90;65;1;2;7;26;21
2020-12-03 22:00:00;128;106;2;7;15;27;25
2020-12-03 22:15:00;85;58;2;5;11;21;16
2020-12-03 22:30:00;24;12;0;3;10;25;15
2020-12-03 22:45:00;16;11;2;1;7;19;4
2020-12-03 23:00:00;10;9;0;0;2;12;2
2020-12-03 23:15:00;15;6;1;3;5;14;7
2020-12-03 23:30:00;11;12;4;5;12;12;7
2020-12-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
