DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-04-04 00:00:00;0;8;3;0;1;1;0;3;0;0;2;0;2
2020-04-04 00:15:00;0;5;4;1;2;2;1;2;2;0;2;1;3
2020-04-04 00:30:00;0;4;4;0;1;4;0;2;1;0;5;5;6
2020-04-04 00:45:00;0;1;0;0;2;3;1;3;1;1;5;2;0
2020-04-04 01:00:00;0;3;0;1;1;1;0;6;1;1;6;2;1
2020-04-04 01:15:00;0;0;1;0;0;0;1;4;1;1;2;0;1
2020-04-04 01:30:00;0;1;3;0;0;4;2;1;0;0;2;2;1
2020-04-04 01:45:00;0;1;1;0;1;3;1;0;2;0;0;2;0
2020-04-04 02:00:00;0;0;0;0;1;2;1;1;1;0;2;2;1
2020-04-04 02:15:00;0;4;3;0;2;0;0;1;0;0;4;1;0
2020-04-04 02:30:00;0;1;1;0;1;3;1;2;0;1;1;1;0
2020-04-04 02:45:00;0;0;0;0;2;4;1;2;0;0;0;0;0
2020-04-04 03:00:00;0;2;0;0;1;0;0;0;1;1;0;1;0
2020-04-04 03:15:00;0;0;2;0;0;1;0;0;1;0;2;0;0
2020-04-04 03:30:00;0;0;0;0;0;2;2;2;1;0;0;1;1
2020-04-04 03:45:00;0;1;0;1;1;2;0;1;0;0;0;0;0
2020-04-04 04:00:00;0;6;0;0;0;1;0;1;0;0;1;0;1
2020-04-04 04:15:00;0;1;1;0;0;1;0;2;0;0;3;1;0
2020-04-04 04:30:00;0;0;0;0;2;2;1;1;0;1;1;1;0
2020-04-04 04:45:00;0;3;1;0;1;1;0;1;1;1;3;1;0
2020-04-04 05:00:00;0;2;1;1;3;7;2;3;3;1;4;2;5
2020-04-04 05:15:00;0;2;0;0;1;6;2;8;2;1;7;5;3
2020-04-04 05:30:00;0;4;0;1;6;10;2;17;11;1;7;7;8
2020-04-04 05:45:00;0;6;4;1;3;8;4;13;5;1;5;2;7
