DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-04-05 00:00:00;0;4;2;0;2;0;0;0;1;0;1;2;1
2020-04-05 00:15:00;0;4;1;1;0;1;1;2;1;1;3;2;1
2020-04-05 00:30:00;0;4;1;0;0;1;1;6;2;0;0;1;2
2020-04-05 00:45:00;0;0;2;2;1;4;0;2;1;3;5;5;2
2020-04-05 01:00:00;0;2;3;0;3;3;2;2;1;1;1;1;1
2020-04-05 01:15:00;0;2;0;0;1;1;0;2;2;0;3;0;0
2020-04-05 01:30:00;0;1;2;0;0;1;1;2;0;0;2;1;1
2020-04-05 01:45:00;0;0;0;0;2;3;2;0;1;0;0;1;3
2020-04-05 02:00:00;0;1;1;0;0;1;0;1;0;0;0;0;0
2020-04-05 02:15:00;0;1;0;0;0;0;0;2;0;0;3;3;2
2020-04-05 02:30:00;0;0;1;0;1;0;0;3;0;0;0;0;0
2020-04-05 02:45:00;0;1;0;0;0;2;0;0;1;0;0;0;1
2020-04-05 03:00:00;0;1;3;0;2;2;1;0;0;0;0;0;1
2020-04-05 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-05 03:30:00;0;0;0;0;0;0;1;0;0;0;1;1;1
2020-04-05 03:45:00;0;0;1;0;0;1;0;1;0;0;0;0;0
2020-04-05 04:00:00;0;3;1;0;1;1;1;2;1;0;0;2;1
2020-04-05 04:15:00;0;1;2;1;0;2;1;1;0;0;0;0;0
2020-04-05 04:30:00;0;0;0;0;0;1;1;2;1;1;0;1;0
2020-04-05 04:45:00;0;1;0;0;1;2;0;4;0;0;0;0;0
2020-04-05 05:00:00;0;0;1;0;0;1;2;2;1;0;1;0;3
2020-04-05 05:15:00;0;1;3;1;2;0;1;4;3;0;4;2;2
2020-04-05 05:30:00;0;4;2;0;2;6;0;13;7;0;1;5;3
2020-04-05 05:45:00;0;3;2;2;2;3;0;6;6;0;0;1;4
2020-04-05 06:00:00;0;3;1;0;1;6;3;4;1;0;6;0;0
2020-04-05 06:15:00;0;7;4;2;2;1;1;11;2;0;2;3;0
2020-04-05 06:30:00;0;8;2;0;2;3;1;7;5;0;3;3;2
2020-04-05 06:45:00;0;4;2;0;3;6;3;8;0;0;7;2;2
2020-04-05 07:00:00;0;11;5;1;4;0;0;9;0;0;4;3;2
2020-04-05 07:15:00;0;10;3;3;4;7;2;5;1;0;1;3;1
2020-04-05 07:30:00;0;6;2;0;1;4;0;4;0;1;4;1;4
2020-04-05 07:45:00;0;2;0;1;1;4;2;8;3;1;1;2;1
2020-04-05 08:00:00;0;1;0;0;1;5;2;6;1;0;5;3;3
2020-04-05 08:15:00;0;4;3;0;1;4;1;5;2;1;5;6;4
2020-04-05 08:30:00;0;4;2;1;4;11;1;8;0;3;11;6;3
2020-04-05 08:45:00;0;1;1;2;5;6;4;9;9;2;4;3;5
2020-04-05 09:00:00;0;5;2;0;2;6;3;13;1;0;4;3;2
2020-04-05 09:15:00;0;6;4;0;5;8;5;7;2;1;10;11;4
2020-04-05 09:30:00;0;5;5;0;8;8;6;17;5;2;7;3;1
2020-04-05 09:45:00;0;6;3;0;8;8;3;11;7;3;15;7;4
2020-04-05 10:00:00;0;11;10;0;7;13;4;14;3;1;10;8;4
2020-04-05 10:15:00;0;4;6;2;6;19;3;12;2;2;12;7;5
2020-04-05 10:30:00;0;12;6;3;6;18;3;16;3;2;17;15;6
2020-04-05 10:45:00;0;12;10;1;7;14;6;18;8;2;10;7;2
2020-04-05 11:00:00;0;14;6;2;10;11;5;19;3;1;17;14;9
2020-04-05 11:15:00;0;14;7;3;8;16;4;14;3;4;18;14;9
2020-04-05 11:30:00;0;16;14;2;9;14;3;16;8;4;23;11;11
2020-04-05 11:45:00;0;15;11;4;10;23;7;19;7;0;11;15;9
2020-04-05 12:00:00;0;15;7;3;9;13;4;20;5;0;13;13;8
2020-04-05 12:15:00;0;18;12;3;12;25;7;16;9;4;20;21;16
2020-04-05 12:30:00;0;15;13;4;12;29;4;17;12;1;11;8;9
2020-04-05 12:45:00;0;15;10;3;10;17;5;23;7;2;12;17;18
2020-04-05 13:00:00;0;10;13;1;23;25;14;18;10;0;17;16;14
2020-04-05 13:15:00;0;16;11;5;7;20;12;25;6;3;18;12;13
2020-04-05 13:30:00;0;22;10;1;9;21;9;26;10;6;14;14;16
2020-04-05 13:45:00;0;17;10;4;13;32;9;23;11;2;19;15;10
2020-04-05 14:00:00;0;20;12;1;14;26;8;26;13;6;19;12;6
2020-04-05 14:15:00;0;17;13;1;16;22;11;19;9;1;34;27;14
2020-04-05 14:30:00;0;16;6;2;9;24;9;18;7;3;22;10;18
2020-04-05 14:45:00;0;21;8;6;12;22;11;29;13;5;21;21;17
2020-04-05 15:00:00;0;14;13;3;8;22;10;25;13;5;23;21;14
2020-04-05 15:15:00;0;16;11;3;20;36;8;26;15;5;18;16;15
2020-04-05 15:30:00;0;17;19;3;17;32;8;24;8;9;20;19;16
2020-04-05 15:45:00;0;18;17;1;18;20;6;21;9;5;17;18;12
2020-04-05 16:00:00;0;20;13;3;16;21;13;19;10;3;20;14;12
2020-04-05 16:15:00;0;18;11;3;9;19;8;15;8;2;18;18;13
2020-04-05 16:30:00;0;15;11;4;20;32;6;30;9;6;22;14;10
2020-04-05 16:45:00;0;17;15;4;16;29;12;24;9;4;18;20;20
2020-04-05 17:00:00;0;18;13;3;11;21;7;33;9;2;22;25;18
2020-04-05 17:15:00;0;17;13;4;12;24;4;29;14;6;21;18;13
2020-04-05 17:30:00;0;19;14;4;18;29;5;25;12;5;19;19;17
2020-04-05 17:45:00;0;22;15;6;19;31;14;23;12;3;26;24;18
2020-04-05 18:00:00;0;24;13;4;12;27;5;24;11;2;17;10;12
2020-04-05 18:15:00;0;13;11;5;18;28;14;18;4;2;28;26;21
2020-04-05 18:30:00;0;14;16;6;13;23;13;22;11;4;25;19;17
2020-04-05 18:45:00;0;18;9;4;26;32;10;27;11;6;25;23;18
