DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-12-07 00:00:00;21;0;0;1;33;0;0;0;0;0;0;0;0
2019-12-07 00:15:00;24;0;0;0;43;0;0;0;0;0;0;0;0
2019-12-07 00:30:00;15;0;1;1;46;0;0;0;0;0;0;0;0
2019-12-07 00:45:00;29;0;1;2;41;0;0;0;0;0;0;0;0
2019-12-07 01:00:00;19;0;0;0;41;0;0;0;0;0;0;0;0
2019-12-07 01:15:00;9;1;0;0;32;0;0;0;0;0;0;0;0
2019-12-07 01:30:00;14;2;1;1;23;2;0;0;0;0;0;0;0
2019-12-07 01:45:00;22;0;0;0;18;0;0;0;0;0;0;0;0
2019-12-07 02:00:00;15;0;0;0;19;0;0;0;0;0;0;0;0
2019-12-07 02:15:00;9;0;0;1;19;0;0;0;0;0;0;0;0
2019-12-07 02:30:00;12;1;0;0;19;0;0;0;0;0;0;0;0
2019-12-07 02:45:00;15;0;0;0;15;0;0;0;0;0;0;0;0
2019-12-07 03:00:00;16;1;1;0;16;0;0;0;0;0;0;0;0
2019-12-07 03:15:00;5;0;0;0;12;0;0;0;0;0;0;0;0
2019-12-07 03:30:00;7;0;0;0;5;0;0;0;0;0;0;0;0
2019-12-07 03:45:00;13;0;0;0;9;0;0;0;0;0;0;0;0
2019-12-07 04:00:00;7;0;0;0;15;0;0;0;0;0;0;0;0
2019-12-07 04:15:00;10;1;0;0;8;1;0;0;0;0;0;0;0
2019-12-07 04:30:00;11;0;0;0;10;0;0;0;0;0;0;0;0
2019-12-07 04:45:00;11;0;0;0;9;0;0;0;0;0;0;0;0
2019-12-07 05:00:00;14;0;1;0;11;0;0;0;0;0;0;0;0
2019-12-07 05:15:00;21;0;0;1;13;1;0;0;0;0;0;0;0
2019-12-07 05:30:00;26;0;1;0;18;1;0;0;0;0;0;0;0
2019-12-07 05:45:00;17;1;1;0;39;0;0;0;0;0;0;0;0
2019-12-07 06:00:00;18;2;5;0;58;0;0;0;0;0;0;0;0
2019-12-07 06:15:00;43;1;3;4;58;0;0;0;0;0;0;0;0
2019-12-07 06:30:00;29;1;3;2;22;0;0;0;0;0;0;0;0
2019-12-07 06:45:00;30;2;1;1;32;0;0;0;0;0;0;0;0
2019-12-07 07:00:00;29;4;4;2;34;0;0;1;0;0;0;0;0
2019-12-07 07:15:00;49;5;3;3;39;0;0;0;0;0;0;0;0
2019-12-07 07:30:00;63;2;4;4;47;0;0;0;4;0;0;0;0
2019-12-07 07:45:00;68;7;1;3;48;0;0;0;3;0;0;0;0
2019-12-07 08:00:00;48;6;5;7;43;0;0;2;3;0;0;0;0
2019-12-07 08:15:00;59;6;6;5;48;0;0;0;0;0;0;0;0
2019-12-07 08:30:00;67;6;9;4;52;0;0;0;0;0;0;0;0
2019-12-07 08:45:00;106;12;8;5;73;1;0;0;15;0;0;0;0
2019-12-07 09:00:00;89;11;13;5;74;2;1;8;10;0;0;0;0
2019-12-07 09:15:00;138;7;10;11;101;4;3;2;0;0;0;0;0
2019-12-07 09:30:00;150;11;11;11;91;6;5;1;0;0;0;0;0
2019-12-07 09:45:00;37;5;5;1;35;1;1;15;3;0;0;0;0
2019-12-07 10:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-07 10:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-07 10:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-07 10:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-07 11:00:00;135;7;14;14;150;4;8;29;25;0;0;0;0
2019-12-07 11:15:00;177;12;14;9;166;6;11;13;12;3;0;0;0
2019-12-07 11:30:00;155;7;10;18;157;8;8;4;16;0;0;0;0
2019-12-07 11:45:00;171;14;25;19;198;8;8;5;9;0;0;0;0
2019-12-07 12:00:00;157;7;18;18;178;4;11;3;18;0;3;0;0
2019-12-07 12:15:00;178;11;16;22;167;15;8;3;7;0;4;0;0
2019-12-07 12:30:00;160;8;12;15;153;4;10;4;6;0;0;0;0
2019-12-07 12:45:00;156;6;13;19;186;11;11;1;46;0;0;5;0
2019-12-07 13:00:00;138;2;9;15;176;5;9;4;1;0;0;0;0
2019-12-07 13:15:00;175;8;11;14;171;8;6;2;9;0;0;0;0
2019-12-07 13:30:00;192;4;18;15;173;10;2;5;10;0;0;0;0
2019-12-07 13:45:00;173;7;9;15;180;4;9;1;18;0;0;0;0
2019-12-07 14:00:00;142;6;14;12;187;7;7;8;16;0;0;0;0
2019-12-07 14:15:00;163;8;15;11;194;7;7;3;29;0;1;0;0
2019-12-07 14:30:00;154;5;18;22;183;2;9;5;5;0;0;0;0
2019-12-07 14:45:00;178;8;10;10;175;7;4;0;74;0;0;0;0
2019-12-07 15:00:00;157;8;13;13;184;3;6;0;11;0;0;0;0
2019-12-07 15:15:00;163;6;54;9;172;5;5;2;16;0;0;0;0
2019-12-07 15:30:00;163;4;12;9;158;4;8;0;10;0;0;0;0
2019-12-07 15:45:00;139;8;9;11;163;0;4;3;55;0;0;0;0
2019-12-07 16:00:00;151;4;8;17;158;5;5;8;9;0;0;0;0
2019-12-07 16:15:00;150;8;8;10;195;6;3;0;5;0;25;0;0
2019-12-07 16:30:00;133;8;12;6;201;3;8;0;10;0;0;0;0
2019-12-07 16:45:00;119;5;18;10;185;4;5;0;21;0;0;0;0
2019-12-07 17:00:00;165;7;9;10;184;2;4;8;113;0;4;0;0
2019-12-07 17:15:00;145;5;16;5;186;6;5;1;8;0;0;0;0
2019-12-07 17:30:00;136;4;7;11;177;2;6;1;14;0;0;0;0
2019-12-07 17:45:00;164;7;12;11;186;3;11;2;19;0;0;0;0
2019-12-07 18:00:00;135;5;8;15;162;1;3;3;4;0;0;0;0
2019-12-07 18:15:00;125;3;11;3;163;0;2;0;7;0;0;0;0
2019-12-07 18:30:00;142;3;28;3;142;1;3;0;6;0;0;0;0
2019-12-07 18:45:00;121;5;37;11;163;1;0;1;3;0;0;0;0
2019-12-07 19:00:00;109;4;7;7;152;0;0;0;3;0;0;0;0
2019-12-07 19:15:00;125;4;27;10;142;0;0;0;15;0;0;0;0
2019-12-07 19:30:00;75;2;9;9;121;0;0;0;1;0;0;0;0
2019-12-07 19:45:00;64;1;3;2;131;0;0;0;2;0;0;0;0
2019-12-07 20:00:00;60;2;8;7;147;0;1;0;0;0;0;0;0
2019-12-07 20:15:00;54;1;6;11;125;0;0;0;0;0;0;0;0
2019-12-07 20:30:00;46;1;2;3;114;0;0;0;0;0;0;0;0
2019-12-07 20:45:00;53;2;3;7;79;1;0;0;0;0;0;0;0
2019-12-07 21:00:00;45;0;1;9;62;0;0;0;0;0;0;0;0
2019-12-07 21:15:00;42;4;1;5;70;0;0;0;0;0;0;0;0
2019-12-07 21:30:00;40;1;5;7;52;1;0;0;2;0;0;0;0
2019-12-07 21:45:00;54;0;5;9;66;0;0;0;0;0;0;0;0
2019-12-07 22:00:00;37;0;0;6;84;0;0;0;0;0;0;0;0
2019-12-07 22:15:00;42;0;0;2;70;0;0;0;0;0;0;0;0
2019-12-07 22:30:00;41;0;1;4;74;0;0;0;0;0;0;0;0
2019-12-07 22:45:00;40;1;0;4;69;0;0;0;0;0;0;0;0
2019-12-07 23:00:00;43;1;2;3;72;0;1;0;0;0;0;0;0
2019-12-07 23:15:00;38;2;0;9;68;1;0;0;0;0;0;0;0
2019-12-07 23:30:00;48;0;1;4;69;0;0;0;0;0;0;0;0
2019-12-07 23:45:00;39;0;0;4;60;0;0;0;0;0;0;0;0
