DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-12-28 00:00:00;13;0;0;0;21;0;0;0;0;0;0;0;0
2019-12-28 00:15:00;15;0;1;1;29;0;0;0;0;0;0;0;0
2019-12-28 00:30:00;11;0;0;0;33;0;0;0;0;0;0;0;0
2019-12-28 00:45:00;10;0;0;0;15;0;0;0;0;0;0;0;0
2019-12-28 01:00:00;13;0;0;0;19;0;0;0;0;0;0;0;0
2019-12-28 01:15:00;15;1;0;2;25;1;0;0;0;0;0;0;0
2019-12-28 01:30:00;14;0;0;0;8;0;0;0;0;0;0;0;0
2019-12-28 01:45:00;12;1;0;0;15;0;1;0;0;0;0;0;0
2019-12-28 02:00:00;8;1;0;0;17;1;0;0;0;0;0;0;0
2019-12-28 02:15:00;4;0;0;1;12;0;0;0;0;0;0;0;0
2019-12-28 02:30:00;9;1;0;0;9;0;0;0;0;0;0;0;0
2019-12-28 02:45:00;8;0;0;0;7;0;0;0;0;0;0;0;0
2019-12-28 03:00:00;9;0;0;0;5;0;0;0;0;0;0;0;0
2019-12-28 03:15:00;7;0;0;0;12;0;0;0;0;0;0;0;0
2019-12-28 03:30:00;9;0;2;0;13;0;0;0;0;0;0;0;0
2019-12-28 03:45:00;6;0;0;0;7;0;0;0;0;0;0;0;0
2019-12-28 04:00:00;6;0;0;0;5;0;0;0;0;0;0;0;0
2019-12-28 04:15:00;13;0;0;0;9;0;0;0;0;0;0;0;0
2019-12-28 04:30:00;6;2;0;1;8;0;0;0;0;0;0;0;0
2019-12-28 04:45:00;7;0;0;0;8;0;0;0;0;0;0;0;0
2019-12-28 05:00:00;9;0;0;0;15;0;0;0;0;0;0;0;0
2019-12-28 05:15:00;22;0;0;0;14;0;0;0;0;0;0;0;0
2019-12-28 05:30:00;19;1;0;0;14;1;0;0;0;0;0;0;0
2019-12-28 05:45:00;22;0;0;1;8;0;0;0;0;0;0;0;0
2019-12-28 06:00:00;13;0;1;0;10;0;0;0;0;0;0;0;0
2019-12-28 06:15:00;12;2;1;1;10;1;0;0;0;0;0;0;0
2019-12-28 06:30:00;18;0;0;0;13;0;0;0;0;0;0;0;0
2019-12-28 06:45:00;22;2;1;1;12;0;0;0;0;0;0;0;0
2019-12-28 07:00:00;13;4;3;2;7;0;0;0;0;0;0;0;0
2019-12-28 07:15:00;26;0;2;2;22;0;0;0;0;0;0;0;0
2019-12-28 07:30:00;28;5;1;4;19;0;0;0;1;0;0;0;0
2019-12-28 07:45:00;42;4;3;2;24;2;0;0;8;0;0;0;0
2019-12-28 08:00:00;38;7;6;5;22;1;0;0;3;0;0;0;0
2019-12-28 08:15:00;39;4;2;4;30;0;0;2;5;0;0;0;0
2019-12-28 08:30:00;50;10;9;1;37;0;0;0;0;0;0;0;0
2019-12-28 08:45:00;53;10;6;4;49;2;0;0;3;0;0;0;0
2019-12-28 09:00:00;88;10;11;4;47;1;2;1;3;0;0;1;0
2019-12-28 09:15:00;110;11;12;6;63;1;0;0;9;0;0;0;0
2019-12-28 09:30:00;112;5;10;6;59;3;2;0;6;0;0;0;0
2019-12-28 09:45:00;131;13;4;9;67;4;3;2;3;5;0;0;0
2019-12-28 10:00:00;132;15;6;10;72;8;2;0;27;0;0;3;0
2019-12-28 10:15:00;150;13;13;12;98;8;8;4;7;0;0;0;0
2019-12-28 10:30:00;124;9;10;14;103;6;12;0;65;0;0;0;0
2019-12-28 10:45:00;156;11;8;6;91;13;10;3;19;0;0;0;0
2019-12-28 11:00:00;182;12;12;10;99;8;10;1;21;0;0;0;0
2019-12-28 11:15:00;170;9;9;8;122;4;6;6;8;0;0;0;0
2019-12-28 11:30:00;165;8;45;9;106;7;8;6;10;0;3;0;0
2019-12-28 11:45:00;161;12;10;9;137;10;10;7;11;0;0;0;0
2019-12-28 12:00:00;139;9;5;14;123;9;8;4;25;0;0;9;0
2019-12-28 12:15:00;144;6;13;11;128;4;13;0;40;0;0;2;0
2019-12-28 12:30:00;158;6;12;14;140;7;11;1;19;0;0;2;0
2019-12-28 12:45:00;131;10;9;10;128;6;7;0;47;0;0;3;0
2019-12-28 13:00:00;142;11;15;20;145;10;4;1;2;0;0;0;0
2019-12-28 13:15:00;156;9;9;6;143;5;9;3;25;0;0;0;0
2019-12-28 13:30:00;157;5;16;14;155;7;6;0;19;0;1;0;0
2019-12-28 13:45:00;149;4;10;13;140;7;9;5;82;0;0;0;0
2019-12-28 14:00:00;155;11;10;14;134;7;10;3;15;0;0;0;0
2019-12-28 14:15:00;166;8;76;18;150;5;8;8;12;0;0;0;0
2019-12-28 14:30:00;160;7;10;20;132;9;11;10;12;0;1;0;0
2019-12-28 14:45:00;142;8;16;10;158;5;9;0;14;0;0;0;0
2019-12-28 15:00:00;156;1;7;4;137;10;12;9;7;6;0;1;0
2019-12-28 15:15:00;180;6;3;10;147;4;6;10;16;0;0;0;0
2019-12-28 15:30:00;152;13;12;6;163;13;8;1;23;0;0;0;0
2019-12-28 15:45:00;172;4;8;13;125;5;17;0;4;0;0;2;0
2019-12-28 16:00:00;169;5;8;10;139;4;11;0;13;0;0;0;0
2019-12-28 16:15:00;141;8;7;10;151;7;8;3;18;0;0;0;0
2019-12-28 16:30:00;140;4;52;8;148;5;8;0;11;0;0;0;0
2019-12-28 16:45:00;106;3;16;8;149;9;6;1;11;0;0;0;0
2019-12-28 17:00:00;122;2;8;7;146;2;11;0;11;0;0;0;0
2019-12-28 17:15:00;93;5;11;8;175;8;5;13;2;0;0;0;0
2019-12-28 17:30:00;111;7;10;6;160;3;11;1;2;0;0;0;0
2019-12-28 17:45:00;104;5;14;4;147;1;4;0;6;0;0;0;0
2019-12-28 18:00:00;102;3;13;10;113;2;4;2;4;0;0;1;0
2019-12-28 18:15:00;88;3;7;5;126;1;4;0;2;0;0;0;0
2019-12-28 18:30:00;104;4;3;5;133;1;0;1;2;0;0;0;0
2019-12-28 18:45:00;92;4;9;5;121;0;0;4;8;0;0;22;0
2019-12-28 19:00:00;83;0;5;10;102;0;0;1;2;0;0;0;0
2019-12-28 19:15:00;93;1;7;9;114;0;0;0;1;0;0;0;0
2019-12-28 19:30:00;66;5;9;5;108;1;1;4;5;0;0;0;0
2019-12-28 19:45:00;64;1;5;6;172;1;0;1;7;0;0;3;0
2019-12-28 20:00:00;56;2;2;5;131;0;0;0;0;0;0;0;0
2019-12-28 20:15:00;49;1;4;11;96;0;0;0;0;0;0;0;0
2019-12-28 20:30:00;58;0;0;6;65;1;0;0;0;0;0;0;0
2019-12-28 20:45:00;50;2;3;9;77;0;2;0;0;0;0;0;0
2019-12-28 21:00:00;50;0;2;5;61;0;0;0;0;0;0;0;0
