DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-01-06 00:00:00;26;12;4;7;13;11;25;7;9;0;0;1
2020-01-06 00:15:00;36;15;1;18;13;14;36;11;9;0;0;1
2020-01-06 00:30:00;19;13;10;11;12;11;23;15;15;0;0;0
2020-01-06 00:45:00;21;10;4;6;12;10;19;10;4;0;0;2
2020-01-06 01:00:00;21;4;1;7;14;10;18;9;7;0;0;3
2020-01-06 01:15:00;21;5;2;8;11;9;20;8;9;0;0;0
2020-01-06 01:30:00;22;7;2;5;6;15;21;8;10;0;0;1
2020-01-06 01:45:00;24;12;2;0;9;13;28;8;8;0;0;1
2020-01-06 02:00:00;20;6;5;8;8;9;19;6;4;0;0;0
2020-01-06 02:15:00;14;4;1;3;9;12;13;3;6;0;0;0
2020-01-06 02:30:00;10;7;1;8;5;6;11;3;4;0;0;1
2020-01-06 02:45:00;11;3;1;3;3;3;10;1;3;0;0;0
2020-01-06 03:00:00;9;7;1;10;3;4;9;2;2;0;0;0
2020-01-06 03:15:00;9;7;0;1;3;7;9;3;5;0;0;0
2020-01-06 03:30:00;7;5;0;4;3;9;7;1;7;0;0;0
2020-01-06 03:45:00;6;1;0;1;6;5;5;3;3;0;0;0
2020-01-06 04:00:00;10;5;3;3;2;3;11;4;4;0;0;0
2020-01-06 04:15:00;6;2;0;3;2;1;6;3;2;0;0;0
2020-01-06 04:30:00;4;2;1;2;2;6;4;1;2;1;0;0
2020-01-06 04:45:00;9;4;2;3;4;4;8;5;4;0;0;0
2020-01-06 05:00:00;18;6;1;2;3;11;18;4;8;2;0;0
2020-01-06 05:15:00;11;4;1;1;11;11;12;2;2;0;0;0
2020-01-06 05:30:00;12;6;0;5;15;19;10;10;9;2;0;1
2020-01-06 05:45:00;25;10;2;3;11;18;24;17;16;1;0;0
2020-01-06 06:00:00;18;6;2;2;6;12;19;6;8;1;0;1
2020-01-06 06:15:00;20;12;1;4;3;9;21;6;8;2;0;0
2020-01-06 06:30:00;22;10;3;7;15;18;23;16;16;2;0;0
2020-01-06 06:45:00;23;17;0;4;7;15;22;8;13;3;0;0
2020-01-06 07:00:00;24;9;0;1;10;11;24;4;5;1;0;2
2020-01-06 07:15:00;17;11;2;6;9;9;19;9;8;0;0;0
2020-01-06 07:30:00;19;8;1;3;11;12;19;16;18;0;0;1
2020-01-06 07:45:00;29;9;1;3;13;14;29;15;18;1;0;2
2020-01-06 08:00:00;24;14;2;8;10;19;26;9;20;0;0;1
2020-01-06 08:15:00;38;12;1;8;22;23;37;17;22;0;0;2
2020-01-06 08:30:00;35;8;5;8;19;19;41;23;20;0;0;1
2020-01-06 08:45:00;42;16;3;8;21;13;40;23;28;0;0;2
2020-01-06 09:00:00;46;18;6;9;41;21;47;35;42;0;0;2
2020-01-06 09:15:00;62;20;9;3;37;36;65;36;32;2;0;2
2020-01-06 09:30:00;68;20;17;11;43;65;73;42;54;8;1;2
2020-01-06 09:45:00;95;31;11;10;48;57;108;59;45;9;0;3
2020-01-06 10:00:00;89;31;5;10;38;62;96;37;39;4;1;1
2020-01-06 10:15:00;82;30;14;13;50;63;87;56;65;1;1;4
2020-01-06 10:30:00;90;24;10;9;48;71;97;50;79;0;0;2
2020-01-06 10:45:00;117;37;12;21;87;66;130;51;72;0;0;2
2020-01-06 11:00:00;117;26;25;25;90;74;130;55;76;1;0;2
2020-01-06 11:15:00;138;31;27;17;91;79;160;72;88;1;0;6
2020-01-06 11:30:00;158;33;22;41;35;52;172;55;87;1;3;4
2020-01-06 11:45:00;152;33;16;38;55;38;165;68;96;1;0;4
2020-01-06 12:00:00;137;42;22;30;32;59;154;60;96;5;2;1
2020-01-06 12:15:00;159;37;20;14;34;58;168;69;102;0;1;4
2020-01-06 12:30:00;158;31;22;34;41;48;168;117;96;2;4;6
2020-01-06 12:45:00;167;41;30;33;30;71;180;137;111;0;0;6
