DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-06-26 00:00:00;0;8;1;1;2;5;2;4;0;1;6;9;7
2020-06-26 00:15:00;0;17;2;1;3;10;0;11;2;2;1;6;3
2020-06-26 00:30:00;0;6;2;1;1;8;2;7;1;1;5;9;6
2020-06-26 00:45:00;0;0;3;1;3;6;0;10;2;2;4;7;5
2020-06-26 01:00:00;0;3;2;1;1;3;1;6;4;0;5;7;5
2020-06-26 01:15:00;0;4;2;0;4;5;1;8;2;0;2;2;1
2020-06-26 01:30:00;0;0;3;0;1;4;1;7;2;2;4;2;1
2020-06-26 01:45:00;0;4;2;1;3;2;0;3;0;2;1;2;0
2020-06-26 02:00:00;0;3;2;0;3;2;0;1;0;1;5;6;2
2020-06-26 02:15:00;0;1;0;0;3;2;1;3;0;0;1;1;2
2020-06-26 02:30:00;0;4;2;0;0;2;0;3;0;0;5;2;0
2020-06-26 02:45:00;0;4;2;0;2;6;0;0;1;0;2;4;1
2020-06-26 03:00:00;0;3;2;0;1;3;2;3;2;0;3;2;0
2020-06-26 03:15:00;0;2;0;0;3;5;0;0;1;0;3;1;1
2020-06-26 03:30:00;0;3;1;0;3;1;2;4;1;1;3;1;3
2020-06-26 03:45:00;0;2;0;0;1;2;1;0;0;1;5;5;3
2020-06-26 04:00:00;0;1;1;0;0;3;0;2;0;0;1;3;1
2020-06-26 04:15:00;0;2;1;0;4;6;2;5;2;1;8;5;0
2020-06-26 04:30:00;0;5;5;0;2;4;1;3;2;1;12;7;4
2020-06-26 04:45:00;0;5;2;2;5;13;4;10;1;0;9;16;2
2020-06-26 05:00:00;0;10;12;1;5;20;6;23;14;3;48;50;6
2020-06-26 05:15:00;0;14;11;1;6;16;11;39;20;7;73;71;13
2020-06-26 05:30:00;0;18;9;0;20;44;16;45;45;0;66;68;21
2020-06-26 05:45:00;0;29;22;1;38;73;26;39;40;2;50;62;28
2020-06-26 06:00:00;0;32;27;2;32;81;22;49;36;0;39;48;12
2020-06-26 06:15:00;0;28;19;0;21;59;18;67;62;2;52;62;31
2020-06-26 06:30:00;0;41;32;5;26;47;11;68;104;7;73;81;28
