2020-11-25 00:00:00;3;7;0;3;3;1;0;0;0;0
2020-11-25 00:15:00;2;2;0;2;3;0;0;0;0;0
2020-11-25 00:30:00;4;7;0;6;1;0;0;0;0;0
2020-11-25 00:45:00;2;0;0;4;3;0;0;0;0;0
2020-11-25 01:00:00;4;2;0;4;4;0;0;0;0;0
2020-11-25 01:15:00;5;3;0;4;4;0;0;0;0;0
2020-11-25 01:30:00;2;3;1;1;1;0;0;0;0;0
2020-11-25 01:45:00;3;1;0;9;4;0;0;0;0;0
2020-11-25 02:00:00;6;6;0;1;2;0;0;0;0;0
2020-11-25 02:15:00;11;2;0;3;1;0;0;0;0;0
2020-11-25 02:30:00;9;2;0;6;4;1;0;0;0;0
2020-11-25 02:45:00;4;2;0;3;1;0;0;0;0;0
2020-11-25 03:00:00;3;3;0;6;4;0;0;0;0;0
2020-11-25 03:15:00;8;6;0;4;6;0;0;0;0;0
2020-11-25 03:30:00;4;3;0;4;2;0;0;0;0;0
2020-11-25 03:45:00;6;8;0;4;3;1;0;0;0;0
2020-11-25 04:00:00;7;6;0;6;3;0;0;0;0;0
2020-11-25 04:15:00;5;5;0;5;2;1;0;0;0;0
2020-11-25 04:30:00;9;2;0;12;4;0;0;0;0;0
2020-11-25 04:45:00;13;8;0;21;4;3;0;0;0;0
2020-11-25 05:00:00;17;11;3;32;15;1;0;0;0;0
2020-11-25 05:15:00;34;18;0;35;12;0;0;0;0;0
2020-11-25 05:30:00;61;35;0;52;18;1;0;0;0;0
2020-11-25 05:45:00;64;37;0;48;20;2;0;0;0;0
2020-11-25 06:00:00;78;37;5;47;25;1;0;0;0;0
2020-11-25 06:15:00;60;30;0;81;34;1;0;0;0;0
2020-11-25 06:30:00;86;64;0;87;44;3;2;0;0;0
2020-11-25 06:45:00;114;86;0;114;63;3;0;0;0;0
2020-11-25 07:00:00;110;58;0;115;78;6;0;0;0;0
2020-11-25 07:15:00;110;52;0;103;71;5;0;0;0;0
2020-11-25 07:30:00;108;62;0;110;83;5;0;0;0;0
2020-11-25 07:45:00;127;71;2;107;58;11;1;0;0;0
2020-11-25 08:00:00;93;80;2;92;47;9;0;0;0;0
2020-11-25 08:15:00;96;70;2;81;42;8;0;0;0;0
2020-11-25 08:30:00;94;78;0;71;37;260;0;0;0;0
2020-11-25 08:45:00;82;52;0;86;50;8;0;0;0;0
2020-11-25 09:00:00;86;74;0;84;42;260;0;0;0;0
2020-11-25 09:15:00;92;62;10;91;62;6;1;0;0;0
2020-11-25 09:30:00;87;65;4;100;46;8;0;0;0;0
2020-11-25 09:45:00;89;58;2;100;58;11;0;0;0;0
2020-11-25 10:00:00;88;63;3;95;40;12;1;0;0;0
2020-11-25 10:15:00;85;51;6;92;51;9;0;0;0;0
2020-11-25 10:30:00;109;54;4;84;55;263;0;0;0;0
2020-11-25 10:45:00;81;67;3;80;62;5;0;0;0;0
2020-11-25 11:00:00;75;59;13;106;64;11;1;0;0;0
2020-11-25 11:15:00;98;60;0;81;54;264;0;0;0;0
2020-11-25 11:30:00;108;68;11;81;64;261;1;0;0;0
2020-11-25 11:45:00;106;71;13;109;43;265;4;0;0;0
2020-11-25 12:00:00;87;56;13;91;66;9;1;0;0;0
2020-11-25 12:15:00;97;70;6;101;44;10;10;0;0;0
2020-11-25 12:30:00;105;64;3;102;51;260;4;0;0;0
2020-11-25 12:45:00;104;69;2;115;82;12;5;0;0;0
2020-11-25 13:00:00;99;61;4;90;64;7;7;0;0;0
2020-11-25 13:15:00;83;71;3;107;60;6;0;0;0;0
2020-11-25 13:30:00;104;77;1;96;51;10;5;0;0;0
2020-11-25 13:45:00;107;55;12;101;62;262;0;0;0;0
2020-11-25 14:00:00;100;81;14;108;54;11;0;0;0;0
2020-11-25 14:15:00;109;72;4;104;59;12;0;0;0;0
2020-11-25 14:30:00;78;81;6;99;68;14;0;0;0;0
