DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-09-10 00:00:00;11;5;0;0;7;8;2;2;0;0;10;7;8;15;8;0;0
2019-09-10 00:15:00;5;5;0;0;12;7;1;1;1;0;5;6;8;19;7;0;0
2019-09-10 00:30:00;1;1;0;1;10;4;0;0;0;0;1;1;4;12;4;0;0
2019-09-10 00:45:00;5;3;0;0;4;5;1;1;0;0;5;4;6;9;5;0;0
2019-09-10 01:00:00;6;1;0;2;8;2;0;1;0;1;6;2;3;9;4;0;0
2019-09-10 01:15:00;3;3;0;0;4;4;2;2;0;0;2;3;5;9;4;0;0
2019-09-10 01:30:00;8;1;0;0;7;1;0;0;0;0;7;0;0;7;1;0;0
2019-09-10 01:45:00;7;1;0;0;8;3;0;0;0;0;8;1;0;9;0;0;0
2019-09-10 02:00:00;8;2;0;0;1;0;0;0;0;0;7;2;0;1;0;0;0
2019-09-10 02:15:00;5;6;0;0;7;1;3;3;0;0;5;5;1;8;1;0;0
2019-09-10 02:30:00;12;2;0;0;8;1;0;0;0;0;12;2;1;7;2;0;0
2019-09-10 02:45:00;4;2;0;0;5;3;0;0;0;0;4;2;3;9;3;0;0
2019-09-10 03:00:00;5;1;0;0;3;0;1;1;0;0;5;1;0;3;0;0;0
2019-09-10 03:15:00;8;4;0;1;8;4;0;0;0;1;7;4;3;12;3;0;0
2019-09-10 03:30:00;7;2;1;0;11;4;0;0;0;0;6;2;4;13;4;0;0
2019-09-10 03:45:00;8;3;0;0;7;0;1;1;1;0;8;3;0;6;0;0;0
2019-09-10 04:00:00;10;3;1;1;2;0;0;0;0;1;9;4;0;2;0;0;0
2019-09-10 04:15:00;17;2;0;1;12;2;0;0;0;1;16;2;2;13;2;0;0
2019-09-10 04:30:00;14;5;0;0;12;4;0;0;0;0;15;5;5;15;5;0;0
2019-09-10 04:45:00;25;8;1;2;19;6;3;3;3;4;27;7;6;21;6;0;0
2019-09-10 05:00:00;26;13;2;0;34;14;3;3;3;1;25;12;13;45;13;0;0
2019-09-10 05:15:00;48;17;1;0;43;19;2;3;0;2;38;18;19;58;19;0;0
2019-09-10 05:30:00;52;31;2;0;45;25;3;3;1;3;47;33;26;62;26;0;0
2019-09-10 05:45:00;57;40;3;3;53;35;7;7;8;6;54;39;33;75;33;0;0
2019-09-10 06:00:00;60;49;2;1;43;42;3;4;1;3;56;50;36;71;37;0;0
2019-09-10 06:15:00;70;60;2;0;64;52;4;5;2;4;60;59;49;99;48;0;0
2019-09-10 06:30:00;93;106;3;0;80;66;8;10;6;0;79;107;66;133;69;0;0
2019-09-10 06:45:00;135;153;0;1;80;56;13;13;4;2;116;155;56;119;54;0;2
2019-09-10 07:00:00;87;125;0;3;88;103;10;10;4;4;84;126;104;158;101;0;0
2019-09-10 07:15:00;127;138;2;0;99;113;12;12;5;2;110;142;112;175;111;0;2
2019-09-10 07:30:00;117;142;1;4;95;93;7;8;6;4;107;138;94;172;95;1;0
2019-09-10 07:45:00;124;201;1;2;92;83;10;9;6;1;111;212;82;144;82;0;8
2019-09-10 08:00:00;133;201;2;2;100;79;10;10;2;5;116;197;81;147;82;0;1
2019-09-10 08:15:00;114;160;1;2;99;72;19;20;9;3;103;162;73;143;71;2;0
