DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-05-14 00:00:00;2;0;2;0;0;0
2020-05-14 00:15:00;6;0;0;0;0;0
2020-05-14 00:30:00;3;0;5;0;0;0
2020-05-14 00:45:00;3;0;4;0;0;0
2020-05-14 01:00:00;0;0;1;0;0;0
2020-05-14 01:15:00;2;0;2;0;0;0
2020-05-14 01:30:00;5;0;2;0;0;0
2020-05-14 01:45:00;1;0;3;0;0;0
2020-05-14 02:00:00;1;1;1;0;0;0
2020-05-14 02:15:00;1;0;0;1;0;0
2020-05-14 02:30:00;1;0;1;0;0;0
2020-05-14 02:45:00;6;0;2;0;0;0
2020-05-14 03:00:00;2;0;2;0;0;0
2020-05-14 03:15:00;1;0;2;0;0;0
2020-05-14 03:30:00;2;0;1;0;0;0
2020-05-14 03:45:00;2;0;3;0;0;0
2020-05-14 04:00:00;1;0;4;0;0;0
2020-05-14 04:15:00;2;0;2;0;0;0
2020-05-14 04:30:00;6;2;6;5;0;0
2020-05-14 04:45:00;15;3;7;19;0;0
2020-05-14 05:00:00;65;3;43;12;4;0
2020-05-14 05:15:00;72;13;78;6;5;0
2020-05-14 05:30:00;53;22;138;8;9;8
2020-05-14 05:45:00;69;16;71;4;5;2
2020-05-14 06:00:00;47;12;54;9;6;1
2020-05-14 06:15:00;33;15;80;2;7;4
2020-05-14 06:30:00;48;26;128;6;5;5
2020-05-14 06:45:00;56;16;132;2;6;5
2020-05-14 07:00:00;49;6;98;2;3;3
2020-05-14 07:15:00;52;3;124;0;1;2
2020-05-14 07:30:00;73;5;120;1;3;6
2020-05-14 07:45:00;73;9;116;2;6;3
2020-05-14 08:00:00;65;7;86;0;1;1
2020-05-14 08:15:00;53;3;76;2;1;0
2020-05-14 08:30:00;70;1;68;2;1;1
2020-05-14 08:45:00;47;1;56;0;0;1
2020-05-14 09:00:00;39;1;53;1;0;1
2020-05-14 09:15:00;22;3;58;2;0;0
2020-05-14 09:30:00;50;4;44;3;0;2
2020-05-14 09:45:00;49;3;45;2;0;0
2020-05-14 10:00:00;44;3;55;4;1;0
2020-05-14 10:15:00;36;1;50;4;0;0
2020-05-14 10:30:00;49;1;46;1;1;0
2020-05-14 10:45:00;61;2;36;1;0;0
2020-05-14 11:00:00;41;1;55;5;1;0
2020-05-14 11:15:00;47;0;41;3;0;0
2020-05-14 11:30:00;58;1;43;7;6;3
2020-05-14 11:45:00;61;0;35;6;0;0
2020-05-14 12:00:00;51;1;58;9;3;2
2020-05-14 12:15:00;58;2;48;3;2;4
2020-05-14 12:30:00;57;1;61;5;0;0
2020-05-14 12:45:00;55;1;52;3;0;2
2020-05-14 13:00:00;64;4;59;5;2;3
2020-05-14 13:15:00;68;4;59;11;17;1
2020-05-14 13:30:00;122;5;98;31;13;8
2020-05-14 13:45:00;110;13;127;28;9;8
2020-05-14 14:00:00;86;9;121;11;10;28
2020-05-14 14:15:00;79;2;77;22;6;9
2020-05-14 14:30:00;88;3;44;20;4;8
2020-05-14 14:45:00;71;0;62;13;2;3
2020-05-14 15:00:00;91;1;58;34;9;7
2020-05-14 15:15:00;116;4;52;22;12;7
2020-05-14 15:30:00;83;1;50;16;4;2
2020-05-14 15:45:00;68;1;51;9;10;1
2020-05-14 16:00:00;94;4;54;15;5;2
2020-05-14 16:15:00;82;2;59;8;3;0
2020-05-14 16:30:00;86;2;63;11;3;7
2020-05-14 16:45:00;82;2;43;14;0;2
2020-05-14 17:00:00;88;0;56;5;2;0
2020-05-14 17:15:00;76;0;42;4;1;1
2020-05-14 17:30:00;66;1;45;2;2;0
2020-05-14 17:45:00;78;0;52;2;0;0
2020-05-14 18:00:00;66;0;33;2;0;1
2020-05-14 18:15:00;62;0;28;4;0;0
2020-05-14 18:30:00;51;0;41;1;0;0
2020-05-14 18:45:00;39;0;48;3;0;6
2020-05-14 19:00:00;43;1;45;2;0;0
2020-05-14 19:15:00;22;1;27;2;0;0
2020-05-14 19:30:00;19;1;23;2;0;0
2020-05-14 19:45:00;24;1;20;0;0;0
2020-05-14 20:00:00;21;0;15;0;2;0
2020-05-14 20:15:00;12;0;16;0;0;0
2020-05-14 20:30:00;17;0;25;2;0;0
2020-05-14 20:45:00;20;2;27;13;1;0
2020-05-14 21:00:00;91;2;58;22;16;1
2020-05-14 21:15:00;30;5;70;8;3;0
2020-05-14 21:30:00;20;6;63;3;1;1
2020-05-14 21:45:00;29;3;24;12;0;1
2020-05-14 22:00:00;41;2;12;6;2;2
2020-05-14 22:15:00;8;0;7;1;0;0
2020-05-14 22:30:00;12;0;5;1;2;0
2020-05-14 22:45:00;9;0;6;0;0;0
2020-05-14 23:00:00;9;0;5;0;0;0
2020-05-14 23:15:00;6;0;6;0;0;0
2020-05-14 23:30:00;4;0;8;0;0;0
2020-05-14 23:45:00;10;0;8;0;0;0
