DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-12-11 00:00:00;1;2;1;1;6;1;3;14;7;21;14;7;21;0
2020-12-11 00:15:00;2;2;2;1;13;3;5;20;10;30;20;10;30;0
2020-12-11 00:30:00;1;3;3;0;3;4;3;20;10;30;20;10;30;0
2020-12-11 00:45:00;5;4;3;1;4;5;2;20;10;30;20;10;30;0
2020-12-11 01:00:00;7;1;2;0;6;4;2;26;13;38;26;13;38;0
2020-12-11 01:15:00;6;3;1;1;5;1;2;26;13;39;26;13;39;0
2020-12-11 01:30:00;3;1;0;0;9;4;2;24;12;36;24;12;36;0
2020-12-11 01:45:00;0;0;1;0;6;2;2;24;12;36;24;12;36;0
2020-12-11 02:00:00;1;1;0;0;10;3;3;26;13;39;26;13;39;0
2020-12-11 02:15:00;4;1;0;0;6;5;0;26;13;39;26;13;39;0
2020-12-11 02:30:00;0;1;2;0;5;1;0;26;13;39;26;13;39;0
2020-12-11 02:45:00;1;1;0;0;7;2;0;26;13;39;26;13;39;0
2020-12-11 03:00:00;0;0;0;0;8;2;2;26;13;39;26;13;39;0
2020-12-11 03:15:00;2;3;3;0;8;2;0;26;13;39;26;13;39;0
2020-12-11 03:30:00;2;2;2;0;10;2;2;24;12;36;24;12;36;0
2020-12-11 03:45:00;5;0;1;1;6;0;0;26;13;39;26;13;39;0
2020-12-11 04:00:00;3;1;5;1;9;2;2;26;13;39;26;13;39;0
2020-12-11 04:15:00;2;8;4;0;14;1;1;26;13;39;26;13;39;0
2020-12-11 04:30:00;11;4;7;7;8;4;2;26;13;39;26;13;39;0
2020-12-11 04:45:00;9;10;9;5;21;3;4;26;13;39;26;13;39;0
2020-12-11 05:00:00;30;21;22;20;31;2;4;20;10;30;20;10;30;0
2020-12-11 05:15:00;27;38;43;41;41;9;7;20;10;31;20;10;31;0
2020-12-11 05:30:00;54;50;55;55;70;24;7;20;10;30;20;10;30;0
2020-12-11 05:45:00;41;35;31;30;84;20;54;20;10;30;20;10;30;0
2020-12-11 06:00:00;36;34;44;32;87;32;40;20;10;30;20;10;30;0
2020-12-11 06:15:00;59;57;67;45;93;54;47;20;10;30;20;10;30;0
2020-12-11 06:30:00;84;72;82;61;81;37;45;20;10;30;20;10;30;0
2020-12-11 06:45:00;91;62;54;55;68;42;24;20;10;29;20;10;29;0
2020-12-11 07:00:00;70;67;77;76;95;37;37;20;10;31;20;10;31;0
2020-12-11 07:15:00;108;85;96;90;95;52;46;20;10;29;20;10;29;0
2020-12-11 07:30:00;113;85;97;96;122;43;76;20;10;30;20;10;30;0
2020-12-11 07:45:00;91;90;66;69;110;68;62;20;10;30;20;10;30;0
2020-12-11 08:00:00;101;100;52;40;96;56;53;20;10;31;20;10;31;0
2020-12-11 08:15:00;80;63;57;50;103;37;70;20;10;29;20;10;29;0
2020-12-11 08:30:00;79;75;51;44;98;43;59;20;10;30;20;10;30;0
2020-12-11 08:45:00;94;68;49;37;109;32;58;20;10;30;20;10;30;0
2020-12-11 09:00:00;77;56;56;46;103;46;51;20;10;30;20;10;30;0
2020-12-11 09:15:00;81;46;41;40;95;37;48;21;11;30;21;11;30;0
2020-12-11 09:30:00;94;80;62;42;89;54;53;20;10;30;20;10;30;0
2020-12-11 09:45:00;100;77;57;51;103;52;65;20;10;30;20;10;30;0
2020-12-11 10:00:00;81;73;50;28;97;41;68;20;10;30;20;10;30;0
2020-12-11 10:15:00;86;70;43;29;120;49;72;20;10;30;20;10;30;0
2020-12-11 10:30:00;88;57;50;38;127;66;90;20;10;30;20;10;30;0
2020-12-11 10:45:00;109;77;41;31;116;53;81;20;10;30;20;10;30;0
2020-12-11 11:00:00;98;31;58;55;135;58;88;20;10;30;20;10;30;0
2020-12-11 11:15:00;98;65;42;26;120;65;98;21;11;30;21;11;30;0
2020-12-11 11:30:00;94;62;33;33;122;50;89;18;9;27;18;9;27;0
2020-12-11 11:45:00;106;68;49;38;155;67;106;20;10;30;20;10;30;0
2020-12-11 12:00:00;116;61;41;37;144;64;112;20;10;30;20;10;30;0
2020-12-11 12:15:00;124;61;39;25;146;55;111;20;10;30;20;10;30;0
2020-12-11 12:30:00;118;54;49;38;170;71;123;20;10;30;20;10;30;0
2020-12-11 12:45:00;141;78;52;44;142;69;133;20;10;31;20;10;31;0
2020-12-11 13:00:00;123;88;46;42;126;51;120;18;9;27;18;9;27;0
2020-12-11 13:15:00;122;77;58;55;143;68;138;20;10;30;20;10;30;0
2020-12-11 13:30:00;138;90;71;78;147;78;120;20;10;30;20;10;30;0
2020-12-11 13:45:00;146;85;55;56;134;77;128;20;10;30;20;10;30;0
2020-12-11 14:00:00;123;80;50;44;136;79;103;20;10;30;20;10;30;0
2020-12-11 14:15:00;135;64;49;43;143;62;155;20;10;30;20;10;30;0
2020-12-11 14:30:00;143;71;53;43;158;62;160;20;10;30;20;10;30;0
2020-12-11 14:45:00;129;93;43;44;148;66;138;20;10;30;20;10;30;0
2020-12-11 15:00:00;131;79;49;30;149;73;116;20;10;30;20;10;30;0
2020-12-11 15:15:00;140;69;42;39;147;67;132;20;10;30;20;10;30;0
2020-12-11 15:30:00;130;78;47;42;149;70;99;20;10;30;20;10;30;0
2020-12-11 15:45:00;129;65;47;40;157;78;122;21;11;30;21;11;30;0
2020-12-11 16:00:00;120;73;49;35;137;61;107;20;10;30;20;10;30;0
2020-12-11 16:15:00;124;71;49;33;148;65;116;20;10;30;20;10;30;0
2020-12-11 16:30:00;116;88;49;40;140;66;128;20;10;30;20;10;30;0
2020-12-11 16:45:00;131;67;46;28;135;71;111;21;11;30;21;11;30;0
2020-12-11 17:00:00;118;46;48;31;147;72;125;20;10;30;20;10;30;0
2020-12-11 17:15:00;116;59;41;28;144;65;97;20;10;30;20;10;30;0
2020-12-11 17:30:00;98;60;35;24;134;60;103;20;10;30;20;10;30;0
2020-12-11 17:45:00;95;62;36;29;130;61;106;20;10;30;20;10;30;0
2020-12-11 18:00:00;108;64;37;17;131;64;101;20;10;30;20;10;30;0
2020-12-11 18:15:00;85;41;29;23;117;43;86;20;10;30;20;10;30;0
2020-12-11 18:30:00;80;35;32;21;105;37;71;20;10;30;20;10;30;0
2020-12-11 18:45:00;72;41;32;18;106;41;62;21;11;30;21;11;30;0
2020-12-11 19:00:00;76;26;22;14;98;43;66;20;10;30;20;10;30;0
2020-12-11 19:15:00;62;36;23;13;118;53;66;20;10;30;20;10;30;0
2020-12-11 19:30:00;57;29;16;11;98;37;47;20;10;30;20;10;30;0
2020-12-11 19:45:00;63;17;17;9;83;36;41;20;10;30;20;10;30;0
2020-12-11 20:00:00;53;29;25;11;77;31;56;20;10;30;20;10;30;0
2020-12-11 20:15:00;47;24;17;11;66;20;38;20;10;30;20;10;30;0
2020-12-11 20:30:00;37;17;13;7;55;23;36;20;10;30;20;10;30;0
2020-12-11 20:45:00;43;25;25;14;53;12;22;20;10;30;20;10;30;0
2020-12-11 21:00:00;39;29;33;27;59;15;24;20;10;30;20;10;30;0
2020-12-11 21:15:00;45;25;32;26;45;13;23;20;10;30;20;10;30;0
2020-12-11 21:30:00;35;15;19;11;31;12;13;20;10;30;20;10;30;0
2020-12-11 21:45:00;29;13;11;4;58;15;44;20;10;30;20;10;30;0
2020-12-11 22:00:00;48;10;12;6;85;13;71;20;10;30;20;10;30;0
2020-12-11 22:15:00;31;11;4;2;84;17;53;20;10;30;20;10;30;0
2020-12-11 22:30:00;21;7;8;2;34;11;16;20;10;30;20;10;30;0
2020-12-11 22:45:00;20;8;5;5;27;9;21;20;10;30;20;10;30;0
2020-12-11 23:00:00;13;9;5;0;27;5;12;20;10;30;20;10;30;0
2020-12-11 23:15:00;13;7;5;0;19;4;8;20;10;30;20;10;30;0
2020-12-11 23:30:00;6;6;5;1;21;5;8;20;10;31;20;10;31;0
2020-12-11 23:45:00;ERROR:;ORA-12541:;TNS:no;listener;SP2-0640:;Not;connected
