DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-08-15 00:00:00;10;13;3;6;0;14;8;0;4;12;1
2019-08-15 00:15:00;13;12;4;7;2;12;8;2;3;9;1
2019-08-15 00:30:00;12;8;3;5;0;11;10;1;4;9;2
2019-08-15 00:45:00;17;8;4;1;1;16;7;3;1;6;2
2019-08-15 01:00:00;14;6;0;7;4;9;2;0;3;5;0
2019-08-15 01:15:00;7;5;1;2;1;15;6;2;2;2;2
2019-08-15 01:30:00;12;11;1;2;4;10;4;2;4;3;0
2019-08-15 01:45:00;10;7;2;2;1;8;6;0;1;1;0
2019-08-15 02:00:00;4;4;1;3;3;3;3;0;0;1;1
2019-08-15 02:15:00;7;7;2;3;1;8;6;2;2;6;1
2019-08-15 02:30:00;6;4;1;0;0;4;1;1;0;0;0
2019-08-15 02:45:00;12;10;4;1;1;7;5;0;0;1;0
2019-08-15 03:00:00;9;7;1;1;1;11;2;0;2;2;1
2019-08-15 03:15:00;4;6;1;1;0;9;4;4;0;5;2
2019-08-15 03:30:00;1;3;1;1;1;6;5;0;0;5;3
2019-08-15 03:45:00;13;11;3;3;1;4;2;1;0;1;1
2019-08-15 04:00:00;4;6;2;1;2;2;6;1;1;1;0
2019-08-15 04:15:00;3;5;0;0;2;6;2;0;0;3;0
2019-08-15 04:30:00;5;7;0;2;3;7;3;1;1;0;0
2019-08-15 04:45:00;6;4;0;6;5;4;2;2;3;8;2
2019-08-15 05:00:00;6;5;1;3;3;5;5;0;1;1;0
2019-08-15 05:15:00;11;9;2;2;2;9;6;1;1;1;1
2019-08-15 05:30:00;12;6;2;4;2;26;8;2;3;4;3
2019-08-15 05:45:00;28;15;5;13;5;15;5;2;6;5;1
2019-08-15 06:00:00;26;18;8;9;5;8;6;3;2;3;2
2019-08-15 06:15:00;12;15;3;8;6;14;6;2;2;5;2
2019-08-15 06:30:00;16;15;4;3;1;12;5;1;1;3;1
2019-08-15 06:45:00;25;9;5;7;3;13;2;3;2;7;6
