DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-08-08 00:00:00;7;4;2;4;2;10;3;3;1;6;4
2019-08-08 00:15:00;9;8;2;6;3;16;10;2;2;5;3
2019-08-08 00:30:00;12;4;1;4;2;13;10;0;0;1;1
2019-08-08 00:45:00;11;12;3;3;3;17;4;1;2;7;0
2019-08-08 01:00:00;11;4;1;0;0;8;6;1;1;3;1
2019-08-08 01:15:00;16;7;1;4;2;9;4;0;1;2;1
2019-08-08 01:30:00;6;5;0;2;1;4;6;1;0;1;0
2019-08-08 01:45:00;6;3;2;0;0;5;2;1;0;4;3
2019-08-08 02:00:00;6;6;1;3;2;9;5;2;0;1;0
2019-08-08 02:15:00;10;9;1;1;1;10;5;0;1;2;2
2019-08-08 02:30:00;10;6;0;2;0;6;4;1;0;1;1
2019-08-08 02:45:00;8;4;0;1;0;4;4;0;3;4;2
2019-08-08 03:00:00;6;4;1;0;0;8;5;0;1;1;0
2019-08-08 03:15:00;7;4;0;0;1;6;4;0;1;2;1
2019-08-08 03:30:00;8;7;0;0;0;8;5;0;1;1;0
2019-08-08 03:45:00;5;6;1;3;3;9;7;2;0;2;0
2019-08-08 04:00:00;16;11;1;1;0;8;4;1;3;3;0
2019-08-08 04:15:00;12;13;1;4;3;9;3;2;2;4;0
2019-08-08 04:30:00;18;15;2;6;3;23;11;0;1;1;0
2019-08-08 04:45:00;16;14;6;6;3;33;17;4;0;6;5
2019-08-08 05:00:00;24;17;1;8;6;75;58;2;1;1;2
2019-08-08 05:15:00;28;27;10;10;6;109;90;1;5;16;6
2019-08-08 05:30:00;53;46;17;26;11;99;106;3;6;15;9
2019-08-08 05:45:00;81;94;19;31;15;98;126;14;11;22;8
2019-08-08 06:00:00;85;105;28;35;24;94;103;7;7;16;7
2019-08-08 06:15:00;65;81;9;47;15;124;154;10;13;25;8
2019-08-08 06:30:00;62;78;14;32;20;112;130;12;17;40;9
2019-08-08 06:45:00;55;68;15;30;17;130;151;24;20;35;16
2019-08-08 07:00:00;50;71;20;45;14;138;144;21;20;22;10
2019-08-08 07:15:00;54;53;17;86;21;125;136;22;9;24;11
2019-08-08 07:30:00;65;84;18;52;20;130;153;28;32;38;10
2019-08-08 07:45:00;57;79;20;74;20;119;142;24;30;33;20
2019-08-08 08:00:00;69;77;15;40;25;106;126;24;25;39;16
2019-08-08 08:15:00;60;64;12;56;28;94;120;20;22;33;14
2019-08-08 08:30:00;68;66;21;65;18;100;132;13;27;34;15
2019-08-08 08:45:00;67;77;22;42;20;99;114;11;37;43;15
2019-08-08 09:00:00;66;58;15;38;19;72;90;19;22;41;18
2019-08-08 09:15:00;69;85;25;61;22;65;103;20;22;31;17
2019-08-08 09:30:00;72;79;18;47;16;80;89;24;26;37;18
2019-08-08 09:45:00;66;81;20;56;21;81;102;26;27;47;19
2019-08-08 10:00:00;79;94;17;39;15;64;83;23;32;44;25
2019-08-08 10:15:00;77;89;18;54;22;68;96;27;38;51;26
2019-08-08 10:30:00;79;93;20;53;24;67;82;18;31;49;15
2019-08-08 10:45:00;80;87;23;59;15;71;73;26;27;45;17
2019-08-08 11:00:00;95;84;22;51;18;76;69;28;29;50;20
2019-08-08 11:15:00;81;92;16;44;10;79;88;27;32;53;18
2019-08-08 11:30:00;88;101;27;48;18;69;82;15;38;58;32
2019-08-08 11:45:00;77;90;32;32;10;59;68;23;31;45;26
2019-08-08 12:00:00;91;108;33;47;21;76;65;26;33;60;19
2019-08-08 12:15:00;93;114;31;46;15;79;68;22;28;68;31
2019-08-08 12:30:00;91;109;29;37;17;68;80;22;29;70;23
2019-08-08 12:45:00;97;97;36;44;14;93;84;12;36;60;26
2019-08-08 13:00:00;101;129;31;46;20;89;118;23;29;54;18
2019-08-08 13:15:00;91;103;26;36;15;117;128;27;34;80;56
2019-08-08 13:30:00;86;107;27;45;16;99;121;20;26;79;63
2019-08-08 13:45:00;102;110;24;60;18;109;96;23;28;68;53
2019-08-08 14:00:00;122;151;24;57;22;94;86;25;31;52;31
2019-08-08 14:15:00;146;168;37;45;18;83;70;25;28;44;13
2019-08-08 14:30:00;160;183;31;71;21;70;68;28;23;51;19
2019-08-08 14:45:00;151;181;34;66;24;68;70;13;44;49;20
2019-08-08 15:00:00;136;188;29;43;19;68;75;25;35;65;17
2019-08-08 15:15:00;149;176;32;44;22;75;78;24;35;62;18
2019-08-08 15:30:00;150;177;36;51;20;74;61;28;47;68;22
2019-08-08 15:45:00;133;191;25;44;17;76;88;26;30;52;15
2019-08-08 16:00:00;147;188;32;55;22;67;73;33;40;60;19
2019-08-08 16:15:00;150;174;30;57;17;80;91;30;36;63;27
2019-08-08 16:30:00;148;186;37;61;18;87;86;29;39;68;20
2019-08-08 16:45:00;162;201;38;51;25;85;91;26;40;55;23
2019-08-08 17:00:00;139;165;34;47;9;92;81;33;33;60;23
2019-08-08 17:15:00;142;180;30;87;19;74;82;34;47;80;31
2019-08-08 17:30:00;110;144;22;48;28;81;67;27;34;59;12
2019-08-08 17:45:00;128;160;30;40;23;73;67;27;27;69;16
2019-08-08 18:00:00;105;132;33;45;21;79;78;35;34;60;18
2019-08-08 18:15:00;107;115;31;47;19;71;72;22;28;50;16
2019-08-08 18:30:00;88;99;21;51;14;58;59;14;31;42;11
2019-08-08 18:45:00;81;92;27;44;19;65;61;27;29;60;24
2019-08-08 19:00:00;90;83;19;54;14;76;59;15;27;53;20
2019-08-08 19:15:00;70;61;18;42;12;67;48;18;29;46;20
2019-08-08 19:30:00;84;70;25;32;11;56;37;14;7;36;10
2019-08-08 19:45:00;59;67;24;26;8;54;31;11;11;30;11
2019-08-08 20:00:00;59;69;24;31;7;53;47;15;12;40;9
2019-08-08 20:15:00;56;62;19;17;10;50;42;7;14;30;11
2019-08-08 20:30:00;52;50;11;24;4;46;38;8;11;31;10
2019-08-08 20:45:00;43;51;16;25;7;41;37;2;8;38;11
2019-08-08 21:00:00;53;40;17;30;4;93;84;6;7;32;10
2019-08-08 21:15:00;43;41;14;25;6;72;74;5;7;24;6
2019-08-08 21:30:00;67;62;20;22;10;52;40;5;11;21;7
2019-08-08 21:45:00;82;98;24;21;8;36;20;6;9;28;12
2019-08-08 22:00:00;108;106;23;16;1;29;21;5;12;22;6
2019-08-08 22:15:00;52;41;13;22;5;34;29;5;10;19;6
2019-08-08 22:30:00;41;27;7;16;5;34;20;11;2;20;6
2019-08-08 22:45:00;31;26;8;9;6;22;15;5;5;9;2
2019-08-08 23:00:00;26;21;13;10;3;16;8;6;6;14;3
2019-08-08 23:15:00;18;14;3;11;2;22;10;4;4;10;2
2019-08-08 23:30:00;20;16;2;4;1;16;7;2;4;13;6
2019-08-08 23:45:00;17;15;5;9;3;19;7;3;4;11;1
