DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-03-24 00:00:00;2;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 00:15:00;10;2;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 00:30:00;5;3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 00:45:00;6;5;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 01:00:00;6;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 01:15:00;4;1;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 01:30:00;4;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 01:45:00;3;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 02:00:00;8;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 02:15:00;5;4;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 02:30:00;6;4;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 02:45:00;4;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 03:00:00;3;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 03:15:00;7;2;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 03:30:00;5;3;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 03:45:00;7;5;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 04:00:00;6;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 04:15:00;5;3;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 04:30:00;9;5;0;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 04:45:00;12;10;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 05:00:00;19;14;0;9;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 05:15:00;30;16;0;7;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 05:30:00;63;63;0;22;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 05:45:00;57;49;0;14;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 06:00:00;57;49;0;29;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 06:15:00;78;64;1;33;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 06:30:00;102;103;0;41;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 06:45:00;76;77;2;36;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 07:00:00;76;75;0;36;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 07:15:00;99;102;1;49;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 07:30:00;88;93;3;41;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 07:45:00;102;120;0;54;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 08:00:00;76;59;0;40;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 08:15:00;80;86;1;42;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 08:30:00;55;43;2;36;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 08:45:00;79;64;0;45;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 09:00:00;71;61;1;48;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 09:15:00;57;46;0;50;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 09:30:00;75;63;0;43;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 09:45:00;74;63;2;52;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 10:00:00;52;49;1;45;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 10:15:00;58;59;2;42;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 10:30:00;80;68;0;40;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 10:45:00;76;65;0;59;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 11:00:00;82;71;1;53;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 11:15:00;74;58;0;56;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 11:30:00;60;57;3;57;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 11:45:00;73;65;0;55;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 12:00:00;71;78;0;54;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 12:15:00;67;78;1;70;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 12:30:00;75;43;0;62;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 12:45:00;81;59;1;59;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 13:00:00;55;69;1;54;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 13:15:00;74;60;0;62;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 13:30:00;82;72;1;57;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 13:45:00;91;84;1;60;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 14:00:00;93;80;3;56;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0
