DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-09-17 00:00:00;17;8;2;5;12;13;17;12;10;0;0;1
2020-09-17 00:15:00;24;8;3;4;17;11;23;17;7;1;0;2
2020-09-17 00:30:00;9;4;3;4;8;13;8;10;15;0;0;0
2020-09-17 00:45:00;11;9;1;3;4;6;10;7;7;0;0;0
2020-09-17 01:00:00;9;7;2;1;5;5;10;6;5;0;0;0
2020-09-17 01:15:00;5;1;1;1;7;5;5;6;4;0;0;0
2020-09-17 01:30:00;13;7;1;1;1;3;13;1;4;0;0;0
2020-09-17 01:45:00;9;4;0;1;6;1;9;4;1;0;0;2
2020-09-17 02:00:00;9;8;1;0;1;3;11;1;2;0;0;0
2020-09-17 02:15:00;8;6;0;2;1;4;9;2;4;0;0;0
2020-09-17 02:30:00;9;7;0;0;9;6;11;8;6;0;0;1
2020-09-17 02:45:00;10;7;0;0;1;4;11;5;4;4;0;0
2020-09-17 03:00:00;9;3;0;1;3;5;9;2;6;1;0;0
2020-09-17 03:15:00;5;0;0;2;4;7;4;4;6;0;0;0
2020-09-17 03:30:00;14;6;1;2;1;2;16;2;3;1;0;1
2020-09-17 03:45:00;8;7;0;0;4;4;9;4;4;0;1;0
2020-09-17 04:00:00;9;2;1;2;5;7;9;5;7;0;0;2
2020-09-17 04:15:00;27;15;1;0;7;6;27;6;7;0;0;0
2020-09-17 04:30:00;24;11;1;0;8;10;24;11;9;0;0;4
2020-09-17 04:45:00;29;12;1;1;19;28;29;20;25;1;0;0
2020-09-17 05:00:00;42;16;2;1;40;48;46;43;37;0;0;1
2020-09-17 05:15:00;51;16;4;4;74;95;48;69;64;1;0;8
2020-09-17 05:30:00;94;29;7;6;67;89;90;74;73;3;0;7
2020-09-17 05:45:00;134;29;11;8;57;76;128;64;72;3;0;7
2020-09-17 06:00:00;187;42;4;11;52;70;186;49;48;0;0;6
2020-09-17 06:15:00;188;39;8;11;68;101;189;70;75;2;1;10
2020-09-17 06:30:00;181;27;12;14;97;150;199;88;122;0;0;6
2020-09-17 06:45:00;184;37;17;13;145;182;205;130;160;2;0;6
2020-09-17 07:00:00;173;29;13;22;138;206;189;109;172;2;1;13
2020-09-17 07:15:00;204;38;15;33;178;243;231;141;214;1;0;25
2020-09-17 07:30:00;211;43;29;41;165;258;236;149;207;3;3;41
2020-09-17 07:45:00;218;49;38;43;135;186;258;123;108;3;4;22
2020-09-17 08:00:00;177;34;14;38;112;158;206;99;144;3;0;18
2020-09-17 08:15:00;190;36;32;21;96;135;218;100;127;3;0;12
2020-09-17 08:30:00;178;36;18;20;77;153;205;98;140;1;4;16
2020-09-17 08:45:00;210;40;25;27;83;154;236;97;155;2;3;12
2020-09-17 09:00:00;166;32;24;24;96;144;185;105;149;3;3;7
2020-09-17 09:15:00;158;31;27;33;96;147;168;103;141;1;0;10
2020-09-17 09:30:00;158;38;29;24;95;141;175;90;134;2;2;8
2020-09-17 09:45:00;172;34;31;37;97;153;190;104;144;1;3;7
2020-09-17 10:00:00;174;19;16;29;86;123;185;95;125;1;1;0
2020-09-17 10:15:00;199;33;27;37;71;128;214;86;122;3;3;4
2020-09-17 10:30:00;183;34;29;48;88;153;197;99;149;2;0;2
2020-09-17 10:45:00;201;36;22;46;84;124;224;92;117;3;1;4
2020-09-17 11:00:00;168;30;29;41;80;134;183;93;138;2;2;8
2020-09-17 11:15:00;209;27;30;39;105;128;225;93;127;2;2;4
2020-09-17 11:30:00;206;29;33;54;78;120;222;100;115;3;4;1
2020-09-17 11:45:00;246;34;33;50;62;118;271;90;114;0;0;7
2020-09-17 12:00:00;213;42;19;50;72;123;226;88;120;2;2;8
2020-09-17 12:15:00;217;37;38;64;72;126;234;107;121;2;1;11
2020-09-17 12:30:00;218;44;33;67;69;106;241;103;115;2;2;10
2020-09-17 12:45:00;229;37;36;45;75;130;241;99;122;3;3;10
2020-09-17 13:00:00;239;30;40;84;94;161;250;133;153;2;3;16
2020-09-17 13:15:00;229;34;29;54;90;160;229;125;156;1;4;5
2020-09-17 13:30:00;229;35;23;45;99;162;243;129;161;1;5;7
2020-09-17 13:45:00;225;33;36;69;104;173;240;131;146;1;4;11
2020-09-17 14:00:00;243;37;23;65;58;60;254;100;138;2;2;14
2020-09-17 14:15:00;274;32;32;55;52;87;284;96;133;2;2;12
2020-09-17 14:30:00;266;31;29;55;42;51;274;97;127;4;1;14
