DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-02-08 00:00:00;12;8;0;3;3;10;10;6;9;2;0;0
2020-02-08 00:15:00;16;18;4;5;9;8;16;12;14;4;0;0
2020-02-08 00:30:00;13;8;1;5;8;17;10;7;11;4;0;0
2020-02-08 00:45:00;18;8;1;4;5;12;10;10;12;7;0;0
2020-02-08 01:00:00;13;11;1;1;4;12;11;6;9;5;0;0
2020-02-08 01:15:00;10;12;1;2;3;7;11;8;9;3;0;0
2020-02-08 01:30:00;11;7;1;0;2;11;12;7;2;4;0;0
2020-02-08 01:45:00;9;6;0;1;1;2;7;7;10;6;0;0
2020-02-08 02:00:00;5;5;1;0;3;5;9;4;7;3;0;0
2020-02-08 02:15:00;7;4;0;0;0;8;5;3;2;1;0;0
2020-02-08 02:30:00;3;1;0;0;2;2;3;4;6;5;0;0
2020-02-08 02:45:00;4;2;1;1;2;6;7;4;4;1;0;0
2020-02-08 03:00:00;5;3;0;3;2;2;5;5;9;5;0;0
2020-02-08 03:15:00;9;7;1;0;1;5;4;4;3;4;0;0
2020-02-08 03:30:00;4;2;3;2;6;2;4;3;2;3;0;0
2020-02-08 03:45:00;1;2;1;5;5;1;4;2;5;2;0;0
2020-02-08 04:00:00;5;2;1;1;2;3;6;4;3;4;0;0
2020-02-08 04:15:00;7;7;1;2;3;5;8;4;2;2;0;0
2020-02-08 04:30:00;7;5;1;1;2;4;9;7;1;2;0;0
2020-02-08 04:45:00;6;3;1;1;2;4;12;10;8;8;0;0
2020-02-08 05:00:00;7;6;0;2;4;10;13;11;11;6;0;0
2020-02-08 05:15:00;17;8;1;2;2;8;10;7;6;2;0;0
2020-02-08 05:30:00;18;4;0;4;5;14;14;8;17;3;0;0
2020-02-08 05:45:00;29;16;1;2;5;18;18;11;12;8;1;2
2020-02-08 06:00:00;31;13;2;4;9;17;28;18;11;4;0;0
2020-02-08 06:15:00;30;18;1;4;6;20;19;12;3;1;0;0
2020-02-08 06:30:00;22;10;2;0;3;31;42;31;14;12;0;0
2020-02-08 06:45:00;34;18;4;4;8;46;59;41;17;10;0;0
2020-02-08 07:00:00;18;5;3;5;7;46;50;27;20;10;1;3
2020-02-08 07:15:00;42;13;2;8;9;59;65;53;18;6;3;1
2020-02-08 07:30:00;29;16;7;10;16;76;86;77;28;11;1;5
2020-02-08 07:45:00;28;16;3;11;19;65;113;70;24;13;1;3
2020-02-08 08:00:00;33;16;5;6;15;47;45;41;29;5;2;8
2020-02-08 08:15:00;46;22;0;3;5;46;46;40;30;8;3;7
2020-02-08 08:30:00;42;23;3;10;12;54;63;57;43;10;0;1
2020-02-08 08:45:00;62;24;4;10;19;47;65;54;45;19;5;4
2020-02-08 09:00:00;42;28;0;3;6;61;78;61;43;10;2;0
2020-02-08 09:15:00;57;30;3;6;8;58;89;58;46;19;10;1
2020-02-08 09:30:00;51;26;3;11;19;57;80;69;58;13;1;1
2020-02-08 09:45:00;79;49;4;13;13;77;73;48;81;14;3;20
2020-02-08 10:00:00;64;23;5;8;11;77;92;81;68;19;4;2
2020-02-08 10:15:00;68;40;7;11;8;70;83;62;57;19;4;9
2020-02-08 10:30:00;68;47;9;13;15;85;92;69;81;19;40;21
2020-02-08 10:45:00;63;42;6;20;23;75;84;46;67;18;7;5
2020-02-08 11:00:00;71;50;2;14;19;82;81;65;74;22;3;3
2020-02-08 11:15:00;73;47;8;7;12;90;99;60;77;15;5;96
2020-02-08 11:30:00;75;63;3;13;19;81;87;67;81;21;1;8
2020-02-08 11:45:00;71;51;6;12;18;97;105;76;77;17;1;4
2020-02-08 12:00:00;64;39;3;11;15;79;73;58;76;17;5;9
2020-02-08 12:15:00;80;44;5;11;14;89;111;74;70;22;5;12
