DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-07-23 00:00:00;8;16;2;0;0;0;0;0
2020-07-23 00:15:00;11;15;12;0;0;0;0;0
2020-07-23 00:30:00;11;14;5;0;0;0;0;0
2020-07-23 00:45:00;5;16;13;0;0;0;0;0
2020-07-23 01:00:00;9;14;7;0;0;0;0;0
2020-07-23 01:15:00;5;5;10;0;0;0;0;0
2020-07-23 01:30:00;5;11;3;0;0;0;0;0
2020-07-23 01:45:00;5;11;3;0;0;0;0;0
2020-07-23 02:00:00;10;10;5;0;0;0;0;0
2020-07-23 02:15:00;6;8;5;0;0;0;0;0
2020-07-23 02:30:00;7;12;10;0;0;0;0;0
2020-07-23 02:45:00;5;7;2;0;0;0;0;0
2020-07-23 03:00:00;1;7;4;0;0;0;0;0
2020-07-23 03:15:00;1;4;2;0;0;0;0;0
2020-07-23 03:30:00;7;6;5;0;0;0;0;0
2020-07-23 03:45:00;4;8;5;0;0;0;0;0
2020-07-23 04:00:00;7;10;7;0;0;0;0;0
2020-07-23 04:15:00;3;10;4;0;0;0;0;0
2020-07-23 04:30:00;7;16;7;0;0;0;0;0
2020-07-23 04:45:00;13;20;12;0;0;0;0;0
2020-07-23 05:00:00;19;33;43;0;0;0;0;0
2020-07-23 05:15:00;15;54;83;0;0;0;0;0
2020-07-23 05:30:00;40;62;84;0;0;0;0;0
2020-07-23 05:45:00;94;108;60;0;0;0;0;0
2020-07-23 06:00:00;126;131;56;0;0;1;0;0
2020-07-23 06:15:00;77;130;60;0;0;1;0;0
2020-07-23 06:30:00;63;123;70;0;0;0;0;0
2020-07-23 06:45:00;55;153;58;0;2;0;0;0
2020-07-23 07:00:00;55;111;70;0;0;1;4;0
2020-07-23 07:15:00;54;129;74;0;2;10;21;1
2020-07-23 07:30:00;64;122;80;0;3;3;37;4
2020-07-23 07:45:00;89;130;94;0;3;0;29;1
2020-07-23 08:00:00;80;141;87;0;29;0;10;11
2020-07-23 08:15:00;81;164;75;0;1;3;10;1
2020-07-23 08:30:00;65;142;81;0;7;1;3;0
2020-07-23 08:45:00;77;114;79;0;4;39;31;6
2020-07-23 09:00:00;64;116;59;0;6;0;2;0
2020-07-23 09:15:00;62;126;63;0;7;2;1;13
2020-07-23 09:30:00;65;131;62;0;8;2;11;2
2020-07-23 09:45:00;62;154;76;0;5;10;8;5
2020-07-23 10:00:00;65;127;57;0;27;4;8;1
2020-07-23 10:15:00;71;152;58;0;5;1;10;5
2020-07-23 10:30:00;83;156;65;0;23;2;7;3
2020-07-23 10:45:00;67;147;57;0;9;3;11;2
2020-07-23 11:00:00;86;167;71;0;9;5;14;3
2020-07-23 11:15:00;81;182;77;0;9;1;3;6
2020-07-23 11:30:00;67;145;79;0;15;4;7;12
2020-07-23 11:45:00;65;154;74;0;18;1;15;3
2020-07-23 12:00:00;77;170;77;0;13;6;2;14
2020-07-23 12:15:00;83;172;70;0;7;1;5;1
