DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-07-09 00:00:00;4;10;9;0;0;0;0;0
2020-07-09 00:15:00;14;15;12;0;0;0;0;0
2020-07-09 00:30:00;8;15;10;0;0;0;0;0
2020-07-09 00:45:00;5;5;9;0;0;0;0;0
2020-07-09 01:00:00;6;7;2;0;0;0;0;0
2020-07-09 01:15:00;6;7;6;0;0;0;0;0
2020-07-09 01:30:00;3;4;6;0;0;0;0;0
2020-07-09 01:45:00;3;12;2;0;0;0;0;0
2020-07-09 02:00:00;4;5;6;0;0;0;0;0
2020-07-09 02:15:00;8;8;4;0;0;0;0;0
2020-07-09 02:30:00;2;9;4;0;0;0;0;0
2020-07-09 02:45:00;3;6;2;0;0;0;0;0
2020-07-09 03:00:00;4;3;4;0;0;0;0;0
2020-07-09 03:15:00;3;5;4;0;0;0;0;0
2020-07-09 03:30:00;6;7;4;0;0;0;0;0
2020-07-09 03:45:00;7;8;6;0;0;0;0;0
2020-07-09 04:00:00;4;10;3;0;0;0;0;0
2020-07-09 04:15:00;8;10;8;0;0;0;0;0
2020-07-09 04:30:00;14;13;3;0;0;0;0;0
2020-07-09 04:45:00;7;31;16;0;0;0;0;0
2020-07-09 05:00:00;23;32;43;0;0;0;0;0
2020-07-09 05:15:00;19;54;86;0;0;0;0;0
2020-07-09 05:30:00;46;83;87;0;0;0;0;0
2020-07-09 05:45:00;79;108;67;0;0;0;0;0
2020-07-09 06:00:00;121;130;49;0;0;0;0;0
2020-07-09 06:15:00;66;130;55;0;0;0;0;0
2020-07-09 06:30:00;64;142;79;0;0;0;0;1
2020-07-09 06:45:00;63;144;68;0;3;0;0;0
2020-07-09 07:00:00;53;109;59;0;16;3;4;0
2020-07-09 07:15:00;52;126;58;0;1;1;15;0
2020-07-09 07:30:00;78;142;80;0;1;15;34;1
2020-07-09 07:45:00;87;155;93;0;19;18;4;2
2020-07-09 08:00:00;61;133;70;0;32;2;2;7
2020-07-09 08:15:00;71;138;79;0;5;74;55;4
2020-07-09 08:30:00;64;139;73;0;20;3;4;30
2020-07-09 08:45:00;75;138;74;0;11;6;21;0
2020-07-09 09:00:00;59;128;57;0;0;6;14;4
2020-07-09 09:15:00;71;131;63;0;6;5;4;13
2020-07-09 09:30:00;64;123;58;0;10;7;12;6
2020-07-09 09:45:00;57;112;54;0;27;3;4;2
2020-07-09 10:00:00;53;146;61;0;5;4;5;0
2020-07-09 10:15:00;65;140;67;0;4;2;0;5
2020-07-09 10:30:00;70;143;71;0;11;3;4;10
2020-07-09 10:45:00;76;157;66;0;26;7;7;11
2020-07-09 11:00:00;76;150;70;0;6;2;6;21
2020-07-09 11:15:00;80;141;68;0;10;12;6;3
2020-07-09 11:30:00;55;135;82;0;2;9;12;2
2020-07-09 11:45:00;79;184;77;0;19;1;0;6
2020-07-09 12:00:00;90;149;87;0;6;14;5;1
2020-07-09 12:15:00;84;151;76;0;6;5;7;7
2020-07-09 12:30:00;65;160;72;0;19;1;0;7
2020-07-09 12:45:00;77;149;93;0;23;5;17;6
2020-07-09 13:00:00;82;152;82;0;2;5;39;11
2020-07-09 13:15:00;74;133;106;0;14;2;6;7
2020-07-09 13:30:00;77;169;124;0;17;0;4;14
2020-07-09 13:45:00;124;172;119;0;12;6;28;29
2020-07-09 14:00:00;129;187;82;0;16;6;17;35
2020-07-09 14:15:00;160;206;83;0;17;33;13;13
