DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-01-23 00:00:00;10;8;13;2;2;2;2
2020-01-23 00:15:00;24;10;16;5;4;5;1
2020-01-23 00:30:00;13;5;9;2;3;1;1
2020-01-23 00:45:00;11;3;6;1;1;3;7
2020-01-23 01:00:00;6;3;11;1;1;2;2
2020-01-23 01:15:00;9;2;5;1;3;1;4
2020-01-23 01:30:00;8;2;6;5;2;3;1
2020-01-23 01:45:00;3;1;10;0;2;6;3
2020-01-23 02:00:00;6;3;7;1;5;1;0
2020-01-23 02:15:00;5;1;5;1;0;0;4
2020-01-23 02:30:00;5;1;7;1;2;6;3
2020-01-23 02:45:00;9;2;8;1;3;8;6
2020-01-23 03:00:00;7;2;4;2;1;6;1
2020-01-23 03:15:00;8;6;12;1;4;2;3
2020-01-23 03:30:00;5;1;8;2;4;8;0
2020-01-23 03:45:00;10;2;8;1;3;5;3
2020-01-23 04:00:00;8;1;11;2;2;8;3
2020-01-23 04:15:00;5;4;20;6;5;4;1
2020-01-23 04:30:00;13;13;24;9;3;4;2
2020-01-23 04:45:00;13;5;52;12;2;5;0
2020-01-23 05:00:00;30;26;73;18;2;1;1
2020-01-23 05:15:00;44;16;102;38;0;0;0
2020-01-23 05:30:00;53;23;136;64;1;0;0
2020-01-23 05:45:00;74;57;134;65;1;1;1
2020-01-23 06:00:00;74;57;121;69;3;0;0
2020-01-23 06:15:00;92;56;167;85;4;1;1
2020-01-23 06:30:00;110;60;187;114;7;0;0
2020-01-23 06:45:00;129;62;191;114;7;1;2
2020-01-23 07:00:00;172;89;191;109;1;1;2
2020-01-23 07:15:00;207;117;218;110;15;0;1
2020-01-23 07:30:00;176;141;196;102;26;1;1
2020-01-23 07:45:00;195;130;206;120;17;1;0
2020-01-23 08:00:00;166;88;193;123;12;2;1
2020-01-23 08:15:00;160;115;179;97;10;1;0
2020-01-23 08:30:00;141;100;176;110;10;1;1
2020-01-23 08:45:00;156;99;145;96;12;1;0
2020-01-23 09:00:00;117;89;147;79;12;2;1
2020-01-23 09:15:00;113;86;117;66;13;1;0
2020-01-23 09:30:00;108;88;144;85;9;2;2
2020-01-23 09:45:00;105;99;155;81;8;3;0
2020-01-23 10:00:00;92;73;133;65;4;2;0
2020-01-23 10:15:00;105;90;140;64;5;3;1
2020-01-23 10:30:00;112;89;138;83;8;5;2
2020-01-23 10:45:00;122;92;132;76;10;2;3
2020-01-23 11:00:00;135;98;157;72;13;2;0
2020-01-23 11:15:00;139;83;145;73;9;3;2
2020-01-23 11:30:00;117;78;142;72;5;5;3
2020-01-23 11:45:00;141;103;136;75;6;0;4
2020-01-23 12:00:00;135;102;162;93;7;2;3
2020-01-23 12:15:00;122;104;162;79;9;6;5
2020-01-23 12:30:00;157;115;150;81;14;3;4
2020-01-23 12:45:00;156;115;140;75;5;3;5
2020-01-23 13:00:00;135;99;174;95;12;4;2
2020-01-23 13:15:00;141;113;178;110;9;1;5
2020-01-23 13:30:00;167;108;160;83;8;3;1
2020-01-23 13:45:00;149;103;178;89;9;0;2
2020-01-23 14:00:00;145;103;168;99;8;3;2
2020-01-23 14:15:00;170;136;160;95;10;0;0
2020-01-23 14:30:00;171;121;171;88;11;3;8
2020-01-23 14:45:00;182;143;166;96;12;1;3
2020-01-23 15:00:00;164;135;181;101;11;3;5
2020-01-23 15:15:00;190;148;155;96;9;3;1
2020-01-23 15:30:00;199;155;177;98;11;2;5
2020-01-23 15:45:00;231;158;179;99;11;2;4
2020-01-23 16:00:00;199;142;199;102;19;6;6
2020-01-23 16:15:00;231;187;205;114;19;7;7
2020-01-23 16:30:00;199;173;192;117;35;9;8
2020-01-23 16:45:00;216;180;192;113;10;0;6
2020-01-23 17:00:00;213;199;212;101;10;4;7
2020-01-23 17:15:00;231;137;190;98;10;6;4
2020-01-23 17:30:00;199;182;172;88;23;5;2
2020-01-23 17:45:00;208;162;185;82;4;6;2
2020-01-23 18:00:00;203;147;199;96;8;3;8
2020-01-23 18:15:00;172;150;159;79;9;6;8
2020-01-23 18:30:00;184;122;143;68;6;7;3
2020-01-23 18:45:00;158;108;149;83;4;1;2
2020-01-23 19:00:00;148;101;140;61;3;2;4
2020-01-23 19:15:00;137;84;133;71;4;2;1
2020-01-23 19:30:00;129;94;114;54;7;2;1
2020-01-23 19:45:00;100;59;120;50;3;0;0
2020-01-23 20:00:00;89;62;106;49;3;0;0
2020-01-23 20:15:00;90;68;106;47;1;0;1
2020-01-23 20:30:00;59;45;95;39;2;2;1
2020-01-23 20:45:00;69;59;99;38;3;0;0
2020-01-23 21:00:00;69;39;114;44;3;0;1
2020-01-23 21:15:00;68;42;96;49;2;0;2
2020-01-23 21:30:00;67;40;62;24;3;0;0
2020-01-23 21:45:00;76;52;73;28;4;0;1
2020-01-23 22:00:00;62;57;55;24;4;1;2
2020-01-23 22:15:00;71;53;61;32;3;0;1
2020-01-23 22:30:00;46;32;61;28;2;0;0
2020-01-23 22:45:00;48;28;49;18;1;1;1
2020-01-23 23:00:00;39;16;27;12;2;1;8
2020-01-23 23:15:00;40;21;27;8;3;2;0
2020-01-23 23:30:00;22;11;25;8;3;1;2
2020-01-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
