DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-01-02 00:00:00;11;6;17;1;4;4;5
2020-01-02 00:15:00;21;4;10;1;1;3;3
2020-01-02 00:30:00;12;4;9;0;6;5;1
2020-01-02 00:45:00;9;5;12;0;2;3;2
2020-01-02 01:00:00;7;2;5;2;0;3;3
2020-01-02 01:15:00;3;5;3;5;6;1;3
2020-01-02 01:30:00;13;6;4;1;5;0;3
2020-01-02 01:45:00;6;1;7;4;4;3;3
2020-01-02 02:00:00;4;0;11;4;4;3;4
2020-01-02 02:15:00;7;3;13;0;2;8;3
2020-01-02 02:30:00;1;2;7;2;0;2;2
2020-01-02 02:45:00;5;1;10;2;3;5;4
2020-01-02 03:00:00;7;1;5;0;2;2;5
2020-01-02 03:15:00;13;6;8;1;2;11;2
2020-01-02 03:30:00;5;2;7;1;1;2;1
2020-01-02 03:45:00;6;2;11;2;1;5;7
2020-01-02 04:00:00;11;3;8;1;5;4;4
2020-01-02 04:15:00;6;5;10;3;3;6;5
2020-01-02 04:30:00;4;6;18;8;1;2;0
2020-01-02 04:45:00;11;11;18;3;2;3;0
2020-01-02 05:00:00;10;9;19;8;1;0;2
2020-01-02 05:15:00;20;16;40;13;2;1;2
2020-01-02 05:30:00;34;20;52;28;0;0;0
2020-01-02 05:45:00;35;25;57;20;1;0;0
2020-01-02 06:00:00;35;20;47;12;2;0;0
2020-01-02 06:15:00;41;21;59;17;1;0;1
2020-01-02 06:30:00;51;35;55;30;4;2;0
2020-01-02 06:45:00;58;26;72;30;8;1;0
2020-01-02 07:00:00;72;45;64;35;5;1;4
2020-01-02 07:15:00;66;34;93;42;1;2;0
2020-01-02 07:30:00;70;38;92;38;5;0;1
2020-01-02 07:45:00;94;49;97;48;10;2;1
2020-01-02 08:00:00;76;40;81;29;8;1;1
2020-01-02 08:15:00;63;61;85;33;6;1;1
2020-01-02 08:30:00;75;56;104;40;5;0;1
2020-01-02 08:45:00;78;56;104;56;9;1;1
2020-01-02 09:00:00;67;54;115;50;4;3;1
2020-01-02 09:15:00;86;59;121;56;3;0;2
2020-01-02 09:30:00;87;58;116;60;6;1;1
2020-01-02 09:45:00;87;83;126;56;7;1;0
2020-01-02 10:00:00;106;79;139;74;7;1;1
2020-01-02 10:15:00;106;82;109;73;5;1;0
2020-01-02 10:30:00;92;76;160;66;4;1;0
2020-01-02 10:45:00;112;90;139;76;8;1;1
2020-01-02 11:00:00;118;80;147;73;3;1;1
2020-01-02 11:15:00;113;100;152;93;5;1;1
2020-01-02 11:30:00;139;90;152;82;7;2;1
2020-01-02 11:45:00;135;97;162;90;1;4;2
2020-01-02 12:00:00;151;97;175;85;7;4;4
2020-01-02 12:15:00;139;100;143;81;7;3;2
2020-01-02 12:30:00;138;106;140;69;6;2;3
2020-01-02 12:45:00;128;91;161;98;5;6;4
2020-01-02 13:00:00;137;105;177;88;7;5;0
2020-01-02 13:15:00;126;96;162;86;5;5;4
2020-01-02 13:30:00;151;118;177;88;10;2;0
2020-01-02 13:45:00;139;97;168;93;7;2;1
2020-01-02 14:00:00;134;98;193;89;7;4;2
2020-01-02 14:15:00;142;112;173;92;8;0;0
2020-01-02 14:30:00;139;121;188;110;8;1;1
2020-01-02 14:45:00;148;120;166;108;5;4;3
2020-01-02 15:00:00;149;111;162;89;5;0;3
2020-01-02 15:15:00;155;129;159;94;9;3;4
2020-01-02 15:30:00;166;131;157;98;4;1;3
2020-01-02 15:45:00;156;109;177;105;5;4;3
2020-01-02 16:00:00;134;99;177;85;7;7;5
2020-01-02 16:15:00;178;120;150;89;8;5;7
2020-01-02 16:30:00;176;126;133;77;4;7;2
2020-01-02 16:45:00;180;130;145;80;2;2;5
2020-01-02 17:00:00;161;131;163;89;5;5;8
2020-01-02 17:15:00;165;115;159;95;6;0;2
2020-01-02 17:30:00;146;104;152;81;6;4;2
2020-01-02 17:45:00;134;75;145;76;3;4;1
2020-01-02 18:00:00;131;87;131;65;3;4;2
2020-01-02 18:15:00;134;90;139;73;2;5;2
2020-01-02 18:30:00;127;87;127;56;5;1;4
2020-01-02 18:45:00;139;75;116;66;2;2;0
2020-01-02 19:00:00;119;74;120;56;6;3;2
2020-01-02 19:15:00;99;58;111;61;2;0;1
2020-01-02 19:30:00;90;55;90;40;4;1;0
2020-01-02 19:45:00;90;64;81;49;0;0;4
2020-01-02 20:00:00;61;45;92;40;3;6;3
2020-01-02 20:15:00;83;61;101;37;1;1;0
2020-01-02 20:30:00;62;40;77;28;2;0;1
2020-01-02 20:45:00;73;47;76;21;2;0;1
2020-01-02 21:00:00;52;35;54;26;2;0;1
2020-01-02 21:15:00;59;36;77;32;2;0;0
2020-01-02 21:30:00;56;33;51;25;3;0;1
2020-01-02 21:45:00;59;25;69;25;6;0;1
2020-01-02 22:00:00;47;28;52;19;3;3;2
2020-01-02 22:15:00;39;42;53;19;4;1;0
2020-01-02 22:30:00;36;35;54;15;1;0;2
2020-01-02 22:45:00;44;28;44;12;2;0;0
2020-01-02 23:00:00;29;18;30;11;2;0;3
2020-01-02 23:15:00;26;18;36;11;5;1;3
2020-01-02 23:30:00;25;16;22;7;4;1;0
2020-01-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
