DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-07-02 00:00:00;5;3;0;8;10;2;10;5;5;4
2020-07-02 00:15:00;12;11;0;8;8;3;9;12;11;10
2020-07-02 00:30:00;6;6;1;11;8;1;8;9;5;5
2020-07-02 00:45:00;6;1;1;2;5;1;4;3;5;5
2020-07-02 01:00:00;5;4;0;5;3;2;5;5;3;3
2020-07-02 01:15:00;5;5;0;6;3;1;3;4;5;3
2020-07-02 01:30:00;0;5;0;2;2;0;2;0;5;1
2020-07-02 01:45:00;0;0;0;2;3;1;4;2;0;0
2020-07-02 02:00:00;5;1;1;5;5;0;5;4;2;4
2020-07-02 02:15:00;1;3;0;1;2;1;2;0;2;1
2020-07-02 02:30:00;5;2;0;0;3;0;3;0;3;5
2020-07-02 02:45:00;4;4;2;2;3;1;3;2;3;2
2020-07-02 03:00:00;4;3;0;1;1;0;1;1;1;3
2020-07-02 03:15:00;1;1;0;2;1;0;1;2;3;2
2020-07-02 03:30:00;5;3;0;2;1;1;1;2;4;4
2020-07-02 03:45:00;3;2;1;4;2;0;2;3;2;3
2020-07-02 04:00:00;4;3;2;1;4;0;4;1;2;5
2020-07-02 04:15:00;3;4;1;3;5;1;5;2;5;4
2020-07-02 04:30:00;6;6;2;7;7;2;8;7;7;5
2020-07-02 04:45:00;10;8;2;11;15;4;18;10;10;11
2020-07-02 05:00:00;23;13;1;17;25;8;27;20;16;21
2020-07-02 05:15:00;27;14;4;55;50;10;51;48;13;25
2020-07-02 05:30:00;33;24;0;59;48;18;56;54;26;28
2020-07-02 05:45:00;41;26;5;50;49;11;45;50;24;39
2020-07-02 06:00:00;48;30;7;57;62;9;64;51;32;43
2020-07-02 06:15:00;61;45;1;92;74;20;78;84;43;51
2020-07-02 06:30:00;44;40;6;127;96;24;102;122;40;40
2020-07-02 06:45:00;58;49;8;134;117;24;116;135;54;48
2020-07-02 07:00:00;51;40;14;133;105;14;103;117;46;48
2020-07-02 07:15:00;53;55;9;172;132;30;149;161;51;48
2020-07-02 07:30:00;74;53;18;127;139;39;145;126;55;63
2020-07-02 07:45:00;66;60;21;137;113;41;118;132;64;48
2020-07-02 08:00:00;68;38;15;101;90;36;95;101;39;47
2020-07-02 08:15:00;51;42;9;106;98;21;99;98;39;45
2020-07-02 08:30:00;61;37;9;82;87;23;98;84;38;49
2020-07-02 08:45:00;57;41;9;69;78;15;87;72;47;51
2020-07-02 09:00:00;43;35;13;61;58;24;63;46;33;35
2020-07-02 09:15:00;57;48;7;66;66;26;71;66;49;52
2020-07-02 09:30:00;61;49;13;73;80;23;85;73;45;51
2020-07-02 09:45:00;67;59;17;53;69;20;75;49;63;61
