DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-05-12 00:00:00;6;2;0;5;1;1;0;3
2020-05-12 00:15:00;3;2;2;3;0;2;0;2
2020-05-12 00:30:00;2;5;6;3;3;3;0;1
2020-05-12 00:45:00;5;2;1;3;0;2;0;2
2020-05-12 01:00:00;2;2;1;0;0;1;0;0
2020-05-12 01:15:00;2;2;0;2;1;2;0;4
2020-05-12 01:30:00;2;1;1;0;0;1;0;0
2020-05-12 01:45:00;2;1;1;1;1;1;0;0
2020-05-12 02:00:00;5;3;0;1;0;0;0;1
2020-05-12 02:15:00;0;1;1;1;2;0;0;1
2020-05-12 02:30:00;3;2;1;3;2;0;0;1
2020-05-12 02:45:00;0;1;1;1;0;2;0;1
2020-05-12 03:00:00;1;0;0;1;2;0;0;2
2020-05-12 03:15:00;2;2;0;1;2;0;0;0
2020-05-12 03:30:00;5;2;0;2;0;0;0;1
2020-05-12 03:45:00;1;0;0;0;1;1;0;0
2020-05-12 04:00:00;0;2;1;0;0;0;0;0
2020-05-12 04:15:00;2;1;1;0;0;1;0;1
2020-05-12 04:30:00;2;3;1;5;0;1;0;0
2020-05-12 04:45:00;1;3;4;11;5;2;0;3
2020-05-12 05:00:00;8;12;8;20;6;2;0;4
2020-05-12 05:15:00;14;22;41;28;16;13;0;17
2020-05-12 05:30:00;21;33;55;15;9;21;0;10
2020-05-12 05:45:00;37;41;63;11;11;13;0;15
2020-05-12 06:00:00;28;26;33;9;11;11;0;12
2020-05-12 06:15:00;34;27;47;13;15;21;0;19
2020-05-12 06:30:00;46;42;65;12;16;26;0;24
2020-05-12 06:45:00;65;54;70;13;22;24;0;30
2020-05-12 07:00:00;60;43;65;10;15;31;0;30
2020-05-12 07:15:00;77;65;71;27;40;35;0;46
2020-05-12 07:30:00;86;62;67;37;47;40;0;48
2020-05-12 07:45:00;61;58;66;24;33;39;0;57
2020-05-12 08:00:00;55;38;56;19;27;27;0;42
2020-05-12 08:15:00;67;42;47;22;77;30;0;37
2020-05-12 08:30:00;52;46;44;20;16;18;0;28
2020-05-12 08:45:00;61;42;37;28;37;31;0;29
2020-05-12 09:00:00;56;28;22;19;22;23;0;31
2020-05-12 09:15:00;51;38;13;26;25;22;0;26
2020-05-12 09:30:00;37;33;22;22;20;22;0;38
2020-05-12 09:45:00;44;39;25;29;96;23;0;34
2020-05-12 10:00:00;63;40;21;22;30;24;0;36
2020-05-12 10:15:00;52;50;21;22;31;30;0;25
2020-05-12 10:30:00;68;46;30;26;48;39;0;40
2020-05-12 10:45:00;44;45;22;28;19;31;0;52
2020-05-12 11:00:00;62;44;20;35;107;20;0;45
2020-05-12 11:15:00;58;52;17;33;24;43;0;47
2020-05-12 11:30:00;49;28;20;35;22;22;0;43
2020-05-12 11:45:00;58;35;21;33;38;31;0;40
2020-05-12 12:00:00;48;42;25;37;59;28;0;43
2020-05-12 12:15:00;43;37;27;42;25;26;0;40
2020-05-12 12:30:00;48;42;37;23;34;36;0;44
2020-05-12 12:45:00;44;39;38;34;33;31;0;53
2020-05-12 13:00:00;58;48;37;26;30;45;0;47
2020-05-12 13:15:00;49;47;25;21;32;40;0;36
2020-05-12 13:30:00;54;51;37;44;46;36;0;49
2020-05-12 13:45:00;49;49;48;66;37;47;0;41
2020-05-12 14:00:00;60;48;51;49;44;39;0;50
2020-05-12 14:15:00;58;51;20;44;45;32;0;36
2020-05-12 14:30:00;57;45;19;38;34;30;0;48
2020-05-12 14:45:00;53;44;27;41;42;24;0;42
2020-05-12 15:00:00;51;42;28;38;33;35;0;54
2020-05-12 15:15:00;72;48;26;48;43;31;0;46
2020-05-12 15:30:00;56;52;22;40;34;43;0;48
2020-05-12 15:45:00;55;47;27;50;35;32;0;60
2020-05-12 16:00:00;62;51;21;46;40;44;0;60
2020-05-12 16:15:00;52;59;31;62;34;26;0;40
2020-05-12 16:30:00;62;54;16;52;47;39;0;59
2020-05-12 16:45:00;66;48;21;47;34;45;0;66
2020-05-12 17:00:00;71;51;25;42;35;32;0;59
2020-05-12 17:15:00;67;56;28;56;35;42;0;71
