DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-06-29 00:00:00;3;7;4;2;4;3;0
2020-06-29 00:15:00;3;2;1;2;4;2;0
2020-06-29 00:30:00;2;0;1;4;10;6;0
2020-06-29 00:45:00;3;2;2;1;4;0;0
2020-06-29 01:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 01:15:00;2;4;3;0;7;3;0
2020-06-29 01:30:00;3;4;3;0;5;2;0
2020-06-29 01:45:00;4;2;2;3;11;3;0
2020-06-29 02:00:00;4;3;2;1;6;3;0
2020-06-29 02:15:00;3;5;3;0;9;6;0
2020-06-29 02:30:00;2;0;0;0;5;3;0
2020-06-29 02:45:00;5;6;3;4;4;3;0
2020-06-29 03:00:00;4;3;3;4;3;2;0
2020-06-29 03:15:00;3;2;2;3;2;2;0
2020-06-29 03:30:00;1;3;4;3;4;4;0
2020-06-29 03:45:00;9;10;7;1;4;1;0
2020-06-29 04:00:00;2;0;0;2;7;2;0
2020-06-29 04:15:00;8;11;11;3;9;4;0
2020-06-29 04:30:00;5;7;4;3;10;2;0
2020-06-29 04:45:00;17;14;4;9;14;10;0
2020-06-29 05:00:00;27;18;8;7;18;12;0
2020-06-29 05:15:00;44;28;19;6;33;13;0
2020-06-29 05:30:00;52;43;26;14;46;15;0
2020-06-29 05:45:00;52;39;34;9;48;17;0
2020-06-29 06:00:00;44;34;26;16;47;25;0
2020-06-29 06:15:00;82;40;32;24;74;27;0
2020-06-29 06:30:00;70;39;33;17;86;40;1
2020-06-29 06:45:00;96;56;53;33;115;51;0
2020-06-29 07:00:00;110;74;65;50;74;31;3
2020-06-29 07:15:00;119;79;64;34;73;35;1
2020-06-29 07:30:00;82;52;45;57;75;35;1
2020-06-29 07:45:00;99;70;66;45;72;31;1
2020-06-29 08:00:00;76;50;49;43;81;32;2
2020-06-29 08:15:00;74;54;41;48;91;32;0
2020-06-29 08:30:00;58;52;46;39;87;46;1
2020-06-29 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 09:00:00;75;49;38;32;84;42;1
2020-06-29 09:15:00;91;55;42;33;90;51;0
2020-06-29 09:30:00;75;53;44;41;75;38;0
2020-06-29 09:45:00;97;66;44;44;86;49;0
2020-06-29 10:00:00;77;50;40;43;90;43;0
2020-06-29 10:15:00;81;50;43;44;97;42;0
2020-06-29 10:30:00;89;48;39;37;78;45;0
2020-06-29 10:45:00;75;55;42;95;88;54;2
2020-06-29 11:00:00;86;55;43;41;79;39;0
2020-06-29 11:15:00;77;55;42;32;84;55;4
2020-06-29 11:30:00;86;52;44;53;99;64;0
2020-06-29 11:45:00;80;64;43;43;96;48;2
2020-06-29 12:00:00;95;63;55;63;98;65;3
2020-06-29 12:15:00;88;70;58;40;82;40;2
2020-06-29 12:30:00;66;54;42;35;88;61;0
2020-06-29 12:45:00;76;47;40;38;96;62;3
2020-06-29 13:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 13:15:00;92;53;47;32;96;54;6
2020-06-29 13:30:00;80;59;50;46;106;57;4
2020-06-29 13:45:00;80;57;49;39;93;45;1
2020-06-29 14:00:00;84;51;44;41;111;64;0
2020-06-29 14:15:00;86;48;43;50;109;63;2
2020-06-29 14:30:00;95;73;65;57;94;57;1
2020-06-29 14:45:00;102;58;55;34;100;52;1
2020-06-29 15:00:00;86;62;60;46;115;53;1
2020-06-29 15:15:00;89;61;48;49;100;46;1
2020-06-29 15:30:00;87;53;50;59;127;69;2
2020-06-29 15:45:00;108;70;64;55;122;76;1
2020-06-29 16:00:00;85;66;62;58;125;73;0
2020-06-29 16:15:00;102;68;63;41;125;70;2
2020-06-29 16:30:00;111;55;55;57;139;58;2
2020-06-29 16:45:00;120;68;66;58;127;80;1
2020-06-29 17:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 17:15:00;85;49;44;46;101;55;3
2020-06-29 17:30:00;99;55;48;44;89;62;2
2020-06-29 17:45:00;68;38;32;30;90;39;1
2020-06-29 18:00:00;55;35;30;33;105;50;1
2020-06-29 18:15:00;65;38;35;25;72;38;1
2020-06-29 18:30:00;47;30;28;13;65;32;1
2020-06-29 18:45:00;49;26;23;23;65;33;0
2020-06-29 19:00:00;30;26;23;18;58;21;3
2020-06-29 19:15:00;25;25;20;17;66;29;0
2020-06-29 19:30:00;39;21;11;13;60;22;0
2020-06-29 19:45:00;25;22;15;14;44;24;0
2020-06-29 20:00:00;26;13;7;11;38;15;1
2020-06-29 20:15:00;28;12;10;10;33;14;0
2020-06-29 20:30:00;25;13;9;8;29;13;0
2020-06-29 20:45:00;25;16;7;6;19;11;0
2020-06-29 21:00:00;20;12;8;7;36;10;0
2020-06-29 21:15:00;27;17;9;11;33;17;0
2020-06-29 21:30:00;19;5;3;5;15;6;0
2020-06-29 21:45:00;18;14;10;6;33;11;0
2020-06-29 22:00:00;19;18;12;4;21;9;0
2020-06-29 22:15:00;24;18;15;14;24;12;0
2020-06-29 22:30:00;14;8;4;0;24;8;0
2020-06-29 22:45:00;9;10;7;12;11;6;0
2020-06-29 23:00:00;11;3;1;4;11;6;0
2020-06-29 23:15:00;13;8;6;2;15;9;0
2020-06-29 23:30:00;5;8;4;2;7;9;0
