DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-02-14 00:00:00;7;4;3;2;2;5;12;6;3;6;3;1;3
2020-02-14 00:15:00;13;3;3;2;4;11;13;4;1;7;5;1;3
2020-02-14 00:30:00;14;2;0;5;3;11;9;2;2;4;3;3;0
2020-02-14 00:45:00;5;5;2;1;6;10;11;1;2;3;4;4;2
2020-02-14 01:00:00;9;3;2;2;2;6;9;2;0;1;2;1;2
2020-02-14 01:15:00;8;3;0;0;3;5;6;3;0;2;3;1;0
2020-02-14 01:30:00;6;0;1;0;0;12;8;0;0;0;1;1;1
2020-02-14 01:45:00;9;1;1;1;2;6;1;0;1;3;3;0;1
2020-02-14 02:00:00;5;0;1;0;1;6;3;0;0;0;0;0;1
2020-02-14 02:15:00;2;0;0;1;0;6;1;1;0;2;2;0;0
2020-02-14 02:30:00;4;0;0;2;3;5;5;2;0;0;2;0;0
2020-02-14 02:45:00;2;1;2;0;1;8;9;2;1;4;3;0;2
2020-02-14 03:00:00;5;2;1;0;2;5;6;1;0;2;2;0;1
2020-02-14 03:15:00;5;0;1;3;3;11;10;1;2;3;1;0;1
2020-02-14 03:30:00;8;1;0;1;0;8;7;0;1;2;2;0;0
2020-02-14 03:45:00;6;1;0;3;2;10;7;2;2;1;2;0;0
2020-02-14 04:00:00;2;2;1;2;6;11;9;3;1;2;2;0;1
2020-02-14 04:15:00;12;2;0;1;2;12;5;1;2;4;4;1;0
2020-02-14 04:30:00;8;2;2;3;7;26;23;2;2;5;4;1;2
2020-02-14 04:45:00;16;6;1;2;9;22;22;11;7;3;4;2;1
2020-02-14 05:00:00;20;14;1;9;17;20;25;9;5;8;5;3;2
2020-02-14 05:15:00;26;14;1;16;13;28;29;15;4;4;6;1;2
2020-02-14 05:30:00;35;23;8;28;32;48;44;15;3;4;3;0;7
2020-02-14 05:45:00;38;30;6;19;32;57;62;31;17;4;6;5;6
2020-02-14 06:00:00;43;39;7;28;24;55;62;23;6;5;5;4;7
2020-02-14 06:15:00;51;43;14;39;36;61;67;35;18;6;5;1;12
2020-02-14 06:30:00;49;36;14;45;50;81;87;45;31;20;15;7;13
2020-02-14 06:45:00;55;51;16;64;65;101;126;83;52;24;19;4;11
2020-02-14 07:00:00;69;63;22;57;44;92;95;62;35;27;18;3;19
2020-02-14 07:15:00;67;71;20;68;56;88;95;74;41;24;23;13;17
2020-02-14 07:30:00;61;64;18;86;51;106;128;84;58;34;25;14;17
2020-02-14 07:45:00;57;44;31;99;66;114;140;92;72;50;37;11;16
2020-02-14 08:00:00;52;29;22;101;49;81;109;84;67;49;30;9;22
2020-02-14 08:15:00;58;66;20;98;33;97;124;79;61;42;34;11;17
2020-02-14 08:30:00;57;54;13;80;38;82;125;73;57;53;44;22;13
2020-02-14 08:45:00;63;53;21;82;43;79;106;90;70;52;40;16;18
2020-02-14 09:00:00;53;40;12;78;34;72;78;56;44;50;44;20;10
2020-02-14 09:15:00;63;37;14;80;46;72;84;60;49;52;39;13;14
2020-02-14 09:30:00;64;50;10;65;40;83;83;66;37;59;41;18;10
2020-02-14 09:45:00;67;53;30;75;35;90;84;57;45;67;53;15;28
2020-02-14 10:00:00;72;48;30;72;39;74;80;67;47;61;60;22;30
2020-02-14 10:15:00;73;45;19;72;53;73;74;67;38;71;66;20;20
2020-02-14 10:30:00;75;50;20;66;36;81;85;59;32;72;58;19;19
2020-02-14 10:45:00;72;61;25;71;36;92;86;56;41;76;65;32;25
2020-02-14 11:00:00;71;64;21;65;38;75;83;69;44;77;63;32;19
2020-02-14 11:15:00;75;71;25;76;39;82;79;62;54;70;66;26;27
2020-02-14 11:30:00;79;59;20;71;37;93;92;62;47;86;66;30;17
2020-02-14 11:45:00;66;57;24;60;33;49;107;97;57;96;88;31;22
2020-02-14 12:00:00;87;94;24;70;31;0;98;144;89;104;86;34;20
2020-02-14 12:15:00;88;86;21;71;33;2;161;111;76;96;79;36;22
2020-02-14 12:30:00;82;77;26;76;38;0;145;57;63;122;83;34;24
2020-02-14 12:45:00;82;75;20;79;35;101;111;75;53;120;72;26;21
2020-02-14 13:00:00;86;68;24;93;33;107;99;65;49;124;75;30;21
2020-02-14 13:15:00;77;82;27;65;36;106;97;79;73;106;80;25;23
2020-02-14 13:30:00;87;75;20;85;43;89;86;78;55;110;70;34;19
2020-02-14 13:45:00;79;73;26;77;42;96;97;65;48;112;80;34;24
2020-02-14 14:00:00;87;83;30;77;40;79;91;60;45;118;59;32;19
2020-02-14 14:15:00;84;76;30;85;47;100;98;66;41;98;77;30;25
2020-02-14 14:30:00;98;95;25;79;44;100;102;73;59;103;77;29;22
2020-02-14 14:45:00;97;106;35;87;41;101;102;74;48;131;76;28;33
2020-02-14 15:00:00;110;115;22;88;46;99;99;66;43;124;65;32;20
2020-02-14 15:15:00;90;89;29;75;29;99;82;63;47;137;94;29;28
2020-02-14 15:30:00;78;92;19;79;36;98;85;65;41;105;85;30;21
2020-02-14 15:45:00;34;32;10;35;11;40;32;27;15;33;24;7;8
