DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2019-12-27 00:00:00;6;6;3;10;0;1;0;0;0;0
2019-12-27 00:15:00;9;9;1;4;2;6;0;0;0;0
2019-12-27 00:30:00;10;7;3;3;0;4;0;0;0;0
2019-12-27 00:45:00;15;7;4;6;1;3;0;0;0;0
2019-12-27 01:00:00;6;2;0;2;2;3;0;0;0;0
2019-12-27 01:15:00;3;3;0;4;1;2;0;0;0;0
2019-12-27 01:30:00;9;4;4;3;1;3;0;0;0;0
2019-12-27 01:45:00;9;5;0;1;0;4;0;0;0;0
2019-12-27 02:00:00;5;5;2;0;0;1;0;0;0;0
2019-12-27 02:15:00;8;7;0;1;2;0;0;0;0;0
2019-12-27 02:30:00;3;5;0;1;0;0;0;0;0;0
2019-12-27 02:45:00;5;5;0;1;4;2;0;0;0;0
2019-12-27 03:00:00;4;2;1;1;1;0;0;0;0;0
2019-12-27 03:15:00;1;0;0;0;1;0;0;0;0;0
2019-12-27 03:30:00;0;0;0;1;0;1;0;0;0;0
2019-12-27 03:45:00;1;0;0;0;0;1;0;0;0;0
2019-12-27 04:00:00;1;3;2;0;0;1;0;0;0;0
2019-12-27 04:15:00;3;1;0;0;0;3;0;0;0;0
2019-12-27 04:30:00;3;2;3;2;2;3;0;0;0;0
2019-12-27 04:45:00;2;2;2;1;2;7;0;0;0;0
2019-12-27 05:00:00;9;5;1;0;3;3;0;0;0;0
2019-12-27 05:15:00;2;2;1;1;4;9;0;0;0;0
2019-12-27 05:30:00;6;5;6;8;3;10;0;0;0;0
2019-12-27 05:45:00;4;10;4;6;2;15;0;0;0;0
2019-12-27 06:00:00;11;15;4;3;5;16;0;0;0;0
2019-12-27 06:15:00;3;12;7;3;5;11;0;0;0;0
2019-12-27 06:30:00;9;10;11;7;9;21;0;0;0;0
2019-12-27 06:45:00;2;9;8;2;6;14;0;0;0;0
2019-12-27 07:00:00;4;9;8;2;7;20;0;0;0;0
2019-12-27 07:15:00;3;10;14;10;11;15;0;0;0;0
2019-12-27 07:30:00;8;17;18;14;17;24;0;0;0;0
2019-12-27 07:45:00;8;14;22;10;12;25;0;0;0;0
2019-12-27 08:00:00;7;15;13;10;16;17;0;0;0;0
2019-12-27 08:15:00;12;13;13;21;17;21;0;0;0;0
2019-12-27 08:30:00;16;11;12;24;13;23;0;0;0;0
2019-12-27 08:45:00;11;19;20;16;10;25;0;0;0;0
2019-12-27 09:00:00;19;24;21;23;13;22;0;0;0;0
2019-12-27 09:15:00;7;19;11;41;16;20;0;0;0;0
2019-12-27 09:30:00;27;27;22;36;31;28;0;0;0;0
2019-12-27 09:45:00;20;31;33;34;34;35;0;0;0;0
2019-12-27 10:00:00;32;15;32;42;30;32;0;0;0;0
2019-12-27 10:15:00;23;28;39;42;38;34;0;0;0;0
2019-12-27 10:30:00;26;30;32;37;25;36;0;0;0;0
2019-12-27 10:45:00;31;39;36;43;39;26;0;0;0;0
2019-12-27 11:00:00;20;42;41;47;36;31;0;0;0;0
2019-12-27 11:15:00;28;36;36;57;24;38;0;0;0;0
2019-12-27 11:30:00;39;35;23;59;36;36;0;0;0;0
2019-12-27 11:45:00;22;34;43;50;22;23;0;0;0;0
2019-12-27 12:00:00;33;36;38;65;31;25;0;0;0;0
2019-12-27 12:15:00;38;32;40;57;32;29;0;0;0;0
2019-12-27 12:30:00;35;36;32;75;32;39;0;0;0;0
2019-12-27 12:45:00;41;38;32;56;26;22;0;0;0;0
2019-12-27 13:00:00;34;39;37;58;21;24;0;0;0;0
2019-12-27 13:15:00;37;50;46;63;21;31;0;0;0;0
2019-12-27 13:30:00;36;33;42;50;30;35;0;0;0;0
2019-12-27 13:45:00;39;45;38;70;36;28;0;0;0;0
2019-12-27 14:00:00;41;39;22;57;38;30;0;0;0;0
2019-12-27 14:15:00;43;50;29;53;28;25;0;0;0;0
2019-12-27 14:30:00;43;52;35;46;30;28;0;0;0;0
2019-12-27 14:45:00;41;37;27;55;33;27;0;0;0;0
2019-12-27 15:00:00;52;37;35;64;35;34;0;0;0;0
2019-12-27 15:15:00;45;33;28;55;26;25;0;0;0;0
2019-12-27 15:30:00;59;46;36;57;35;30;0;0;0;0
2019-12-27 15:45:00;39;50;31;75;50;32;0;0;0;0
2019-12-27 16:00:00;31;36;35;61;16;26;0;0;0;0
2019-12-27 16:15:00;32;39;36;57;24;31;0;0;0;0
2019-12-27 16:30:00;47;50;33;63;28;30;0;0;0;0
2019-12-27 16:45:00;39;50;31;50;24;30;0;0;0;0
2019-12-27 17:00:00;35;41;31;69;19;30;0;0;0;0
2019-12-27 17:15:00;40;34;28;64;23;30;0;0;0;0
2019-12-27 17:30:00;35;34;29;43;15;21;0;0;0;0
2019-12-27 17:45:00;37;36;23;51;25;29;0;0;0;0
2019-12-27 18:00:00;23;31;35;46;20;32;0;0;0;0
2019-12-27 18:15:00;32;30;31;32;25;45;0;0;0;0
2019-12-27 18:30:00;23;27;23;34;31;22;0;0;0;0
2019-12-27 18:45:00;31;52;39;49;65;54;0;0;0;0
2019-12-27 19:00:00;38;45;35;29;68;26;0;0;0;0
2019-12-27 19:15:00;25;30;35;44;23;36;0;0;0;0
2019-12-27 19:30:00;20;23;27;29;18;29;0;0;0;0
2019-12-27 19:45:00;35;30;28;35;17;47;0;0;0;0
2019-12-27 20:00:00;25;24;32;25;10;28;0;0;0;0
2019-12-27 20:15:00;27;25;16;17;12;19;0;0;0;0
2019-12-27 20:30:00;34;26;19;26;8;23;0;0;0;0
2019-12-27 20:45:00;23;27;10;21;9;13;0;0;0;0
2019-12-27 21:00:00;23;14;14;20;7;14;0;0;0;0
2019-12-27 21:15:00;20;23;12;19;7;15;0;0;0;0
2019-12-27 21:30:00;24;15;9;14;3;18;0;0;0;0
2019-12-27 21:45:00;31;21;21;24;10;11;0;0;0;0
2019-12-27 22:00:00;30;20;28;105;5;12;0;0;0;0
2019-12-27 22:15:00;18;17;29;102;6;7;0;0;0;0
2019-12-27 22:30:00;34;14;9;40;5;6;0;0;0;0
2019-12-27 22:45:00;37;20;9;15;2;8;0;0;0;0
2019-12-27 23:00:00;20;28;7;18;6;9;0;0;0;0
2019-12-27 23:15:00;17;17;6;10;2;15;0;0;0;0
2019-12-27 23:30:00;30;18;4;6;9;8;0;0;0;0
2019-12-27 23:45:00;18;17;9;13;3;7;0;0;0;0
