DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-10-23 00:00:00;8;0;0;0;10;0;0;0;0;0;0;0;0
2019-10-23 00:15:00;11;0;0;0;10;0;0;0;0;0;0;0;0
2019-10-23 00:30:00;6;2;0;0;14;1;0;0;0;0;0;0;0
2019-10-23 00:45:00;2;0;0;0;6;0;0;0;0;0;0;0;0
2019-10-23 01:00:00;2;0;0;0;8;0;0;0;0;0;0;0;0
2019-10-23 01:15:00;3;0;0;0;7;0;0;0;0;0;0;0;0
2019-10-23 01:30:00;7;0;0;0;1;0;0;0;0;0;0;0;0
2019-10-23 01:45:00;11;0;0;0;7;1;1;0;0;0;0;0;0
2019-10-23 02:00:00;8;0;0;0;1;0;0;0;0;0;0;0;0
2019-10-23 02:15:00;8;1;0;0;8;0;0;0;0;0;0;0;0
2019-10-23 02:30:00;6;1;0;0;8;0;0;0;0;0;0;0;0
2019-10-23 02:45:00;6;0;0;0;5;0;0;0;0;0;0;0;0
2019-10-23 03:00:00;3;0;0;0;2;0;0;0;0;0;0;0;0
2019-10-23 03:15:00;5;0;0;0;10;0;0;0;0;0;0;0;0
2019-10-23 03:30:00;6;0;0;0;4;0;0;0;0;0;0;0;0
2019-10-23 03:45:00;3;0;0;0;9;0;0;0;0;0;0;0;0
2019-10-23 04:00:00;9;0;0;0;5;0;0;0;0;0;0;0;0
2019-10-23 04:15:00;11;0;0;0;9;0;0;0;0;0;0;0;0
2019-10-23 04:30:00;21;3;0;0;10;0;0;0;0;0;0;0;0
2019-10-23 04:45:00;21;0;0;0;11;0;0;0;0;0;0;0;0
2019-10-23 05:00:00;29;0;0;2;22;0;0;0;0;0;0;0;0
2019-10-23 05:15:00;50;0;0;1;35;0;0;0;0;0;0;0;0
2019-10-23 05:30:00;68;1;0;7;40;0;0;0;0;0;0;0;0
2019-10-23 05:45:00;93;0;3;1;61;0;0;0;1;0;0;0;0
2019-10-23 06:00:00;87;3;1;3;72;0;0;0;1;0;0;0;0
2019-10-23 06:15:00;123;2;3;5;94;0;0;0;5;0;0;0;0
2019-10-23 06:30:00;129;2;3;3;161;2;0;11;18;20;0;0;0
2019-10-23 06:45:00;128;3;5;9;122;2;0;2;26;0;0;0;0
2019-10-23 07:00:00;143;10;5;4;127;0;0;0;12;0;0;0;0
2019-10-23 07:15:00;173;6;2;14;120;1;0;17;3;0;0;0;0
2019-10-23 07:30:00;190;5;6;16;120;4;0;0;65;0;0;13;0
2019-10-23 07:45:00;177;9;8;14;131;0;1;0;42;0;0;4;0
2019-10-23 08:00:00;181;8;6;11;136;0;0;3;10;0;0;0;0
2019-10-23 08:15:00;179;10;8;15;130;0;0;0;9;0;0;0;0
2019-10-23 08:30:00;191;12;8;9;139;0;1;7;12;0;0;0;0
2019-10-23 08:45:00;154;7;10;7;124;0;0;0;15;0;0;0;0
2019-10-23 09:00:00;139;17;8;1;104;2;0;4;14;0;0;5;0
2019-10-23 09:15:00;137;9;9;10;96;3;1;0;9;0;0;0;0
2019-10-23 09:30:00;141;9;7;9;117;3;1;0;8;0;0;0;0
2019-10-23 09:45:00;121;8;7;15;118;4;4;1;12;0;0;0;0
2019-10-23 10:00:00;130;9;11;12;118;4;7;0;1;0;0;0;0
2019-10-23 10:15:00;108;9;7;13;112;6;6;2;6;0;0;0;0
2019-10-23 10:30:00;123;4;10;13;123;3;5;0;5;0;0;0;0
2019-10-23 10:45:00;131;9;17;12;141;1;4;5;9;0;7;1;0
2019-10-23 11:00:00;112;8;15;4;130;4;2;3;12;0;0;0;0
2019-10-23 11:15:00;121;8;11;15;138;6;4;0;5;0;0;0;0
2019-10-23 11:30:00;131;8;17;12;133;6;7;9;22;0;0;7;0
2019-10-23 11:45:00;134;10;9;13;137;4;6;3;12;0;0;0;0
2019-10-23 12:00:00;110;10;20;15;144;5;3;1;11;0;0;0;0
2019-10-23 12:15:00;130;9;10;20;157;1;5;0;8;0;0;0;0
2019-10-23 12:30:00;110;2;15;10;142;2;3;10;28;0;0;0;0
2019-10-23 12:45:00;110;13;9;8;157;4;7;2;16;0;0;0;0
2019-10-23 13:00:00;99;8;12;12;156;3;3;3;139;0;0;0;0
2019-10-23 13:15:00;130;3;14;12;144;5;1;3;16;0;0;0;0
2019-10-23 13:30:00;125;10;14;14;173;3;6;1;32;0;0;0;0
2019-10-23 13:45:00;131;8;13;20;134;7;5;1;12;0;0;0;0
2019-10-23 14:00:00;100;5;13;10;144;2;2;4;20;0;0;0;0
2019-10-23 14:15:00;129;4;12;11;156;4;4;1;5;0;0;0;0
2019-10-23 14:30:00;133;9;7;10;146;4;6;1;21;0;0;2;0
2019-10-23 14:45:00;137;5;10;12;148;3;3;87;15;0;0;0;0
2019-10-23 15:00:00;111;5;8;16;156;4;5;5;33;0;0;0;0
2019-10-23 15:15:00;122;11;15;14;173;4;9;1;5;0;0;0;0
2019-10-23 15:30:00;145;6;18;16;173;4;8;2;10;0;0;0;0
2019-10-23 15:45:00;139;6;23;21;184;5;6;0;7;0;0;0;1
2019-10-23 16:00:00;144;6;13;19;189;2;4;2;21;0;0;2;0
2019-10-23 16:15:00;165;5;18;9;225;3;2;3;9;0;0;0;0
2019-10-23 16:30:00;145;5;18;17;175;4;5;5;10;0;4;0;0
2019-10-23 16:45:00;175;10;19;24;203;7;12;0;36;0;0;0;0
2019-10-23 17:00:00;134;9;15;19;233;7;9;0;41;0;0;0;0
2019-10-23 17:15:00;145;4;17;15;203;4;6;0;15;0;0;2;0
2019-10-23 17:30:00;169;7;13;18;185;4;5;0;14;0;0;0;0
2019-10-23 17:45:00;153;10;8;16;184;2;7;0;20;0;0;0;0
2019-10-23 18:00:00;149;7;14;16;178;6;7;2;45;0;0;0;0
2019-10-23 18:15:00;130;6;7;15;183;3;4;0;11;0;0;0;0
2019-10-23 18:30:00;111;6;10;9;149;1;6;7;27;0;1;0;0
2019-10-23 18:45:00;119;5;14;8;135;1;7;3;7;0;0;0;0
2019-10-23 19:00:00;112;2;10;16;148;2;4;7;8;2;0;0;0
2019-10-23 19:15:00;86;4;3;15;126;0;0;0;7;0;0;4;0
2019-10-23 19:30:00;65;2;10;4;104;0;1;0;3;0;0;0;0
2019-10-23 19:45:00;62;2;11;4;114;0;0;1;2;0;0;0;0
2019-10-23 20:00:00;66;0;4;5;148;1;0;0;4;0;0;0;0
