DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-07-24 00:00:00;8;3;1;0;10;4;0;0
2020-07-24 00:15:00;4;0;0;0;5;6;0;0
2020-07-24 00:30:00;2;3;1;0;3;4;0;0
2020-07-24 00:45:00;3;9;0;0;1;7;0;0
2020-07-24 01:00:00;3;4;0;0;2;1;0;0
2020-07-24 01:15:00;1;2;0;0;2;9;0;0
2020-07-24 01:30:00;2;6;0;0;3;1;0;0
2020-07-24 01:45:00;1;2;0;0;2;2;0;0
2020-07-24 02:00:00;2;2;0;0;2;0;0;0
2020-07-24 02:15:00;4;2;0;0;3;2;0;0
2020-07-24 02:30:00;1;0;0;0;1;3;0;0
2020-07-24 02:45:00;2;2;0;0;2;2;0;0
2020-07-24 03:00:00;6;1;0;0;0;2;0;0
2020-07-24 03:15:00;1;2;0;0;1;3;0;0
2020-07-24 03:30:00;3;2;0;0;1;4;0;0
2020-07-24 03:45:00;1;4;1;0;1;1;0;0
2020-07-24 04:00:00;1;4;0;0;4;4;0;0
2020-07-24 04:15:00;3;2;0;0;3;3;0;0
2020-07-24 04:30:00;2;3;0;0;5;5;0;0
2020-07-24 04:45:00;2;6;0;0;7;16;2;0
2020-07-24 05:00:00;13;18;0;0;14;30;35;0
2020-07-24 05:15:00;17;37;0;0;47;94;16;1
2020-07-24 05:30:00;34;60;0;0;70;95;18;9
2020-07-24 05:45:00;74;130;3;0;66;51;3;24
2020-07-24 06:00:00;94;138;5;0;35;25;3;15
2020-07-24 06:15:00;41;72;0;0;40;35;8;7
2020-07-24 06:30:00;47;76;0;0;56;59;20;2
2020-07-24 06:45:00;34;79;0;0;46;40;19;3
2020-07-24 07:00:00;34;58;4;0;36;39;15;0
2020-07-24 07:15:00;46;72;4;0;60;55;6;0
2020-07-24 07:30:00;42;62;4;0;47;38;11;5
2020-07-24 07:45:00;41;56;7;0;48;61;15;3
2020-07-24 08:00:00;34;42;8;0;47;47;14;7
2020-07-24 08:15:00;52;84;6;0;30;34;15;5
2020-07-24 08:30:00;39;64;8;0;36;33;11;0
2020-07-24 08:45:00;29;42;6;0;37;41;5;4
2020-07-24 09:00:00;36;41;7;0;31;28;4;4
2020-07-24 09:15:00;29;45;9;0;30;25;8;0
2020-07-24 09:30:00;34;41;19;0;40;40;11;1
2020-07-24 09:45:00;33;51;13;0;25;36;3;2
2020-07-24 10:00:00;37;43;12;0;39;42;5;4
2020-07-24 10:15:00;38;38;14;0;40;32;0;1
2020-07-24 10:30:00;42;35;8;0;41;27;2;4
2020-07-24 10:45:00;29;40;9;0;42;40;0;5
2020-07-24 11:00:00;35;42;14;0;47;30;0;4
