DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-11-20 00:00:00;2;2;0;1;3;4;5;0;0;0
2020-11-20 00:15:00;6;2;0;3;4;6;2;0;0;0
2020-11-20 00:30:00;8;1;0;4;2;6;1;0;0;0
2020-11-20 00:45:00;8;4;0;6;6;6;1;0;0;0
2020-11-20 01:00:00;2;3;0;2;2;10;1;0;0;0
2020-11-20 01:15:00;5;2;0;4;1;6;2;0;0;0
2020-11-20 01:30:00;3;3;0;1;5;2;1;0;0;0
2020-11-20 01:45:00;3;2;0;0;2;3;4;0;0;0
2020-11-20 02:00:00;5;1;0;1;1;6;0;0;0;0
2020-11-20 02:15:00;4;2;1;0;1;7;2;0;0;0
2020-11-20 02:30:00;3;1;0;0;3;3;2;0;0;0
2020-11-20 02:45:00;7;5;2;7;6;5;2;0;0;0
2020-11-20 03:00:00;0;0;0;1;6;10;4;0;0;0
2020-11-20 03:15:00;4;4;1;1;5;10;5;0;0;0
2020-11-20 03:30:00;3;1;0;1;4;11;9;0;0;0
2020-11-20 03:45:00;5;2;1;5;3;11;11;0;0;0
2020-11-20 04:00:00;1;3;3;0;4;7;4;0;0;0
2020-11-20 04:15:00;3;5;3;0;5;7;11;0;0;0
2020-11-20 04:30:00;4;6;3;2;3;12;11;0;0;0
2020-11-20 04:45:00;15;12;15;13;6;44;17;0;0;0
2020-11-20 05:00:00;16;25;52;20;10;31;24;0;0;0
2020-11-20 05:15:00;51;86;116;48;15;49;37;0;0;1
2020-11-20 05:30:00;58;53;84;54;21;42;36;0;0;2
2020-11-20 05:45:00;105;36;44;161;22;31;41;0;0;1
2020-11-20 06:00:00;72;43;32;128;41;34;27;0;1;2
2020-11-20 06:15:00;46;33;37;67;22;35;34;0;0;0
2020-11-20 06:30:00;56;65;75;78;13;44;32;0;0;2
2020-11-20 06:45:00;82;45;68;57;14;38;39;0;0;3
2020-11-20 07:00:00;86;40;59;47;17;57;25;0;0;1
2020-11-20 07:15:00;108;61;64;36;15;30;32;0;0;5
2020-11-20 07:30:00;119;53;62;53;14;35;41;0;0;1
2020-11-20 07:45:00;105;24;31;57;14;33;39;0;0;3
2020-11-20 08:00:00;74;25;34;46;20;43;45;0;0;0
2020-11-20 08:15:00;84;32;39;44;13;34;50;0;0;3
2020-11-20 08:30:00;84;30;23;40;14;34;52;0;0;3
2020-11-20 08:45:00;102;32;30;27;14;28;35;0;0;1
2020-11-20 09:00:00;96;30;33;34;18;32;37;0;0;1
2020-11-20 09:15:00;95;26;23;28;20;24;31;0;0;1
2020-11-20 09:30:00;89;24;16;24;15;30;30;0;0;2
2020-11-20 09:45:00;122;18;23;38;22;34;55;0;0;1
2020-11-20 10:00:00;101;23;18;40;26;33;45;0;0;1
2020-11-20 10:15:00;103;29;25;30;17;38;52;0;0;1
2020-11-20 10:30:00;84;29;21;45;24;35;56;2;0;2
2020-11-20 10:45:00;72;32;27;36;14;33;64;0;3;1
2020-11-20 11:00:00;100;22;27;43;20;37;53;0;0;1
2020-11-20 11:15:00;67;18;21;43;22;43;51;0;0;1
2020-11-20 11:30:00;81;21;17;65;31;34;51;0;0;2
2020-11-20 11:45:00;78;18;23;64;16;38;53;0;0;0
2020-11-20 12:00:00;141;35;35;83;25;45;62;0;0;1
2020-11-20 12:15:00;94;30;30;90;24;46;66;0;0;1
2020-11-20 12:30:00;93;30;19;79;30;48;62;0;0;1
2020-11-20 12:45:00;90;26;33;82;15;51;58;0;0;0
2020-11-20 13:00:00;103;31;30;71;28;30;45;0;0;1
2020-11-20 13:15:00;96;30;49;101;24;64;57;0;0;0
2020-11-20 13:30:00;112;50;58;89;19;53;78;0;0;0
2020-11-20 13:45:00;118;43;68;97;24;33;54;0;0;1
2020-11-20 14:00:00;143;53;55;133;44;48;53;0;0;0
2020-11-20 14:15:00;178;37;42;193;62;35;56;0;0;1
2020-11-20 14:30:00;152;30;28;184;70;30;68;1;0;2
2020-11-20 14:45:00;110;32;28;109;34;29;60;0;0;0
2020-11-20 15:00:00;128;24;30;100;30;37;51;0;0;1
2020-11-20 15:15:00;130;31;24;120;31;35;64;0;0;0
2020-11-20 15:30:00;121;25;16;80;20;34;63;0;0;1
2020-11-20 15:45:00;118;27;27;58;26;39;55;1;0;1
2020-11-20 16:00:00;107;23;17;74;25;46;89;0;0;1
2020-11-20 16:15:00;114;27;24;52;11;38;76;0;1;1
2020-11-20 16:30:00;114;28;20;60;19;43;61;0;0;2
2020-11-20 16:45:00;96;17;25;73;21;54;63;0;0;1
2020-11-20 17:00:00;93;21;20;57;28;44;61;0;0;1
2020-11-20 17:15:00;75;24;23;51;25;46;51;0;0;1
2020-11-20 17:30:00;77;17;16;47;12;40;48;0;0;1
2020-11-20 17:45:00;79;13;21;38;13;31;40;0;0;2
2020-11-20 18:00:00;71;15;25;47;22;30;52;0;0;0
2020-11-20 18:15:00;58;18;16;39;14;36;46;0;0;1
2020-11-20 18:30:00;55;20;14;35;11;30;38;0;0;2
2020-11-20 18:45:00;36;13;15;30;8;35;38;0;0;0
2020-11-20 19:00:00;30;16;23;24;9;36;37;0;0;1
2020-11-20 19:15:00;40;7;11;28;9;29;37;0;0;1
2020-11-20 19:30:00;39;15;15;19;17;24;30;0;0;2
2020-11-20 19:45:00;39;12;9;19;9;28;35;0;0;0
2020-11-20 20:00:00;31;9;2;13;11;19;19;0;0;1
2020-11-20 20:15:00;24;12;8;18;11;27;20;0;0;0
2020-11-20 20:30:00;14;13;17;15;5;27;16;0;0;1
2020-11-20 20:45:00;28;15;18;23;5;24;14;0;0;0
2020-11-20 21:00:00;32;38;46;19;9;51;45;0;0;0
2020-11-20 21:15:00;46;52;48;29;10;51;45;1;0;0
2020-11-20 21:30:00;73;36;30;34;13;31;23;0;0;0
2020-11-20 21:45:00;67;19;28;96;37;25;24;0;0;0
2020-11-20 22:00:00;46;8;10;95;48;22;29;0;0;0
2020-11-20 22:15:00;20;8;8;39;16;14;10;0;0;0
2020-11-20 22:30:00;21;6;4;13;9;13;10;0;0;0
2020-11-20 22:45:00;13;4;4;14;9;13;8;0;0;0
2020-11-20 23:00:00;11;9;2;4;8;11;3;0;0;0
2020-11-20 23:15:00;18;6;2;9;13;10;3;0;0;0
2020-11-20 23:30:00;7;6;3;3;5;9;6;0;0;0
2020-11-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
