DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-10-15 00:00:00;0;1;3;5;5;6;5;2;0;0;0;0;0
2020-10-15 00:15:00;1;7;1;2;4;3;2;2;0;0;0;0;0
2020-10-15 00:30:00;1;5;3;3;4;1;2;5;0;0;0;0;0
2020-10-15 00:45:00;1;5;0;0;3;4;2;1;0;0;0;0;0
2020-10-15 01:00:00;0;2;2;2;9;5;6;6;0;0;0;0;0
2020-10-15 01:15:00;0;2;0;0;2;3;1;3;0;0;0;0;0
2020-10-15 01:30:00;1;2;3;3;3;0;2;4;0;0;0;0;0
2020-10-15 01:45:00;1;1;1;1;0;2;0;3;0;0;0;0;0
2020-10-15 02:00:00;3;3;2;2;1;1;0;5;0;0;0;0;0
2020-10-15 02:15:00;0;2;1;1;3;1;3;2;0;0;0;0;0
2020-10-15 02:30:00;3;4;4;2;1;1;1;5;0;0;0;0;0
2020-10-15 02:45:00;0;3;0;0;5;3;5;4;0;0;0;0;0
2020-10-15 03:00:00;1;4;3;2;3;3;1;1;0;0;0;0;0
2020-10-15 03:15:00;0;0;0;0;1;4;2;1;0;0;0;0;0
2020-10-15 03:30:00;0;1;1;1;8;2;6;4;0;0;0;0;0
2020-10-15 03:45:00;2;4;4;1;5;4;3;3;0;0;0;0;0
2020-10-15 04:00:00;0;0;5;5;3;1;2;5;0;0;0;0;0
2020-10-15 04:15:00;0;1;1;1;3;2;2;5;0;0;0;0;0
2020-10-15 04:30:00;2;10;4;5;4;3;3;7;0;0;0;0;0
2020-10-15 04:45:00;0;4;18;18;2;4;1;18;0;0;0;0;0
2020-10-15 05:00:00;6;25;25;26;9;7;8;34;0;0;0;0;0
2020-10-15 05:15:00;7;70;81;85;14;8;13;73;0;0;0;0;0
2020-10-15 05:30:00;6;66;93;92;19;35;26;88;0;0;0;0;0
2020-10-15 05:45:00;5;81;51;51;56;115;51;57;0;0;0;0;0
2020-10-15 06:00:00;5;70;24;24;64;152;65;90;0;0;0;0;0
2020-10-15 06:15:00;7;56;33;36;21;45;20;85;0;0;0;0;0
2020-10-15 06:30:00;5;69;44;46;17;24;16;120;0;0;0;0;0
2020-10-15 06:45:00;15;75;48;47;23;18;23;107;0;0;0;0;0
2020-10-15 07:00:00;8;58;44;44;13;16;14;92;0;0;0;0;0
