DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2019-10-09 00:00:00;14;22;1;1;0;0;0
2019-10-09 00:15:00;24;15;0;0;0;0;0
2019-10-09 00:30:00;16;6;0;0;0;0;0
2019-10-09 00:45:00;9;2;0;0;0;0;0
2019-10-09 01:00:00;11;10;0;0;0;0;0
2019-10-09 01:15:00;12;7;0;0;0;0;0
2019-10-09 01:30:00;9;9;0;0;0;0;0
2019-10-09 01:45:00;4;15;0;0;0;0;0
2019-10-09 02:00:00;2;6;0;0;0;0;0
2019-10-09 02:15:00;5;8;0;0;0;0;0
2019-10-09 02:30:00;3;5;0;0;0;0;0
2019-10-09 02:45:00;4;12;0;0;0;0;0
2019-10-09 03:00:00;11;6;0;0;0;0;0
2019-10-09 03:15:00;10;8;0;0;0;0;0
2019-10-09 03:30:00;5;5;1;1;0;0;0
2019-10-09 03:45:00;4;8;0;0;0;0;0
2019-10-09 04:00:00;9;8;0;0;0;0;0
2019-10-09 04:15:00;6;16;0;0;0;0;0
2019-10-09 04:30:00;14;14;0;0;0;0;0
2019-10-09 04:45:00;13;15;1;1;0;0;0
2019-10-09 05:00:00;35;18;0;0;0;0;0
2019-10-09 05:15:00;59;52;0;0;0;0;0
2019-10-09 05:30:00;65;56;1;1;0;0;0
2019-10-09 05:45:00;108;74;4;4;0;0;0
2019-10-09 06:00:00;91;85;3;3;0;0;0
2019-10-09 06:15:00;150;118;5;5;0;0;0
2019-10-09 06:30:00;169;122;8;8;0;0;0
2019-10-09 06:45:00;199;158;5;5;0;0;0
2019-10-09 07:00:00;186;167;11;11;5;0;0
2019-10-09 07:15:00;211;200;8;8;6;0;0
2019-10-09 07:30:00;206;239;17;17;50;0;0
2019-10-09 07:45:00;238;192;22;22;7;0;0
2019-10-09 08:00:00;206;186;15;15;10;0;0
2019-10-09 08:15:00;197;186;9;9;0;0;0
2019-10-09 08:30:00;196;200;7;7;1;0;0
2019-10-09 08:45:00;213;166;8;8;5;0;0
2019-10-09 09:00:00;163;154;9;9;38;0;0
2019-10-09 09:15:00;194;160;9;9;2;0;0
2019-10-09 09:30:00;189;182;2;2;4;0;0
2019-10-09 09:45:00;178;161;12;12;7;0;0
2019-10-09 10:00:00;196;168;5;5;4;0;0
2019-10-09 10:15:00;225;166;8;8;5;0;0
2019-10-09 10:30:00;219;157;3;3;10;0;0
2019-10-09 10:45:00;231;203;7;7;1;0;0
2019-10-09 11:00:00;200;179;4;4;1;0;0
2019-10-09 11:15:00;205;205;12;12;3;0;0
2019-10-09 11:30:00;233;200;7;7;1;0;0
2019-10-09 11:45:00;215;181;10;10;5;0;0
2019-10-09 12:00:00;200;200;10;10;0;0;0
2019-10-09 12:15:00;198;196;10;10;2;0;0
2019-10-09 12:30:00;219;195;14;14;11;0;0
2019-10-09 12:45:00;228;201;12;12;3;0;0
2019-10-09 13:00:00;201;194;13;13;3;0;0
2019-10-09 13:15:00;209;191;12;12;9;0;0
2019-10-09 13:30:00;190;194;7;7;42;0;0
2019-10-09 13:45:00;216;197;4;4;6;0;0
2019-10-09 14:00:00;206;187;9;9;13;0;0
2019-10-09 14:15:00;238;205;4;4;0;0;0
2019-10-09 14:30:00;193;196;7;7;13;0;0
2019-10-09 14:45:00;213;203;10;10;3;0;0
2019-10-09 15:00:00;201;196;8;8;2;0;0
2019-10-09 15:15:00;250;198;3;3;1;0;0
2019-10-09 15:30:00;213;184;7;7;28;0;0
2019-10-09 15:45:00;199;230;9;9;47;0;0
2019-10-09 16:00:00;251;235;10;10;1;0;0
2019-10-09 16:15:00;194;210;11;11;24;0;0
2019-10-09 16:30:00;248;205;16;16;21;0;0
2019-10-09 16:45:00;205;211;8;8;9;0;0
2019-10-09 17:00:00;239;226;13;13;9;0;0
2019-10-09 17:15:00;255;212;9;9;35;0;0
2019-10-09 17:30:00;224;236;10;10;0;0;0
2019-10-09 17:45:00;234;209;7;7;13;0;0
2019-10-09 18:00:00;201;229;16;16;3;0;0
2019-10-09 18:15:00;237;220;11;11;7;0;0
2019-10-09 18:30:00;194;213;10;10;0;0;0
2019-10-09 18:45:00;166;187;13;13;2;0;0
2019-10-09 19:00:00;169;202;8;8;9;0;0
2019-10-09 19:15:00;155;192;13;13;5;0;0
2019-10-09 19:30:00;133;163;12;12;1;0;0
2019-10-09 19:45:00;132;149;7;7;0;0;0
2019-10-09 20:00:00;123;163;6;6;19;0;0
2019-10-09 20:15:00;111;156;2;2;7;0;0
2019-10-09 20:30:00;81;99;4;4;0;0;0
2019-10-09 20:45:00;100;108;10;10;0;0;0
2019-10-09 21:00:00;90;79;8;8;0;0;0
2019-10-09 21:15:00;93;83;8;8;0;0;0
2019-10-09 21:30:00;68;77;7;7;0;0;0
2019-10-09 21:45:00;62;59;7;7;0;0;0
2019-10-09 22:00:00;78;94;1;1;0;0;0
2019-10-09 22:15:00;73;89;2;2;0;0;0
2019-10-09 22:30:00;55;55;2;2;0;0;0
2019-10-09 22:45:00;75;77;1;1;0;0;0
2019-10-09 23:00:00;34;48;2;2;0;0;0
2019-10-09 23:15:00;71;29;1;1;0;0;0
2019-10-09 23:30:00;23;14;1;1;0;0;0
2019-10-09 23:45:00;19;22;0;0;0;0;0
