DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-08-08 00:00:00;4;4;1;1;2;0;1;4;0;0
2019-08-08 00:15:00;4;1;5;3;1;1;2;1;0;0
2019-08-08 00:30:00;2;6;10;6;0;0;3;2;0;0
2019-08-08 00:45:00;4;8;6;1;1;0;3;0;0;0
2019-08-08 01:00:00;2;6;5;4;0;0;2;1;0;0
2019-08-08 01:15:00;3;3;1;2;0;0;2;2;0;0
2019-08-08 01:30:00;3;7;2;1;2;1;2;0;0;0
2019-08-08 01:45:00;6;6;2;2;3;2;4;2;0;0
2019-08-08 02:00:00;2;4;1;1;0;0;2;0;0;0
2019-08-08 02:15:00;5;6;4;1;1;1;2;2;0;0
2019-08-08 02:30:00;2;6;4;1;1;0;2;1;0;0
2019-08-08 02:45:00;2;3;2;0;0;0;1;1;0;0
2019-08-08 03:00:00;3;3;2;2;1;3;2;1;0;0
2019-08-08 03:15:00;0;3;7;1;1;1;2;2;0;0
2019-08-08 03:30:00;1;2;2;4;2;0;1;0;0;0
2019-08-08 03:45:00;9;9;4;3;0;1;1;1;0;0
2019-08-08 04:00:00;1;3;6;2;0;0;2;2;0;0
2019-08-08 04:15:00;5;4;9;3;0;1;1;0;0;0
2019-08-08 04:30:00;11;4;6;1;0;0;0;2;0;0
2019-08-08 04:45:00;16;7;16;1;0;1;1;2;0;0
2019-08-08 05:00:00;54;9;54;2;2;0;0;4;1;0
2019-08-08 05:15:00;92;16;125;9;1;5;6;7;0;0
2019-08-08 05:30:00;121;23;180;10;5;10;18;25;0;0
2019-08-08 05:45:00;90;38;79;11;13;4;86;39;0;0
2019-08-08 06:00:00;53;46;96;13;48;0;109;53;1;0
2019-08-08 06:15:00;52;28;93;9;19;0;31;24;0;0
2019-08-08 06:30:00;55;31;111;6;1;0;15;8;2;0
2019-08-08 06:45:00;66;31;102;7;1;1;11;6;0;0
2019-08-08 07:00:00;66;30;99;7;1;6;10;3;0;4
2019-08-08 07:15:00;57;51;89;10;3;4;9;8;2;0
2019-08-08 07:30:00;64;44;97;9;2;5;5;6;0;3
2019-08-08 07:45:00;55;38;83;6;4;2;11;7;1;0
2019-08-08 08:00:00;63;51;107;11;9;6;14;9;0;0
2019-08-08 08:15:00;43;29;71;7;2;2;8;6;4;0
2019-08-08 08:30:00;55;43;79;5;3;5;16;11;5;0
2019-08-08 08:45:00;68;65;75;8;6;5;19;8;1;0
2019-08-08 09:00:00;44;61;60;4;5;4;15;4;1;0
2019-08-08 09:15:00;33;52;53;5;7;5;20;6;2;0
2019-08-08 09:30:00;32;52;48;9;3;4;21;15;2;1
2019-08-08 09:45:00;37;54;65;5;9;8;14;19;0;0
2019-08-08 10:00:00;29;60;43;3;5;1;17;8;1;0
2019-08-08 10:15:00;33;60;70;3;6;4;13;6;2;0
2019-08-08 10:30:00;32;66;57;6;3;0;11;8;0;0
2019-08-08 10:45:00;32;44;69;2;7;3;23;10;2;0
2019-08-08 11:00:00;26;67;70;4;3;4;19;6;2;1
2019-08-08 11:15:00;31;57;70;10;8;3;24;11;11;0
2019-08-08 11:30:00;19;46;58;7;4;2;17;13;2;12
2019-08-08 11:45:00;32;46;85;3;6;3;22;15;3;2
2019-08-08 12:00:00;31;57;58;8;13;4;32;19;1;1
2019-08-08 12:15:00;37;43;83;5;6;2;19;15;3;0
2019-08-08 12:30:00;51;56;71;13;7;5;23;12;0;0
2019-08-08 12:45:00;61;54;100;11;9;10;29;17;0;1
2019-08-08 13:00:00;77;68;107;13;5;8;37;16;0;0
2019-08-08 13:15:00;76;67;104;11;13;6;33;14;1;0
2019-08-08 13:30:00;100;39;125;15;9;3;31;22;2;10
2019-08-08 13:45:00;74;65;84;13;10;5;37;18;8;3
2019-08-08 14:00:00;54;82;79;12;70;4;106;51;4;2
2019-08-08 14:15:00;42;74;58;14;52;1;143;56;0;0
2019-08-08 14:30:00;31;101;76;13;45;1;109;57;3;1
2019-08-08 14:45:00;29;80;58;6;20;4;61;25;2;0
2019-08-08 15:00:00;38;84;72;16;17;2;68;47;1;3
2019-08-08 15:15:00;30;63;54;5;14;0;61;27;5;4
2019-08-08 15:30:00;27;72;86;7;25;4;61;32;1;0
2019-08-08 15:45:00;22;76;76;15;23;3;40;20;1;1
2019-08-08 16:00:00;39;94;75;8;32;11;69;36;7;9
2019-08-08 16:15:00;24;59;70;13;28;5;45;21;2;5
2019-08-08 16:30:00;30;80;69;11;23;8;57;28;6;9
2019-08-08 16:45:00;25;71;76;14;14;1;36;18;2;3
2019-08-08 17:00:00;42;83;63;15;15;2;49;22;6;3
2019-08-08 17:15:00;35;73;63;11;16;1;29;21;1;8
2019-08-08 17:30:00;39;73;87;7;16;5;22;21;1;0
2019-08-08 17:45:00;27;47;73;10;12;6;29;13;1;2
2019-08-08 18:00:00;39;61;73;5;14;7;22;14;3;0
2019-08-08 18:15:00;28;67;57;11;5;6;19;17;0;0
2019-08-08 18:30:00;24;53;50;10;11;5;21;17;5;0
2019-08-08 18:45:00;24;26;41;6;10;3;10;4;3;47
2019-08-08 19:00:00;29;48;61;2;10;5;16;14;2;0
2019-08-08 19:15:00;18;38;58;4;1;1;9;7;4;9
2019-08-08 19:30:00;23;33;49;3;2;6;8;10;2;4
2019-08-08 19:45:00;19;26;42;3;5;4;10;5;0;0
2019-08-08 20:00:00;27;34;42;7;4;5;9;13;0;0
2019-08-08 20:15:00;21;24;35;4;4;1;7;4;0;0
2019-08-08 20:30:00;15;16;33;3;6;0;9;11;0;0
2019-08-08 20:45:00;27;21;42;5;4;0;5;5;1;2
2019-08-08 21:00:00;68;20;87;3;4;1;9;13;1;0
2019-08-08 21:15:00;93;30;110;0;2;2;13;9;0;0
2019-08-08 21:30:00;74;32;67;8;7;5;22;18;0;0
2019-08-08 21:45:00;32;28;27;4;29;0;56;33;0;0
2019-08-08 22:00:00;17;41;25;8;79;3;103;48;0;0
