DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-09-08 00:00:00;0;5;1;1;1;0;0;0;0;0;0;0;0
2020-09-08 00:15:00;0;2;5;5;5;2;1;0;0;0;0;0;0
2020-09-08 00:30:00;0;4;1;1;6;3;4;0;0;0;0;0;0
2020-09-08 00:45:00;1;2;1;1;2;0;1;0;0;0;0;0;0
2020-09-08 01:00:00;0;2;2;3;4;3;4;0;0;0;0;0;0
2020-09-08 01:15:00;2;7;0;0;6;2;2;0;0;0;0;0;0
2020-09-08 01:30:00;1;6;3;4;1;2;1;0;0;0;0;0;0
2020-09-08 01:45:00;0;1;2;2;0;3;0;0;0;0;0;0;0
2020-09-08 02:00:00;0;1;0;1;0;4;1;0;0;0;0;0;0
2020-09-08 02:15:00;1;2;4;3;2;0;2;0;0;0;0;0;0
2020-09-08 02:30:00;2;3;2;2;1;2;1;0;0;0;0;0;0
2020-09-08 02:45:00;0;0;0;0;3;0;3;0;0;0;0;0;0
2020-09-08 03:00:00;1;2;0;0;2;3;0;0;0;0;0;0;0
2020-09-08 03:15:00;0;1;0;0;1;3;1;0;0;0;0;0;0
2020-09-08 03:30:00;2;3;2;2;5;2;4;0;0;0;0;0;0
2020-09-08 03:45:00;2;4;2;2;1;2;1;0;0;0;0;0;0
2020-09-08 04:00:00;0;0;2;2;4;1;2;0;0;0;0;0;0
2020-09-08 04:15:00;0;2;1;1;4;3;3;0;0;0;0;0;0
2020-09-08 04:30:00;1;7;7;8;3;0;2;0;0;0;0;0;0
2020-09-08 04:45:00;0;18;17;16;4;4;3;0;0;0;0;0;0
2020-09-08 05:00:00;4;31;49;48;10;7;9;0;0;0;0;0;0
2020-09-08 05:15:00;21;83;104;107;20;9;18;0;0;0;0;0;0
2020-09-08 05:30:00;16;85;116;114;21;37;24;0;0;0;0;0;0
2020-09-08 05:45:00;5;83;46;48;53;106;56;0;0;0;0;0;0
2020-09-08 06:00:00;8;47;31;30;57;142;53;0;0;0;0;0;0
2020-09-08 06:15:00;7;56;22;24;22;48;20;0;0;0;0;0;0
2020-09-08 06:30:00;11;62;46;47;21;32;21;0;0;0;0;0;0
2020-09-08 06:45:00;10;71;32;41;20;18;19;0;0;0;0;0;0
2020-09-08 07:00:00;6;50;44;43;18;16;17;0;0;0;0;0;0
2020-09-08 07:15:00;9;56;42;43;18;24;19;0;0;0;0;0;0
2020-09-08 07:30:00;6;57;52;52;18;25;17;0;0;0;0;0;0
2020-09-08 07:45:00;14;95;48;50;27;31;27;0;0;0;0;0;0
2020-09-08 08:00:00;11;63;46;47;22;40;22;0;0;0;0;0;0
2020-09-08 08:15:00;5;40;36;36;17;21;17;0;0;0;0;0;0
2020-09-08 08:30:00;6;49;27;27;12;26;12;0;0;0;0;0;0
2020-09-08 08:45:00;5;55;24;25;12;15;13;0;0;0;0;0;0
2020-09-08 09:00:00;3;30;24;25;14;22;13;0;0;0;0;0;0
2020-09-08 09:15:00;1;47;19;19;8;19;8;0;0;0;0;0;0
