DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-08-06 00:00:00;10;16;9;0;11;9;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 00:15:00;9;10;5;0;17;18;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 00:30:00;11;14;8;0;11;14;2;8;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 00:45:00;8;11;5;0;7;7;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 01:00:00;6;14;9;1;12;13;3;7;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 01:15:00;9;7;2;0;3;4;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 01:30:00;5;4;3;2;3;5;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 01:45:00;6;5;2;0;8;7;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 02:00:00;6;7;3;0;10;11;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 02:15:00;3;3;2;2;4;7;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 02:30:00;3;8;4;0;4;8;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 02:45:00;5;6;2;0;5;4;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:00:00;5;7;5;2;5;5;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:15:00;4;4;1;1;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:30:00;3;4;2;0;7;6;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:45:00;3;2;1;0;5;5;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 04:00:00;6;7;3;0;12;13;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 04:15:00;12;8;4;0;12;15;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 04:30:00;10;10;3;0;6;7;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 04:45:00;14;13;3;2;15;16;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 05:00:00;23;19;9;1;33;27;4;8;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 05:15:00;30;31;22;5;22;29;12;23;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 05:30:00;45;52;29;8;39;28;16;29;0;0;0;0;0;0;1;0;0;0;0
2020-08-06 05:45:00;43;41;25;5;29;24;18;29;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 06:00:00;50;48;32;14;48;37;18;39;0;0;0;0;0;0;0;1;0;0;0
2020-08-06 06:15:00;52;55;35;13;63;40;20;40;0;0;0;0;0;0;4;1;0;0;0
2020-08-06 06:30:00;71;99;68;16;45;43;41;74;0;0;0;0;0;0;0;1;0;0;0
2020-08-06 06:45:00;65;75;49;10;69;59;27;56;0;0;0;0;0;0;1;2;0;0;0
2020-08-06 07:00:00;69;101;50;13;56;46;29;47;0;0;0;0;0;0;1;4;0;0;0
2020-08-06 07:15:00;80;90;54;23;60;69;25;57;0;0;0;0;0;0;0;3;0;0;0
2020-08-06 07:30:00;91;112;60;14;70;83;40;83;0;0;0;0;0;0;0;2;0;0;0
2020-08-06 07:45:00;86;107;84;17;66;104;45;108;0;0;0;0;0;0;0;5;1;0;0
