DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-09-28 00:00:00;15;22;23;5;8;7;31;18
2019-09-28 00:15:00;8;17;16;5;11;11;24;18
2019-09-28 00:30:00;15;14;17;1;5;10;17;9
2019-09-28 00:45:00;5;12;12;2;5;6;15;10
2019-09-28 01:00:00;11;13;15;1;3;8;12;12
2019-09-28 01:15:00;5;11;12;2;6;6;16;8
2019-09-28 01:30:00;8;13;13;1;4;5;5;3
2019-09-28 01:45:00;3;1;1;1;2;2;5;6
2019-09-28 02:00:00;7;10;11;3;4;5;14;5
2019-09-28 02:15:00;5;7;7;0;1;7;6;3
2019-09-28 02:30:00;10;5;5;4;6;4;7;4
2019-09-28 02:45:00;3;8;11;2;4;7;6;7
2019-09-28 03:00:00;4;8;8;2;4;8;6;6
2019-09-28 03:15:00;1;6;6;2;6;6;4;6
2019-09-28 03:30:00;1;2;2;1;2;2;6;3
2019-09-28 03:45:00;3;5;5;1;4;1;4;4
2019-09-28 04:00:00;10;9;10;1;1;4;6;4
2019-09-28 04:15:00;2;5;5;0;2;6;5;4
2019-09-28 04:30:00;0;11;10;1;1;6;6;2
2019-09-28 04:45:00;10;13;13;3;6;4;8;3
2019-09-28 05:00:00;8;22;22;3;9;10;8;3
2019-09-28 05:15:00;20;50;50;2;5;6;10;9
2019-09-28 05:30:00;29;52;53;10;11;22;21;11
2019-09-28 05:45:00;14;23;22;26;31;13;30;30
2019-09-28 06:00:00;4;14;15;32;62;4;31;30
2019-09-28 06:15:00;14;19;20;20;29;5;19;14
2019-09-28 06:30:00;15;24;24;8;15;10;15;13
2019-09-28 06:45:00;7;8;8;5;13;11;17;10
2019-09-28 07:00:00;18;23;23;7;9;10;16;18
2019-09-28 07:15:00;17;25;27;3;11;14;21;13
2019-09-28 07:30:00;18;18;19;6;12;10;22;10
2019-09-28 07:45:00;30;29;29;11;9;12;23;12
2019-09-28 08:00:00;20;29;29;11;12;13;29;18
2019-09-28 08:15:00;22;25;24;16;19;21;32;14
2019-09-28 08:30:00;35;35;35;13;13;13;35;15
2019-09-28 08:45:00;42;34;35;10;23;26;41;24
2019-09-28 09:00:00;37;44;44;9;16;18;41;18
2019-09-28 09:15:00;37;39;40;16;17;21;49;28
2019-09-28 09:30:00;43;44;45;13;19;24;60;30
2019-09-28 09:45:00;51;53;53;16;24;23;61;37
2019-09-28 10:00:00;66;66;65;7;17;25;56;39
2019-09-28 10:15:00;40;50;51;18;21;24;59;45
2019-09-28 10:30:00;61;55;57;11;19;22;52;37
2019-09-28 10:45:00;72;60;60;14;18;25;84;56
2019-09-28 11:00:00;67;77;73;17;20;15;67;45
2019-09-28 11:15:00;61;81;83;13;19;22;66;44
2019-09-28 11:30:00;67;63;65;18;25;25;75;47
2019-09-28 11:45:00;64;60;62;19;19;20;58;44
2019-09-28 12:00:00;57;59;61;15;20;31;65;37
2019-09-28 12:15:00;77;68;63;21;26;22;70;50
2019-09-28 12:30:00;79;62;61;20;21;23;63;46
2019-09-28 12:45:00;92;64;63;17;30;27;68;43
2019-09-28 13:00:00;90;64;64;16;19;31;64;47
2019-09-28 13:15:00;89;66;66;17;22;27;76;48
2019-09-28 13:30:00;79;68;68;21;21;27;71;53
2019-09-28 13:45:00;82;62;62;20;32;22;72;50
2019-09-28 14:00:00;73;57;55;19;33;18;70;49
2019-09-28 14:15:00;109;74;66;19;39;30;66;43
2019-09-28 14:30:00;81;50;52;21;36;28;59;60
2019-09-28 14:45:00;94;74;71;19;25;34;81;51
2019-09-28 15:00:00;61;56;55;22;24;20;83;55
2019-09-28 15:15:00;88;60;58;18;31;25;72;54
2019-09-28 15:30:00;73;59;61;24;26;24;81;50
2019-09-28 15:45:00;90;60;58;21;26;30;68;36
2019-09-28 16:00:00;77;64;62;16;26;22;79;55
2019-09-28 16:15:00;72;60;58;20;25;26;75;43
2019-09-28 16:30:00;70;55;59;20;17;33;76;46
2019-09-28 16:45:00;88;79;75;11;24;23;84;58
2019-09-28 17:00:00;79;67;67;20;25;24;66;39
