DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-03-08 00:00:00;14;0;19;9;0;0;0;0;0;0;0;0
2020-03-08 00:15:00;14;0;6;6;0;0;0;0;0;0;0;0
2020-03-08 00:30:00;17;0;10;3;0;0;0;0;0;0;0;0
2020-03-08 00:45:00;14;0;14;8;0;0;0;0;0;0;0;0
2020-03-08 01:00:00;17;0;5;1;0;0;0;0;0;0;0;0
2020-03-08 01:15:00;13;0;5;12;0;0;0;0;0;0;0;0
2020-03-08 01:30:00;9;0;5;8;0;0;0;0;0;0;0;0
2020-03-08 01:45:00;10;0;14;6;0;0;0;0;0;0;0;0
2020-03-08 02:00:00;12;0;8;3;0;0;0;0;0;0;0;0
2020-03-08 02:15:00;12;0;5;4;0;0;0;0;0;0;0;0
2020-03-08 02:30:00;11;0;8;4;0;0;0;0;0;0;0;0
2020-03-08 02:45:00;4;0;7;3;0;0;0;0;0;0;0;0
2020-03-08 03:00:00;11;0;2;4;0;0;0;0;0;0;0;0
2020-03-08 03:15:00;5;0;4;0;0;0;0;0;0;0;0;0
2020-03-08 03:30:00;5;0;3;4;0;0;0;0;0;0;0;0
2020-03-08 03:45:00;3;0;3;3;0;0;0;0;0;0;0;0
2020-03-08 04:00:00;4;0;2;0;0;0;0;0;0;0;0;0
2020-03-08 04:15:00;5;0;3;3;0;0;0;0;0;0;0;0
2020-03-08 04:30:00;6;0;4;0;0;0;0;0;0;0;0;0
2020-03-08 04:45:00;4;0;2;1;0;0;0;0;0;0;0;0
2020-03-08 05:00:00;1;0;9;8;0;0;0;0;0;0;0;0
2020-03-08 05:15:00;7;0;4;3;0;0;0;0;0;0;0;0
2020-03-08 05:30:00;1;0;7;6;0;0;0;0;0;0;0;0
2020-03-08 05:45:00;3;0;5;3;0;0;0;0;0;0;0;0
2020-03-08 06:00:00;6;0;7;1;0;0;0;0;0;0;0;0
2020-03-08 06:15:00;6;0;4;1;0;0;0;0;0;0;0;0
2020-03-08 06:30:00;7;0;3;2;0;0;0;0;0;0;0;0
2020-03-08 06:45:00;5;0;6;4;0;0;0;0;0;0;0;0
2020-03-08 07:00:00;3;0;11;6;0;0;0;0;0;0;0;0
2020-03-08 07:15:00;8;0;11;2;0;0;0;0;0;0;0;0
2020-03-08 07:30:00;5;0;10;1;0;0;0;0;0;0;0;0
2020-03-08 07:45:00;16;0;11;8;0;0;0;0;0;0;0;0
2020-03-08 08:00:00;12;0;16;6;0;0;0;0;0;0;0;0
2020-03-08 08:15:00;8;0;15;7;0;0;0;1;0;0;0;0
2020-03-08 08:30:00;14;0;25;12;0;0;1;0;0;0;0;0
2020-03-08 08:45:00;19;0;29;15;0;0;0;0;0;0;0;0
2020-03-08 09:00:00;23;0;29;21;0;3;0;0;0;0;0;0
2020-03-08 09:15:00;25;0;44;15;1;0;0;0;0;0;0;0
2020-03-08 09:30:00;28;0;45;19;0;0;0;0;0;0;0;0
2020-03-08 09:45:00;24;0;48;15;5;0;0;3;0;0;0;0
2020-03-08 10:00:00;44;0;38;20;1;0;1;0;0;0;0;0
2020-03-08 10:15:00;39;0;48;21;0;0;0;2;0;2;0;0
2020-03-08 10:30:00;51;0;36;15;0;0;0;9;0;2;0;0
2020-03-08 10:45:00;30;0;54;25;6;0;2;0;0;0;0;0
2020-03-08 11:00:00;40;0;42;25;0;0;0;0;0;0;0;0
2020-03-08 11:15:00;43;0;54;26;0;0;0;0;0;0;0;0
2020-03-08 11:30:00;49;0;63;18;2;0;1;0;0;0;0;0
2020-03-08 11:45:00;59;0;72;31;0;0;2;0;1;0;0;0
2020-03-08 12:00:00;38;0;68;19;2;0;1;0;0;0;0;0
2020-03-08 12:15:00;46;0;70;38;2;0;1;2;0;4;0;0
2020-03-08 12:30:00;70;0;69;25;11;0;1;1;0;0;0;0
2020-03-08 12:45:00;60;0;61;22;0;0;12;1;0;0;0;0
2020-03-08 13:00:00;43;0;60;26;0;0;3;0;0;0;0;0
2020-03-08 13:15:00;51;0;65;19;4;0;18;0;0;0;0;0
2020-03-08 13:30:00;51;0;57;26;4;0;4;17;0;0;0;0
2020-03-08 13:45:00;52;0;52;21;2;0;3;0;0;0;0;0
2020-03-08 14:00:00;64;0;63;20;2;1;1;0;0;0;0;0
2020-03-08 14:15:00;45;0;58;16;0;0;2;0;0;0;0;0
2020-03-08 14:30:00;56;0;67;21;1;0;3;0;0;0;0;0
2020-03-08 14:45:00;54;0;69;21;3;1;1;0;0;0;0;0
2020-03-08 15:00:00;57;0;47;24;13;1;5;6;0;0;0;0
2020-03-08 15:15:00;57;0;68;19;0;0;2;0;0;0;0;0
2020-03-08 15:30:00;47;0;47;17;2;0;3;0;1;0;1;0
2020-03-08 15:45:00;70;0;47;19;0;0;3;0;0;0;0;0
2020-03-08 16:00:00;43;0;49;16;2;0;3;0;0;0;0;0
2020-03-08 16:15:00;58;0;49;22;0;0;7;0;2;0;0;0
2020-03-08 16:30:00;65;0;59;23;7;0;3;0;0;0;0;0
2020-03-08 16:45:00;86;0;48;25;0;0;2;1;0;0;0;0
2020-03-08 17:00:00;49;0;41;24;0;0;5;0;0;0;0;0
2020-03-08 17:15:00;43;0;38;19;1;0;6;0;0;0;0;0
2020-03-08 17:30:00;69;0;55;29;4;1;4;5;20;0;0;0
2020-03-08 17:45:00;75;0;60;24;0;0;5;0;0;0;0;0
2020-03-08 18:00:00;68;0;57;32;3;0;0;0;0;0;0;0
2020-03-08 18:15:00;55;0;49;18;0;0;1;2;0;0;0;0
2020-03-08 18:30:00;53;0;56;20;0;0;2;0;0;0;0;0
2020-03-08 18:45:00;68;0;52;29;0;0;5;1;0;0;0;0
2020-03-08 19:00:00;37;0;46;20;3;0;11;0;0;0;0;0
2020-03-08 19:15:00;58;0;44;23;0;0;0;0;0;0;0;0
2020-03-08 19:30:00;44;0;49;27;55;1;0;0;0;0;0;0
2020-03-08 19:45:00;52;0;40;13;3;0;0;0;0;0;0;0
2020-03-08 20:00:00;55;0;25;16;0;0;0;0;0;0;0;0
2020-03-08 20:15:00;32;0;44;17;0;0;0;0;0;0;0;0
2020-03-08 20:30:00;32;0;27;16;0;0;0;0;0;0;0;0
2020-03-08 20:45:00;33;0;29;12;0;0;0;0;0;0;0;0
2020-03-08 21:00:00;32;0;37;20;0;0;0;1;0;0;0;0
2020-03-08 21:15:00;22;0;27;11;0;0;0;0;0;0;0;0
2020-03-08 21:30:00;28;0;25;8;0;0;0;0;0;0;0;0
2020-03-08 21:45:00;24;0;12;8;0;0;1;0;0;0;0;0
2020-03-08 22:00:00;12;0;12;7;0;0;0;0;0;0;0;0
2020-03-08 22:15:00;22;0;13;10;0;0;0;0;0;0;0;0
2020-03-08 22:30:00;10;0;11;7;0;0;0;0;0;0;0;0
2020-03-08 22:45:00;18;0;9;6;0;0;0;0;0;0;0;0
2020-03-08 23:00:00;12;0;11;10;0;0;0;0;0;0;0;0
2020-03-08 23:15:00;7;0;3;2;0;0;0;0;0;0;0;0
