DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-11-06 00:00:00;6;15;13;0;0;16;3;2;2;3;3;2;0;0;0;0
2019-11-06 00:15:00;17;12;10;0;0;11;0;1;4;3;4;4;0;0;0;0
2019-11-06 00:30:00;10;12;9;1;2;15;0;3;2;2;2;2;0;0;0;0
2019-11-06 00:45:00;6;10;9;1;2;6;0;3;4;4;3;3;0;0;0;0
2019-11-06 01:00:00;6;14;12;0;3;20;0;0;4;5;4;4;0;0;0;0
2019-11-06 01:15:00;7;10;9;1;1;11;0;2;0;0;0;0;0;0;0;0
2019-11-06 01:30:00;7;6;7;0;2;8;0;3;1;1;1;1;0;0;0;0
2019-11-06 01:45:00;13;5;7;0;0;6;0;0;0;0;0;0;0;0;0;0
2019-11-06 02:00:00;9;3;3;0;3;4;0;0;3;2;2;2;0;0;0;0
2019-11-06 02:15:00;8;5;4;0;1;4;0;0;0;0;0;0;0;0;0;0
2019-11-06 02:30:00;6;2;2;0;1;3;0;0;0;0;0;0;0;0;0;0
2019-11-06 02:45:00;2;3;4;3;5;6;0;0;1;1;1;1;0;0;0;0
2019-11-06 03:00:00;8;8;6;1;1;6;0;0;3;3;3;3;0;0;0;0
2019-11-06 03:15:00;5;7;6;0;0;7;1;3;1;1;1;1;0;0;0;0
2019-11-06 03:30:00;2;6;7;0;0;5;1;3;3;3;3;3;0;0;0;0
2019-11-06 03:45:00;5;9;10;0;1;9;1;0;2;3;1;1;0;0;0;0
2019-11-06 04:00:00;11;4;4;1;7;8;0;1;2;2;2;2;0;0;0;0
2019-11-06 04:15:00;13;5;5;0;5;5;0;0;0;0;0;0;0;0;0;0
2019-11-06 04:30:00;15;14;11;0;3;14;0;0;4;3;3;3;0;0;0;0
2019-11-06 04:45:00;12;12;12;0;4;14;0;4;6;5;6;5;0;0;0;0
2019-11-06 05:00:00;24;21;20;5;8;22;1;14;8;9;8;7;0;0;0;0
2019-11-06 05:15:00;41;39;29;2;13;32;2;22;10;12;9;9;0;0;0;0
2019-11-06 05:30:00;63;62;41;3;15;63;5;24;34;33;34;35;0;0;0;0
2019-11-06 05:45:00;64;86;46;9;22;77;6;13;32;32;31;33;0;0;0;0
2019-11-06 06:00:00;58;67;37;12;31;72;2;15;22;22;22;22;0;0;0;0
2019-11-06 06:15:00;89;107;51;10;29;103;1;20;35;39;28;28;0;0;1;0
2019-11-06 06:30:00;117;139;75;5;290;127;1;287;67;72;63;64;0;0;0;0
2019-11-06 06:45:00;135;176;91;12;39;169;3;48;69;67;68;66;0;0;0;2
2019-11-06 07:00:00;152;186;87;18;45;181;1;61;67;68;63;66;1;0;2;0
2019-11-06 07:15:00;171;218;82;21;52;208;5;66;70;73;74;74;0;1;30;2
2019-11-06 07:30:00;185;225;92;31;42;188;14;97;56;57;51;48;0;1;4;1
2019-11-06 07:45:00;169;203;109;25;40;176;10;99;67;67;64;63;0;10;2;2
2019-11-06 08:00:00;193;162;74;30;37;144;6;85;71;68;73;71;2;0;2;0
2019-11-06 08:15:00;169;159;86;27;43;141;5;86;75;74;67;71;0;1;0;0
2019-11-06 08:30:00;167;164;96;30;57;161;8;51;51;51;53;49;0;0;0;0
2019-11-06 08:45:00;165;178;91;26;42;160;8;45;57;54;50;51;0;0;0;0
2019-11-06 09:00:00;155;153;84;28;39;152;10;60;72;70;69;69;2;0;0;1
2019-11-06 09:15:00;101;152;87;29;35;146;9;48;56;59;55;59;3;0;0;0
2019-11-06 09:30:00;139;175;94;37;54;162;12;34;57;56;56;60;0;0;0;2
2019-11-06 09:45:00;133;172;86;35;46;151;15;47;57;72;52;52;0;0;0;0
2019-11-06 10:00:00;147;186;107;45;37;150;11;49;61;66;58;60;0;0;0;0
2019-11-06 10:15:00;161;189;99;40;46;177;12;54;46;53;43;43;0;0;0;0
2019-11-06 10:30:00;181;172;87;37;34;171;8;38;59;58;52;55;0;1;0;3
2019-11-06 10:45:00;160;173;105;39;42;159;14;67;61;63;55;54;0;0;0;0
2019-11-06 11:00:00;154;179;89;28;48;159;7;56;55;56;60;61;0;1;0;0
2019-11-06 11:15:00;188;208;98;36;46;191;9;42;60;58;50;55;1;0;1;2
2019-11-06 11:30:00;168;196;77;39;46;159;8;61;55;53;47;46;0;0;11;0
2019-11-06 11:45:00;165;203;95;40;46;174;12;50;69;72;68;68;0;0;2;0
2019-11-06 12:00:00;132;147;91;41;36;143;10;36;72;72;67;67;0;0;0;2
2019-11-06 12:15:00;176;180;82;42;58;165;13;59;68;70;69;71;0;0;4;6
2019-11-06 12:30:00;163;184;101;48;52;166;14;42;65;60;60;59;0;0;0;0
2019-11-06 12:45:00;173;187;79;26;54;164;10;42;54;58;55;53;0;0;0;1
2019-11-06 13:00:00;171;198;102;45;52;196;9;62;79;79;68;71;2;1;0;0
2019-11-06 13:15:00;178;184;84;38;48;168;13;62;47;48;38;39;2;0;49;0
2019-11-06 13:30:00;192;182;98;34;53;168;8;55;60;61;59;62;0;0;1;0
2019-11-06 13:45:00;183;180;103;39;37;166;12;40;55;57;47;48;0;0;4;2
2019-11-06 14:00:00;184;178;98;61;51;152;5;56;60;60;61;63;0;0;2;0
2019-11-06 14:15:00;178;181;80;76;52;163;12;50;68;69;65;65;1;0;7;1
2019-11-06 14:30:00;184;143;78;60;50;127;10;43;50;53;44;67;0;0;0;0
