DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-12-07 00:00:00;2;3;0;0;0;0;2;2;0;1;1;1;0;0;0;0;0;0
2020-12-07 00:15:00;0;2;0;1;0;1;1;4;2;0;1;0;0;0;0;0;0;0
2020-12-07 00:30:00;2;2;0;0;0;0;0;0;1;0;1;3;0;0;0;0;0;0
2020-12-07 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 01:00:00;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0
2020-12-07 01:15:00;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0
2020-12-07 01:30:00;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-12-07 01:45:00;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
2020-12-07 02:00:00;0;0;0;0;0;0;0;0;3;1;3;0;0;0;0;0;0;0
2020-12-07 02:15:00;1;2;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-12-07 02:30:00;1;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-12-07 02:45:00;0;0;0;1;0;1;0;2;1;0;1;1;0;0;0;0;0;0
2020-12-07 03:00:00;3;5;0;0;0;1;1;1;1;2;2;2;0;0;0;0;0;0
2020-12-07 03:15:00;2;2;0;0;0;2;1;2;2;0;1;0;0;0;0;0;0;0
2020-12-07 03:30:00;0;0;0;0;0;0;2;2;2;0;3;1;0;0;0;0;0;0
2020-12-07 03:45:00;1;1;1;1;0;2;3;2;0;2;2;4;0;0;0;0;0;0
2020-12-07 04:00:00;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-12-07 04:15:00;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0
2020-12-07 04:30:00;0;1;1;0;1;3;3;3;0;1;0;2;0;0;0;0;0;0
2020-12-07 04:45:00;1;2;0;3;0;5;3;3;1;0;1;0;0;0;0;0;0;0
2020-12-07 05:00:00;0;0;0;2;0;3;6;5;0;0;0;0;0;0;0;0;0;0
2020-12-07 05:15:00;3;3;4;2;7;2;2;2;1;0;1;1;0;0;0;0;0;0
2020-12-07 05:30:00;15;9;5;3;4;3;4;3;3;1;4;4;0;0;0;0;0;0
2020-12-07 05:45:00;31;26;10;5;10;10;7;9;5;1;5;9;1;0;2;0;0;0
2020-12-07 06:00:00;22;20;8;6;8;7;15;19;5;3;7;9;0;0;0;0;0;0
2020-12-07 06:15:00;23;29;13;13;16;14;17;16;2;0;2;2;0;0;0;0;0;1
