DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2019-12-13 00:00:00;2;3;0;0;5;4;0;0
2019-12-13 00:15:00;5;1;0;0;7;3;0;0
2019-12-13 00:30:00;3;0;1;0;3;3;0;0
2019-12-13 00:45:00;3;2;0;0;1;8;0;0
2019-12-13 01:00:00;3;1;0;0;2;4;0;0
2019-12-13 01:15:00;4;2;0;0;6;6;0;0
2019-12-13 01:30:00;6;4;0;0;6;2;0;0
2019-12-13 01:45:00;1;1;0;0;1;3;0;0
2019-12-13 02:00:00;3;3;0;0;2;3;0;0
2019-12-13 02:15:00;3;1;0;0;2;2;0;0
2019-12-13 02:30:00;1;2;0;0;4;3;0;0
2019-12-13 02:45:00;0;3;0;0;0;1;0;0
2019-12-13 03:00:00;1;1;0;0;4;1;0;0
2019-12-13 03:15:00;4;3;0;0;3;0;0;0
2019-12-13 03:30:00;5;3;0;0;0;2;0;0
2019-12-13 03:45:00;3;2;0;0;2;8;0;0
2019-12-13 04:00:00;0;3;0;0;2;3;0;0
2019-12-13 04:15:00;1;4;0;0;6;2;0;0
2019-12-13 04:30:00;4;6;0;0;6;6;0;0
2019-12-13 04:45:00;5;5;0;0;8;17;0;0
2019-12-13 05:00:00;9;14;1;0;20;33;12;0
2019-12-13 05:15:00;15;38;1;0;50;87;20;1
2019-12-13 05:30:00;31;50;1;0;73;103;10;6
2019-12-13 05:45:00;48;70;6;0;75;70;13;8
2019-12-13 06:00:00;38;74;3;0;55;37;2;18
2019-12-13 06:15:00;35;67;1;0;68;49;15;14
2019-12-13 06:30:00;46;82;2;0;68;58;23;4
2019-12-13 06:45:00;30;83;0;0;83;71;18;0
2019-12-13 07:00:00;37;63;6;0;47;63;19;0
2019-12-13 07:15:00;53;88;8;0;68;57;22;0
2019-12-13 07:30:00;53;77;7;0;91;76;19;0
2019-12-13 07:45:00;57;82;8;0;62;65;16;3
2019-12-13 08:00:00;39;66;9;0;73;62;7;3
2019-12-13 08:15:00;48;87;13;0;65;65;4;2
2019-12-13 08:30:00;38;70;7;0;47;43;6;3
2019-12-13 08:45:00;36;57;11;0;47;47;9;5
2019-12-13 09:00:00;30;39;12;0;42;51;9;11
2019-12-13 09:15:00;40;34;10;0;45;52;4;21
2019-12-13 09:30:00;36;41;9;0;39;32;1;4
2019-12-13 09:45:00;40;50;10;0;39;27;5;2
2019-12-13 10:00:00;26;48;7;0;26;54;2;3
2019-12-13 10:15:00;24;34;9;0;42;43;7;0
2019-12-13 10:30:00;37;45;12;0;42;30;0;1
2019-12-13 10:45:00;33;44;13;0;31;36;9;0
2019-12-13 11:00:00;40;46;9;0;41;40;2;19
2019-12-13 11:15:00;34;42;9;0;39;32;6;5
2019-12-13 11:30:00;79;88;14;0;40;38;11;12
2019-12-13 11:45:00;65;82;10;0;43;43;13;9
2019-12-13 12:00:00;67;62;14;0;51;39;0;22
2019-12-13 12:15:00;66;74;10;0;74;52;18;19
2019-12-13 12:30:00;69;78;15;0;65;42;0;29
2019-12-13 12:45:00;45;60;14;0;62;58;9;39
2019-12-13 13:00:00;52;54;12;0;71;53;8;11
2019-12-13 13:15:00;53;63;16;0;81;70;21;7
2019-12-13 13:30:00;42;80;13;0;86;82;6;14
2019-12-13 13:45:00;59;83;16;0;68;97;14;4
2019-12-13 14:00:00;73;76;20;0;82;80;12;13
2019-12-13 14:15:00;100;130;15;0;78;57;1;27
2019-12-13 14:30:00;91;118;8;0;57;41;3;21
2019-12-13 14:45:00;70;87;15;0;65;50;0;17
2019-12-13 15:00:00;54;73;16;0;69;46;0;11
2019-12-13 15:15:00;73;84;19;0;75;58;0;16
2019-12-13 15:30:00;52;68;8;0;53;46;0;13
2019-12-13 15:45:00;46;54;7;0;67;55;0;9
2019-12-13 16:00:00;53;49;10;0;47;40;3;4
2019-12-13 16:15:00;45;58;15;0;50;43;1;15
2019-12-13 16:30:00;42;62;9;0;54;32;0;12
2019-12-13 16:45:00;46;46;6;0;45;30;0;15
2019-12-13 17:00:00;33;38;4;0;35;24;5;7
2019-12-13 17:15:00;39;48;6;0;38;24;0;0
2019-12-13 17:30:00;18;72;3;0;43;17;0;1
2019-12-13 17:45:00;42;41;8;0;51;29;0;5
2019-12-13 18:00:00;39;54;9;0;50;26;0;1
2019-12-13 18:15:00;44;41;11;0;46;22;0;0
2019-12-13 18:30:00;21;39;7;0;33;17;0;2
2019-12-13 18:45:00;32;35;0;0;23;23;0;0
2019-12-13 19:00:00;16;35;2;0;26;14;0;1
2019-12-13 19:15:00;18;62;1;0;21;12;0;0
2019-12-13 19:30:00;18;50;4;0;18;18;0;0
2019-12-13 19:45:00;17;27;2;0;25;17;0;0
2019-12-13 20:00:00;14;25;3;0;16;4;0;0
2019-12-13 20:15:00;14;11;2;0;22;14;0;1
2019-12-13 20:30:00;16;13;3;0;21;15;0;1
2019-12-13 20:45:00;8;10;1;0;20;33;19;0
2019-12-13 21:00:00;15;25;3;0;24;35;22;1
2019-12-13 21:15:00;21;17;2;0;33;53;21;1
2019-12-13 21:30:00;17;21;10;0;22;39;19;3
2019-12-13 21:45:00;47;53;7;0;20;34;0;24
2019-12-13 22:00:00;44;38;5;0;39;27;4;11
2019-12-13 22:15:00;23;21;4;0;32;18;1;2
2019-12-13 22:30:00;16;16;2;0;20;9;0;0
2019-12-13 22:45:00;11;14;1;0;19;12;0;0
2019-12-13 23:00:00;8;14;0;0;46;22;0;0
2019-12-13 23:15:00;7;7;0;0;38;21;0;0
2019-12-13 23:30:00;7;14;1;0;21;9;0;0
2019-12-13 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
