DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2019-10-30 00:00:00;7;7;4;2;2;1;0;0;0;0
2019-10-30 00:15:00;6;5;0;2;3;2;0;0;0;0
2019-10-30 00:30:00;4;9;2;4;2;4;0;0;0;0
2019-10-30 00:45:00;2;2;0;3;2;2;0;0;0;0
2019-10-30 01:00:00;1;1;1;2;0;1;0;0;0;0
2019-10-30 01:15:00;2;3;0;1;0;0;0;0;0;0
2019-10-30 01:30:00;0;1;0;0;0;0;0;0;0;0
2019-10-30 01:45:00;0;1;1;1;0;1;0;0;0;0
2019-10-30 02:00:00;0;0;0;1;1;0;0;0;0;0
2019-10-30 02:15:00;2;2;0;1;1;0;0;0;0;0
2019-10-30 02:30:00;2;2;1;0;0;0;0;0;0;0
2019-10-30 02:45:00;2;1;2;4;1;2;0;0;0;0
2019-10-30 03:00:00;0;2;0;0;1;1;0;0;0;0
2019-10-30 03:15:00;0;1;1;0;1;0;0;0;0;0
2019-10-30 03:30:00;0;1;0;2;0;0;0;0;0;0
2019-10-30 03:45:00;1;1;0;1;1;0;0;0;0;0
2019-10-30 04:00:00;0;1;0;0;1;0;0;0;0;0
2019-10-30 04:15:00;0;0;1;1;0;0;0;0;0;0
2019-10-30 04:30:00;0;1;3;0;3;3;0;0;0;0
2019-10-30 04:45:00;0;2;0;4;1;0;0;0;0;0
2019-10-30 05:00:00;0;0;5;1;2;1;0;0;0;0
2019-10-30 05:15:00;9;14;5;3;3;8;0;0;0;0
2019-10-30 05:30:00;3;3;2;8;4;14;0;0;0;0
2019-10-30 05:45:00;9;11;9;9;10;8;0;0;0;0
2019-10-30 06:00:00;22;15;7;6;14;23;0;0;0;0
2019-10-30 06:15:00;14;22;21;15;19;29;0;0;0;0
2019-10-30 06:30:00;14;22;23;21;17;31;0;0;0;0
2019-10-30 06:45:00;14;28;38;19;32;51;0;0;0;0
2019-10-30 07:00:00;15;20;36;19;34;48;0;0;0;0
2019-10-30 07:15:00;11;22;38;17;34;59;0;0;0;0
2019-10-30 07:30:00;17;37;43;33;55;59;0;0;0;0
2019-10-30 07:45:00;19;40;57;32;43;54;0;0;0;0
2019-10-30 08:00:00;24;36;46;33;32;62;0;0;0;0
2019-10-30 08:15:00;19;37;40;22;32;53;0;0;0;0
2019-10-30 08:30:00;24;40;49;39;45;48;0;0;0;0
2019-10-30 08:45:00;27;37;44;32;40;60;0;0;0;0
2019-10-30 09:00:00;19;37;34;38;38;43;0;0;0;0
2019-10-30 09:15:00;27;23;36;48;33;41;0;0;0;0
2019-10-30 09:30:00;27;32;35;31;37;37;0;0;0;0
2019-10-30 09:45:00;21;38;40;54;30;48;0;0;0;0
2019-10-30 10:00:00;47;45;40;53;33;65;0;0;0;0
2019-10-30 10:15:00;22;25;42;43;34;33;0;0;0;0
2019-10-30 10:30:00;40;53;35;64;50;32;0;0;0;0
2019-10-30 10:45:00;26;35;37;70;50;44;0;0;0;0
2019-10-30 11:00:00;31;35;32;62;35;48;0;0;0;0
2019-10-30 11:15:00;36;30;25;68;22;28;0;0;0;0
2019-10-30 11:30:00;46;49;39;65;46;33;0;0;0;0
2019-10-30 11:45:00;42;40;30;69;35;39;0;0;0;0
2019-10-30 12:00:00;50;52;35;71;40;14;0;0;0;0
2019-10-30 12:15:00;36;55;34;67;29;44;0;0;0;0
2019-10-30 12:30:00;52;43;28;61;31;31;0;0;0;0
2019-10-30 12:45:00;40;47;40;71;24;32;0;0;0;0
2019-10-30 13:00:00;43;59;38;73;20;39;0;0;0;0
2019-10-30 13:15:00;40;40;30;56;20;29;0;0;0;0
2019-10-30 13:30:00;56;44;37;55;46;52;0;0;0;0
2019-10-30 13:45:00;46;45;46;46;30;26;0;0;0;0
2019-10-30 14:00:00;50;59;41;67;23;23;0;0;0;0
2019-10-30 14:15:00;50;51;42;54;21;39;0;0;0;0
2019-10-30 14:30:00;70;74;32;60;24;47;0;0;0;0
2019-10-30 14:45:00;59;77;36;62;18;27;0;0;0;0
