DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-04-16 00:00:00;0;1;0;0;0;0;0;0
2020-04-16 00:15:00;0;0;0;0;0;0;0;0
2020-04-16 00:30:00;0;1;0;0;0;0;0;0
2020-04-16 00:45:00;0;0;1;0;0;0;0;0
2020-04-16 01:00:00;0;0;0;0;0;0;0;0
2020-04-16 01:15:00;0;0;0;0;0;0;0;0
2020-04-16 01:30:00;0;0;0;0;0;0;0;0
2020-04-16 01:45:00;0;0;0;0;0;0;0;0
2020-04-16 02:00:00;0;0;0;0;0;0;0;0
2020-04-16 02:15:00;0;0;0;0;0;0;0;0
2020-04-16 02:30:00;0;0;0;0;0;0;0;0
2020-04-16 02:45:00;0;0;0;0;0;0;0;0
2020-04-16 03:00:00;0;0;1;1;0;0;0;0
2020-04-16 03:15:00;0;0;0;0;0;0;0;0
2020-04-16 03:30:00;0;0;0;0;0;0;0;0
2020-04-16 03:45:00;0;0;0;0;0;0;0;0
2020-04-16 04:00:00;0;0;0;0;0;0;0;0
2020-04-16 04:15:00;0;0;0;0;0;0;0;0
2020-04-16 04:30:00;0;0;1;1;0;0;0;0
2020-04-16 04:45:00;0;0;1;0;0;0;0;0
2020-04-16 05:00:00;0;0;2;1;0;0;0;0
2020-04-16 05:15:00;0;1;4;1;1;0;0;0
2020-04-16 05:30:00;0;1;5;3;0;0;0;0
2020-04-16 05:45:00;0;5;7;1;1;0;0;0
2020-04-16 06:00:00;0;3;7;1;262;0;0;0
2020-04-16 06:15:00;0;3;10;2;4;0;0;0
2020-04-16 06:30:00;2;12;21;0;0;0;0;0
2020-04-16 06:45:00;1;4;16;0;0;0;0;0
2020-04-16 07:00:00;2;7;19;3;0;0;0;0
2020-04-16 07:15:00;3;9;18;0;0;0;0;0
2020-04-16 07:30:00;1;17;37;7;3;0;0;0
2020-04-16 07:45:00;0;12;24;3;262;0;0;0
2020-04-16 08:00:00;0;11;21;3;257;0;0;0
2020-04-16 08:15:00;1;12;21;3;9;0;0;0
2020-04-16 08:30:00;0;8;14;1;3;0;0;0
2020-04-16 08:45:00;2;7;6;1;259;0;0;0
2020-04-16 09:00:00;0;11;9;0;1;0;0;0
2020-04-16 09:15:00;0;4;11;3;4;0;0;0
2020-04-16 09:30:00;3;14;6;0;5;0;0;0
2020-04-16 09:45:00;2;8;8;3;8;0;0;0
2020-04-16 10:00:00;0;9;5;0;6;0;0;0
2020-04-16 10:15:00;3;9;6;5;1;0;0;0
2020-04-16 10:30:00;1;5;5;0;6;0;0;0
2020-04-16 10:45:00;0;2;4;2;261;0;0;0
2020-04-16 11:00:00;1;12;3;2;2;0;0;0
2020-04-16 11:15:00;0;17;7;2;6;0;0;0
2020-04-16 11:30:00;1;13;14;0;4;0;0;0
2020-04-16 11:45:00;0;16;12;6;5;0;0;0
2020-04-16 12:00:00;1;13;5;2;4;0;0;0
2020-04-16 12:15:00;1;12;6;4;0;0;0;0
2020-04-16 12:30:00;1;12;5;2;3;0;0;0
2020-04-16 12:45:00;0;11;6;1;4;0;0;0
2020-04-16 13:00:00;0;8;8;4;2;0;0;0
2020-04-16 13:15:00;2;15;10;3;4;0;0;0
2020-04-16 13:30:00;2;16;6;1;2;0;0;0
2020-04-16 13:45:00;0;12;11;3;0;0;0;0
2020-04-16 14:00:00;0;14;10;5;2;0;0;0
2020-04-16 14:15:00;2;9;8;3;1;0;0;0
2020-04-16 14:30:00;2;16;5;3;6;0;0;0
2020-04-16 14:45:00;0;13;10;0;4;0;0;0
2020-04-16 15:00:00;0;18;4;2;3;0;0;0
2020-04-16 15:15:00;2;21;6;0;2;0;0;0
2020-04-16 15:30:00;0;27;6;3;2;0;0;0
2020-04-16 15:45:00;0;17;4;0;1;0;0;0
2020-04-16 16:00:00;0;30;4;3;3;0;0;0
2020-04-16 16:15:00;0;16;6;1;2;0;0;0
2020-04-16 16:30:00;3;17;3;0;3;0;0;0
