DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-04-25 00:00:00;0;3;0;0;0;1;0;1;1;0;0;0;0;0
2020-04-25 00:15:00;1;7;1;0;1;1;0;1;2;0;0;0;0;0
2020-04-25 00:30:00;0;5;0;0;0;0;0;2;1;0;0;0;0;0
2020-04-25 00:45:00;0;1;0;0;0;0;0;2;2;0;0;0;0;0
2020-04-25 01:00:00;0;1;0;0;1;0;0;0;2;0;0;0;0;0
2020-04-25 01:15:00;0;1;0;1;0;0;1;2;6;0;0;0;0;0
2020-04-25 01:30:00;2;3;1;1;0;0;0;4;5;0;0;0;0;0
2020-04-25 01:45:00;0;1;0;1;1;0;0;0;2;0;0;0;0;0
2020-04-25 02:00:00;1;1;0;0;0;0;0;1;0;0;0;0;0;0
2020-04-25 02:15:00;1;1;0;0;0;0;0;1;1;0;0;0;0;0
2020-04-25 02:30:00;0;1;0;0;0;0;0;1;2;0;0;0;0;0
2020-04-25 02:45:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 03:00:00;1;1;1;1;0;1;0;0;2;0;0;0;0;0
2020-04-25 03:15:00;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-25 03:30:00;0;2;0;0;0;0;0;1;1;0;0;0;0;0
2020-04-25 03:45:00;1;3;1;1;0;0;0;0;3;0;0;0;0;0
2020-04-25 04:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 04:15:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 04:30:00;0;2;0;0;0;0;0;1;0;0;0;0;0;0
2020-04-25 04:45:00;0;4;1;1;0;0;0;1;0;0;0;0;0;0
2020-04-25 05:00:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-04-25 05:15:00;1;2;0;0;1;0;0;3;4;0;0;0;0;0
2020-04-25 05:30:00;4;5;1;1;0;0;0;2;7;0;0;0;0;0
2020-04-25 05:45:00;1;9;2;1;2;1;1;5;4;0;0;0;0;0
2020-04-25 06:00:00;3;6;0;0;0;1;1;2;3;0;0;0;0;0
2020-04-25 06:15:00;4;7;0;1;1;0;0;3;7;0;0;0;0;0
2020-04-25 06:30:00;8;6;3;4;0;0;0;16;16;0;0;0;0;0
2020-04-25 06:45:00;5;6;1;0;0;0;1;7;9;0;0;0;0;0
