2019-08-14 13:15:00;20;1
2019-08-14 13:30:00;17;15
2019-08-14 13:45:00;18;15
2019-08-14 14:00:00;19;5
2019-08-14 14:15:00;21;4
2019-08-14 14:30:00;15;3
2019-08-14 14:45:00;19;7
2019-08-14 15:00:00;17;2
2019-08-14 15:15:00;25;1
2019-08-14 15:30:00;17;4
2019-08-14 15:45:00;18;7
2019-08-14 16:00:00;15;0
2019-08-14 16:15:00;19;19
2019-08-14 16:30:00;21;2
2019-08-14 16:45:00;22;3
2019-08-14 17:00:00;17;10
2019-08-14 17:15:00;18;50
2019-08-14 17:30:00;30;3
2019-08-14 17:45:00;22;4
2019-08-14 18:00:00;17;2
2019-08-14 18:15:00;20;10
2019-08-14 18:30:00;20;5
2019-08-14 18:45:00;18;8
2019-08-14 19:00:00;22;3
2019-08-14 19:15:00;22;0
2019-08-14 19:30:00;15;2
2019-08-14 19:45:00;17;22
2019-08-14 20:00:00;23;0
2019-08-14 20:15:00;18;5
2019-08-14 20:30:00;4;2
2019-08-14 20:45:00;4;1
2019-08-14 21:00:00;9;7
2019-08-14 21:15:00;6;2
2019-08-14 21:30:00;1;1
2019-08-14 21:45:00;4;2
2019-08-14 22:00:00;7;2
2019-08-14 22:15:00;1;0
2019-08-14 22:30:00;8;1
2019-08-14 22:45:00;3;2
2019-08-14 23:00:00;1;0
2019-08-14 23:15:00;0;0
2019-08-14 23:30:00;0;0
2019-08-14 23:45:00;0;0
