DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-10-02 00:00:00;4;1;0;9;5;7;2;0;0;0
2020-10-02 00:15:00;4;4;0;7;6;13;3;0;0;0
2020-10-02 00:30:00;9;5;2;5;5;7;1;0;0;0
2020-10-02 00:45:00;7;5;1;2;7;9;4;0;0;0
2020-10-02 01:00:00;11;3;0;5;2;8;6;0;0;0
2020-10-02 01:15:00;4;0;1;3;5;9;1;0;0;0
2020-10-02 01:30:00;5;2;0;10;7;6;0;0;0;0
2020-10-02 01:45:00;4;1;0;7;4;7;1;0;0;0
2020-10-02 02:00:00;3;2;0;3;1;10;2;0;0;0
2020-10-02 02:15:00;4;1;1;1;1;13;0;0;0;0
2020-10-02 02:30:00;5;3;1;3;3;4;4;0;0;0
2020-10-02 02:45:00;5;3;0;1;2;9;1;0;0;0
2020-10-02 03:00:00;4;2;1;2;2;9;4;0;0;0
2020-10-02 03:15:00;4;1;1;4;7;7;0;0;0;0
2020-10-02 03:30:00;7;7;0;0;1;9;2;0;0;0
2020-10-02 03:45:00;4;3;0;1;4;10;3;0;0;0
2020-10-02 04:00:00;5;4;0;2;3;5;2;0;0;0
2020-10-02 04:15:00;4;3;4;2;5;7;1;0;0;0
2020-10-02 04:30:00;9;9;5;3;3;13;4;0;0;0
2020-10-02 04:45:00;8;12;7;8;8;18;11;0;0;0
2020-10-02 05:00:00;11;21;34;13;6;35;30;0;0;0
2020-10-02 05:15:00;36;56;66;48;7;46;31;0;0;0
2020-10-02 05:30:00;76;56;76;46;15;45;45;0;0;0
2020-10-02 05:45:00;111;44;47;153;29;39;40;0;0;0
2020-10-02 06:00:00;55;29;35;155;37;44;45;0;0;0
2020-10-02 06:15:00;67;32;57;60;25;56;39;0;0;0
2020-10-02 06:30:00;55;47;61;60;15;51;45;0;3;0
2020-10-02 06:45:00;77;51;64;60;13;45;41;0;0;0
2020-10-02 07:00:00;74;43;61;54;17;29;66;0;0;0
2020-10-02 07:15:00;108;56;70;50;9;47;71;0;0;0
2020-10-02 07:30:00;113;57;62;63;14;46;55;0;0;0
2020-10-02 07:45:00;110;35;54;85;14;42;58;0;0;0
2020-10-02 08:00:00;91;27;49;72;18;31;68;0;0;0
2020-10-02 08:15:00;89;30;38;53;18;39;47;0;0;0
2020-10-02 08:30:00;98;35;33;29;10;36;50;0;0;0
2020-10-02 08:45:00;86;25;23;35;11;37;58;0;0;0
2020-10-02 09:00:00;105;29;29;32;25;36;67;0;0;0
2020-10-02 09:15:00;96;23;29;37;9;28;42;0;0;0
2020-10-02 09:30:00;105;21;32;35;16;26;93;0;0;0
2020-10-02 09:45:00;89;18;18;37;13;32;55;0;0;0
2020-10-02 10:00:00;77;26;19;41;17;28;84;0;0;0
2020-10-02 10:15:00;82;21;21;37;16;24;54;0;0;0
2020-10-02 10:30:00;83;15;20;40;19;24;73;0;0;0
2020-10-02 10:45:00;101;21;25;51;24;30;52;0;0;0
2020-10-02 11:00:00;87;17;25;64;14;28;94;0;0;0
2020-10-02 11:15:00;66;15;17;53;27;30;55;0;0;0
2020-10-02 11:30:00;79;28;28;60;20;32;100;0;0;0
2020-10-02 11:45:00;101;30;25;63;22;35;68;9;0;0
2020-10-02 12:00:00;142;27;30;88;22;33;80;0;0;0
2020-10-02 12:15:00;122;28;31;91;24;85;79;0;0;0
2020-10-02 12:30:00;93;23;42;86;27;50;74;0;2;0
2020-10-02 12:45:00;112;39;38;74;29;44;74;0;0;0
