DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-01-11 00:00:00;1;10;8;2;1;14;2;0;18;0;1;2;0;0;0;0;0
2020-01-11 00:15:00;1;7;4;1;0;8;1;0;7;1;0;2;0;0;0;0;0
2020-01-11 00:30:00;1;15;14;0;0;9;0;0;9;1;0;2;0;0;0;0;0
2020-01-11 00:45:00;0;9;8;2;1;8;2;0;10;0;0;3;0;0;0;0;0
2020-01-11 01:00:00;1;6;5;0;0;5;0;0;4;0;0;0;0;0;0;0;0
2020-01-11 01:15:00;3;11;3;0;0;8;0;0;10;0;0;2;0;0;0;0;0
2020-01-11 01:30:00;2;1;8;3;2;6;3;1;8;1;0;0;0;0;0;0;0
2020-01-11 01:45:00;2;9;6;0;0;8;0;0;8;1;1;2;0;0;0;0;0
2020-01-11 02:00:00;3;6;5;0;0;3;0;0;4;1;3;2;0;0;0;0;0
2020-01-11 02:15:00;1;5;4;0;0;5;0;0;6;0;0;0;0;0;0;0;0
2020-01-11 02:30:00;2;1;1;0;0;7;0;0;7;0;1;2;0;0;0;0;0
2020-01-11 02:45:00;0;3;4;0;0;2;0;0;2;0;1;0;0;0;0;0;0
2020-01-11 03:00:00;0;2;2;1;0;2;1;0;3;0;1;0;0;0;0;0;0
2020-01-11 03:15:00;0;3;3;0;0;4;0;0;5;0;0;1;0;0;0;0;0
2020-01-11 03:30:00;1;4;1;0;0;4;0;0;3;1;0;0;0;0;0;0;0
2020-01-11 03:45:00;1;2;3;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-01-11 04:00:00;0;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-01-11 04:15:00;1;3;1;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-01-11 04:30:00;0;2;2;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-01-11 04:45:00;0;2;3;0;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-01-11 05:00:00;0;9;3;1;1;7;1;0;7;0;0;0;0;0;0;0;0
2020-01-11 05:15:00;0;9;5;0;0;6;0;0;5;0;0;2;0;0;0;0;0
2020-01-11 05:30:00;1;16;6;0;0;6;0;0;7;0;2;1;0;0;0;0;0
2020-01-11 05:45:00;0;4;1;0;0;9;0;0;10;0;0;0;0;0;0;0;0
2020-01-11 06:00:00;0;10;3;0;1;13;0;1;16;1;0;3;0;0;0;0;0
2020-01-11 06:15:00;0;7;1;0;0;10;0;0;9;0;2;2;0;0;0;0;0
2020-01-11 06:30:00;3;15;4;0;0;4;0;0;4;0;0;1;0;0;0;0;0
2020-01-11 06:45:00;1;14;6;0;0;12;0;0;13;0;0;1;0;0;0;0;0
2020-01-11 07:00:00;0;16;9;0;1;18;0;2;20;1;0;0;0;0;0;0;0
2020-01-11 07:15:00;0;11;7;2;1;22;2;1;21;1;1;0;0;0;0;0;0
2020-01-11 07:30:00;1;15;12;0;0;25;0;0;27;0;1;0;0;0;0;0;0
2020-01-11 07:45:00;0;17;6;0;0;27;0;0;28;0;0;0;0;0;0;0;0
2020-01-11 08:00:00;0;13;11;1;0;20;1;0;23;0;1;2;1;0;0;0;0
2020-01-11 08:15:00;2;25;11;3;3;25;5;2;29;0;5;6;0;0;0;0;0
2020-01-11 08:30:00;4;22;11;5;1;30;5;0;33;2;2;3;0;0;0;0;0
2020-01-11 08:45:00;3;35;29;3;2;44;7;3;47;4;0;5;1;0;0;0;0
2020-01-11 09:00:00;2;34;18;4;25;40;5;4;42;3;2;6;0;0;0;0;0
2020-01-11 09:15:00;4;39;23;0;0;48;0;0;45;0;3;10;0;0;0;0;0
2020-01-11 09:30:00;7;42;24;0;0;52;1;0;56;0;2;7;0;0;0;0;0
2020-01-11 09:45:00;3;47;19;5;1;73;5;1;71;7;2;15;0;0;0;0;0
2020-01-11 10:00:00;3;60;35;5;3;59;8;2;61;2;6;5;4;0;0;0;0
2020-01-11 10:15:00;3;55;29;3;0;48;9;0;51;0;3;6;0;0;0;0;0
2020-01-11 10:30:00;3;55;35;3;2;58;6;1;59;3;2;5;0;0;0;0;0
2020-01-11 10:45:00;7;58;36;1;0;46;1;0;45;0;4;4;0;0;0;0;0
2020-01-11 11:00:00;11;61;40;7;4;66;8;1;66;4;4;9;0;0;0;0;0
2020-01-11 11:15:00;2;58;34;7;1;65;8;1;74;3;4;9;2;0;0;0;0
2020-01-11 11:30:00;3;71;36;7;1;70;7;2;66;8;1;4;0;0;0;0;0
2020-01-11 11:45:00;8;87;37;2;4;63;7;3;71;4;4;13;0;0;0;0;0
2020-01-11 12:00:00;10;77;44;4;4;72;6;5;76;5;7;6;1;0;0;0;0
2020-01-11 12:15:00;10;74;51;9;2;64;17;0;78;5;3;8;3;0;0;0;0
2020-01-11 12:30:00;7;96;51;5;1;68;8;0;65;3;4;7;0;0;0;0;0
2020-01-11 12:45:00;5;85;43;4;0;76;6;0;74;5;9;8;1;0;0;0;0
