DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-04-10 00:00:00;3;8;7;4;0;2;0
2020-04-10 00:15:00;3;4;6;2;1;0;0
2020-04-10 00:30:00;5;1;3;3;0;4;0
2020-04-10 00:45:00;3;4;6;4;0;1;0
2020-04-10 01:00:00;3;3;4;4;0;0;0
2020-04-10 01:15:00;3;2;3;2;1;0;0
2020-04-10 01:30:00;3;5;3;1;0;0;0
2020-04-10 01:45:00;0;2;1;0;0;0;0
2020-04-10 02:00:00;1;4;0;1;0;0;0
2020-04-10 02:15:00;0;3;0;1;0;0;0
2020-04-10 02:30:00;2;3;0;0;0;1;0
2020-04-10 02:45:00;0;1;0;1;0;0;0
2020-04-10 03:00:00;3;2;2;2;3;1;0
2020-04-10 03:15:00;0;1;1;0;0;0;0
2020-04-10 03:30:00;0;3;0;2;0;0;0
2020-04-10 03:45:00;1;0;1;0;0;0;0
2020-04-10 04:00:00;4;3;0;0;0;0;0
2020-04-10 04:15:00;1;0;0;0;0;0;0
2020-04-10 04:30:00;0;1;2;2;1;1;0
2020-04-10 04:45:00;0;4;1;0;0;0;0
2020-04-10 05:00:00;3;5;13;0;0;0;0
2020-04-10 05:15:00;4;3;5;0;1;0;0
2020-04-10 05:30:00;5;7;12;16;2;1;0
2020-04-10 05:45:00;17;13;8;15;0;0;0
2020-04-10 06:00:00;17;14;9;8;1;2;0
2020-04-10 06:15:00;6;4;11;3;2;0;0
2020-04-10 06:30:00;7;13;9;9;2;3;0
2020-04-10 06:45:00;4;9;9;4;0;1;0
2020-04-10 07:00:00;8;11;8;9;0;1;0
2020-04-10 07:15:00;8;9;8;2;3;0;0
2020-04-10 07:30:00;6;11;9;5;1;2;0
2020-04-10 07:45:00;5;8;13;6;0;1;0
2020-04-10 08:00:00;7;6;6;8;2;1;0
2020-04-10 08:15:00;4;8;11;7;2;0;0
2020-04-10 08:30:00;6;7;10;10;3;3;0
2020-04-10 08:45:00;13;9;9;7;3;1;0
2020-04-10 09:00:00;11;11;10;13;1;1;0
2020-04-10 09:15:00;13;11;13;11;3;0;0
2020-04-10 09:30:00;8;21;19;16;3;2;0
2020-04-10 09:45:00;18;20;27;18;3;4;0
2020-04-10 10:00:00;17;29;12;19;2;2;0
2020-04-10 10:15:00;17;24;12;19;118;3;0
2020-04-10 10:30:00;18;37;26;27;0;2;0
2020-04-10 10:45:00;21;26;36;30;4;7;0
2020-04-10 11:00:00;19;34;22;12;3;3;0
2020-04-10 11:15:00;28;29;26;28;1;7;0
2020-04-10 11:30:00;28;29;35;27;1;8;0
2020-04-10 11:45:00;25;43;25;22;4;7;0
2020-04-10 12:00:00;24;33;41;36;4;4;0
2020-04-10 12:15:00;33;42;34;29;1;7;0
2020-04-10 12:30:00;22;41;35;27;4;4;0
2020-04-10 12:45:00;27;37;34;28;1;7;0
2020-04-10 13:00:00;21;51;41;36;2;5;0
2020-04-10 13:15:00;32;46;33;34;3;6;0
2020-04-10 13:30:00;33;31;38;34;2;7;0
2020-04-10 13:45:00;28;38;38;31;1;6;0
2020-04-10 14:00:00;40;42;39;35;0;4;0
2020-04-10 14:15:00;31;36;28;22;8;5;0
2020-04-10 14:30:00;29;51;32;21;4;13;1
2020-04-10 14:45:00;28;34;38;34;4;9;0
2020-04-10 15:00:00;31;38;38;25;6;10;0
2020-04-10 15:15:00;32;47;32;38;1;5;0
2020-04-10 15:30:00;26;36;35;29;4;6;2
2020-04-10 15:45:00;31;36;48;32;6;4;0
2020-04-10 16:00:00;31;41;36;32;4;12;6
2020-04-10 16:15:00;27;29;35;27;1;8;0
2020-04-10 16:30:00;30;46;40;34;4;5;0
2020-04-10 16:45:00;37;42;28;23;7;8;0
2020-04-10 17:00:00;28;31;33;25;4;7;2
2020-04-10 17:15:00;29;36;45;32;4;7;0
2020-04-10 17:30:00;33;34;31;29;2;6;0
2020-04-10 17:45:00;39;37;24;34;4;11;0
2020-04-10 18:00:00;28;31;43;29;3;5;0
2020-04-10 18:15:00;23;39;50;26;1;1;0
2020-04-10 18:30:00;27;32;41;24;0;3;1
2020-04-10 18:45:00;25;39;30;31;4;6;0
2020-04-10 19:00:00;25;28;20;39;9;3;0
2020-04-10 19:15:00;35;31;36;12;11;7;0
2020-04-10 19:30:00;24;33;25;21;4;5;0
2020-04-10 19:45:00;21;26;44;44;4;2;0
2020-04-10 20:00:00;25;33;35;18;3;6;0
2020-04-10 20:15:00;26;25;37;19;1;3;0
2020-04-10 20:30:00;18;25;29;27;1;4;0
2020-04-10 20:45:00;21;16;19;28;3;5;0
2020-04-10 21:00:00;15;19;16;29;3;4;0
2020-04-10 21:15:00;18;20;27;18;2;3;0
2020-04-10 21:30:00;14;16;20;9;1;5;0
2020-04-10 21:45:00;19;24;12;14;1;0;0
2020-04-10 22:00:00;21;21;6;14;2;4;0
2020-04-10 22:15:00;12;11;10;13;1;6;0
2020-04-10 22:30:00;6;12;6;9;0;0;0
2020-04-10 22:45:00;8;10;7;10;2;0;0
2020-04-10 23:00:00;8;10;11;6;0;2;0
2020-04-10 23:15:00;4;10;12;11;0;3;0
2020-04-10 23:30:00;5;9;7;10;0;2;0
2020-04-10 23:45:00;5;9;4;5;0;2;0
