DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-04-13 00:00:00;4;2;5;7;2;0;0
2020-04-13 00:15:00;6;4;7;6;3;2;0
2020-04-13 00:30:00;3;8;6;6;2;0;0
2020-04-13 00:45:00;4;4;3;3;1;4;0
2020-04-13 01:00:00;6;4;3;2;0;1;0
2020-04-13 01:15:00;2;5;3;2;0;0;0
2020-04-13 01:30:00;4;1;2;1;0;0;0
2020-04-13 01:45:00;3;1;3;0;0;1;0
2020-04-13 02:00:00;2;4;1;1;0;2;0
2020-04-13 02:15:00;1;4;0;2;0;0;0
2020-04-13 02:30:00;3;1;1;0;0;0;0
2020-04-13 02:45:00;4;2;3;2;0;0;0
2020-04-13 03:00:00;0;5;2;1;0;0;0
2020-04-13 03:15:00;2;2;5;5;1;0;0
2020-04-13 03:30:00;0;3;2;1;0;0;0
2020-04-13 03:45:00;0;1;0;0;1;0;0
2020-04-13 04:00:00;2;0;1;1;0;0;0
2020-04-13 04:15:00;4;0;2;1;0;0;0
2020-04-13 04:30:00;1;0;1;1;1;0;0
2020-04-13 04:45:00;1;2;1;1;0;0;0
2020-04-13 05:00:00;3;2;11;2;0;0;0
2020-04-13 05:15:00;3;5;4;7;4;2;0
2020-04-13 05:30:00;3;4;8;12;0;2;0
2020-04-13 05:45:00;8;6;14;15;1;0;0
2020-04-13 06:00:00;11;10;5;11;0;1;0
2020-04-13 06:15:00;6;9;9;6;1;1;0
2020-04-13 06:30:00;9;10;8;5;2;1;0
2020-04-13 06:45:00;1;10;9;5;0;1;0
2020-04-13 07:00:00;6;7;6;9;2;1;0
2020-04-13 07:15:00;8;3;4;5;1;1;0
2020-04-13 07:30:00;8;12;8;7;0;1;0
2020-04-13 07:45:00;4;6;8;3;1;0;0
2020-04-13 08:00:00;6;11;4;8;1;2;0
2020-04-13 08:15:00;10;8;4;6;0;1;0
2020-04-13 08:30:00;8;3;4;9;0;1;0
2020-04-13 08:45:00;7;14;12;13;3;0;0
2020-04-13 09:00:00;9;10;16;3;1;4;0
2020-04-13 09:15:00;10;14;9;14;4;2;0
2020-04-13 09:30:00;12;20;15;15;0;2;0
2020-04-13 09:45:00;9;13;18;19;1;2;0
2020-04-13 10:00:00;25;21;14;10;3;2;0
2020-04-13 10:15:00;15;23;20;21;0;2;0
2020-04-13 10:30:00;21;24;23;17;1;2;0
2020-04-13 10:45:00;13;30;23;22;0;1;0
2020-04-13 11:00:00;17;33;33;28;4;6;0
2020-04-13 11:15:00;31;37;26;27;2;8;0
2020-04-13 11:30:00;28;35;35;24;1;5;0
2020-04-13 11:45:00;33;39;24;26;5;4;0
2020-04-13 12:00:00;22;47;23;28;1;7;0
2020-04-13 12:15:00;32;45;36;30;4;2;0
2020-04-13 12:30:00;30;38;29;23;1;7;0
2020-04-13 12:45:00;22;35;34;28;5;6;0
2020-04-13 13:00:00;29;31;36;37;3;5;0
2020-04-13 13:15:00;30;37;42;40;2;7;0
2020-04-13 13:30:00;28;43;32;38;3;5;0
2020-04-13 13:45:00;29;52;30;36;3;8;0
2020-04-13 14:00:00;39;48;33;30;5;10;0
2020-04-13 14:15:00;24;36;30;34;6;3;0
2020-04-13 14:30:00;27;44;42;29;4;13;0
2020-04-13 14:45:00;28;44;41;35;1;8;0
2020-04-13 15:00:00;28;45;33;30;2;14;0
2020-04-13 15:15:00;37;32;40;24;8;5;0
2020-04-13 15:30:00;27;43;32;35;3;12;0
2020-04-13 15:45:00;34;45;43;31;5;9;0
2020-04-13 16:00:00;37;46;38;33;9;8;0
2020-04-13 16:15:00;28;44;37;38;4;12;0
2020-04-13 16:30:00;36;39;46;33;5;9;0
2020-04-13 16:45:00;37;53;46;45;4;8;0
2020-04-13 17:00:00;34;44;42;28;5;7;1
2020-04-13 17:15:00;28;47;33;37;2;11;0
2020-04-13 17:30:00;39;45;48;47;1;6;0
2020-04-13 17:45:00;35;40;35;29;1;7;0
2020-04-13 18:00:00;41;53;33;36;4;6;0
2020-04-13 18:15:00;32;42;34;38;4;6;9
2020-04-13 18:30:00;31;41;43;43;4;8;0
2020-04-13 18:45:00;33;45;42;18;2;7;0
2020-04-13 19:00:00;26;32;32;26;3;7;0
2020-04-13 19:15:00;28;41;28;29;3;9;0
2020-04-13 19:30:00;19;28;36;26;7;6;0
2020-04-13 19:45:00;26;28;33;26;1;4;0
2020-04-13 20:00:00;23;28;38;29;1;6;0
2020-04-13 20:15:00;24;39;35;23;3;6;0
2020-04-13 20:30:00;19;20;30;37;3;6;0
2020-04-13 20:45:00;19;22;22;28;2;2;0
2020-04-13 21:00:00;18;16;37;26;2;7;0
2020-04-13 21:15:00;20;24;30;22;1;7;0
2020-04-13 21:30:00;12;20;28;18;1;1;0
2020-04-13 21:45:00;13;23;31;9;1;4;0
2020-04-13 22:00:00;21;19;13;10;0;0;0
2020-04-13 22:15:00;16;8;9;15;2;1;0
2020-04-13 22:30:00;9;12;8;5;1;1;0
2020-04-13 22:45:00;8;13;6;9;0;2;0
2020-04-13 23:00:00;2;10;10;7;0;2;0
2020-04-13 23:15:00;7;6;6;5;1;1;0
2020-04-13 23:30:00;5;5;10;2;0;2;0
2020-04-13 23:45:00;5;5;4;5;1;0;0
