DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-03-01 00:00:00;12;13;5;1;1;12;32;18
2020-03-01 00:15:00;25;18;2;1;2;20;27;13
2020-03-01 00:30:00;27;14;6;3;2;19;19;11
2020-03-01 00:45:00;21;15;2;2;0;20;24;15
2020-03-01 01:00:00;13;7;1;4;3;15;12;6
2020-03-01 01:15:00;12;21;10;0;0;16;23;12
2020-03-01 01:30:00;8;4;1;0;1;3;12;2
2020-03-01 01:45:00;17;15;6;0;0;13;20;8
2020-03-01 02:00:00;15;16;4;4;2;9;24;11
2020-03-01 02:15:00;12;12;3;1;1;6;23;12
2020-03-01 02:30:00;5;5;1;2;2;5;12;7
2020-03-01 02:45:00;5;8;3;0;0;4;21;13
2020-03-01 03:00:00;9;6;1;0;0;6;21;10
2020-03-01 03:15:00;9;8;0;0;1;5;10;8
2020-03-01 03:30:00;9;7;0;0;0;4;10;7
2020-03-01 03:45:00;7;6;1;1;1;2;6;6
2020-03-01 04:00:00;4;4;3;0;0;5;10;8
2020-03-01 04:15:00;5;2;0;1;2;3;10;5
2020-03-01 04:30:00;8;9;4;1;1;4;9;4
2020-03-01 04:45:00;10;9;1;0;0;5;17;9
2020-03-01 05:00:00;7;6;1;0;1;3;15;10
2020-03-01 05:15:00;10;8;3;3;0;4;15;7
2020-03-01 05:30:00;11;1;1;1;1;6;16;4
2020-03-01 05:45:00;12;8;4;0;3;6;9;9
2020-03-01 06:00:00;7;7;5;0;2;5;11;5
2020-03-01 06:15:00;17;14;6;0;0;5;3;2
2020-03-01 06:30:00;12;9;4;1;2;3;10;3
2020-03-01 06:45:00;22;14;5;1;0;6;17;6
2020-03-01 07:00:00;14;15;6;1;1;10;13;5
2020-03-01 07:15:00;24;15;5;4;2;5;11;3
2020-03-01 07:30:00;29;19;8;1;2;9;23;8
2020-03-01 07:45:00;37;21;9;3;1;20;17;8
2020-03-01 08:00:00;38;18;6;1;2;16;19;4
2020-03-01 08:15:00;50;32;7;2;1;11;40;10
2020-03-01 08:30:00;36;35;11;6;6;21;37;13
2020-03-01 08:45:00;60;47;14;5;4;28;54;32
2020-03-01 09:00:00;71;46;11;2;1;27;47;26
2020-03-01 09:15:00;62;44;9;1;1;18;63;34
2020-03-01 09:30:00;89;64;22;8;8;38;57;40
2020-03-01 09:45:00;107;74;19;7;5;36;72;52
2020-03-01 10:00:00;79;49;19;7;6;38;71;43
2020-03-01 10:15:00;70;70;19;12;11;44;66;43
2020-03-01 10:30:00;78;64;22;3;2;26;69;35
2020-03-01 10:45:00;72;70;24;4;5;37;58;44
2020-03-01 11:00:00;80;76;20;7;4;31;63;36
2020-03-01 11:15:00;90;78;33;7;29;37;69;42
2020-03-01 11:30:00;102;102;35;9;17;38;88;50
2020-03-01 11:45:00;105;119;27;6;59;38;79;58
2020-03-01 12:00:00;125;121;32;17;63;51;68;48
2020-03-01 12:15:00;114;135;22;9;9;50;79;49
2020-03-01 12:30:00;101;120;29;5;9;43;78;57
2020-03-01 12:45:00;73;65;31;8;7;48;58;48
2020-03-01 13:00:00;53;56;26;9;5;49;83;47
2020-03-01 13:15:00;62;38;24;11;5;50;77;33
2020-03-01 13:30:00;63;38;18;6;5;58;67;39
2020-03-01 13:45:00;62;55;27;13;7;69;71;47
2020-03-01 14:00:00;44;44;37;11;8;61;65;32
2020-03-01 14:15:00;72;46;18;12;9;72;70;47
2020-03-01 14:30:00;54;49;19;6;5;56;87;48
2020-03-01 14:45:00;80;60;28;4;4;64;118;81
2020-03-01 15:00:00;53;58;30;5;4;52;186;145
2020-03-01 15:15:00;60;52;25;4;1;55;145;95
2020-03-01 15:30:00;78;60;27;6;9;61;123;79
2020-03-01 15:45:00;77;63;26;9;4;48;91;63
2020-03-01 16:00:00;59;56;17;10;8;61;89;63
2020-03-01 16:15:00;86;61;28;5;6;59;92;62
2020-03-01 16:30:00;68;45;35;7;5;60;86;50
2020-03-01 16:45:00;69;51;17;14;7;59;57;43
2020-03-01 17:00:00;72;52;23;17;8;69;75;55
2020-03-01 17:15:00;68;59;31;8;12;60;57;40
2020-03-01 17:30:00;57;48;24;9;11;66;82;48
2020-03-01 17:45:00;66;67;20;9;124;82;71;54
2020-03-01 18:00:00;54;46;18;8;21;63;96;52
2020-03-01 18:15:00;55;58;32;12;19;71;76;49
2020-03-01 18:30:00;53;49;26;7;16;69;76;37
2020-03-01 18:45:00;48;49;17;11;10;56;60;29
2020-03-01 19:00:00;46;44;23;9;9;61;49;34
2020-03-01 19:15:00;42;50;21;8;9;62;66;43
2020-03-01 19:30:00;48;47;23;3;9;55;64;32
2020-03-01 19:45:00;49;42;18;5;4;58;62;25
