DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-07-10 00:00:00;11;4;2;2;15;7;0
2020-07-10 00:15:00;4;5;5;0;13;5;0
2020-07-10 00:30:00;6;3;1;5;7;2;0
2020-07-10 00:45:00;6;4;2;2;9;6;0
2020-07-10 01:00:00;4;4;3;1;3;1;0
2020-07-10 01:15:00;2;3;2;0;9;5;0
2020-07-10 01:30:00;2;1;1;0;5;1;0
2020-07-10 01:45:00;3;2;0;1;1;0;0
2020-07-10 02:00:00;6;7;5;2;8;1;0
2020-07-10 02:15:00;3;5;5;1;9;4;0
2020-07-10 02:30:00;3;2;1;1;9;7;0
2020-07-10 02:45:00;6;6;5;1;6;6;0
2020-07-10 03:00:00;2;4;1;2;3;3;0
2020-07-10 03:15:00;3;5;3;1;4;2;0
2020-07-10 03:30:00;3;5;5;6;6;5;0
2020-07-10 03:45:00;9;10;9;5;8;6;0
2020-07-10 04:00:00;4;2;2;3;5;3;0
2020-07-10 04:15:00;10;6;5;0;9;5;0
2020-07-10 04:30:00;5;5;3;3;6;7;0
2020-07-10 04:45:00;18;12;8;3;11;3;0
2020-07-10 05:00:00;24;15;12;6;17;6;0
2020-07-10 05:15:00;25;16;11;6;26;14;0
2020-07-10 05:30:00;39;16;12;11;29;9;0
2020-07-10 05:45:00;52;34;24;10;61;31;0
2020-07-10 06:00:00;43;23;16;10;49;31;0
2020-07-10 06:15:00;75;46;33;25;80;37;0
2020-07-10 06:30:00;70;42;37;133;58;37;0
2020-07-10 06:45:00;80;52;47;36;103;57;0
2020-07-10 07:00:00;86;67;55;19;68;28;2
2020-07-10 07:15:00;82;65;52;21;84;34;0
2020-07-10 07:30:00;95;61;55;52;73;26;1
2020-07-10 07:45:00;68;50;46;41;79;46;6
2020-07-10 08:00:00;80;53;46;28;100;51;3
2020-07-10 08:15:00;79;62;59;26;83;53;0
2020-07-10 08:30:00;68;48;43;27;79;55;1
2020-07-10 08:45:00;85;59;52;31;72;52;0
2020-07-10 09:00:00;75;45;40;43;77;54;0
2020-07-10 09:15:00;80;58;54;52;76;50;0
2020-07-10 09:30:00;85;43;41;29;85;47;2
2020-07-10 09:45:00;95;65;56;37;82;51;1
2020-07-10 10:00:00;91;38;39;46;74;46;3
2020-07-10 10:15:00;86;54;47;53;82;48;1
2020-07-10 10:30:00;83;46;43;35;89;59;2
2020-07-10 10:45:00;84;54;49;36;86;57;1
2020-07-10 11:00:00;62;46;44;39;81;51;0
2020-07-10 11:15:00;85;54;44;33;81;55;7
2020-07-10 11:30:00;78;42;35;30;106;56;3
2020-07-10 11:45:00;96;49;44;32;92;52;3
2020-07-10 12:00:00;109;66;60;48;105;63;2
2020-07-10 12:15:00;90;67;63;31;92;52;0
2020-07-10 12:30:00;85;67;56;43;105;63;8
2020-07-10 12:45:00;84;55;52;50;116;63;5
2020-07-10 13:00:00;75;57;55;60;105;57;2
2020-07-10 13:15:00;97;48;48;36;104;71;4
2020-07-10 13:30:00;83;62;58;40;105;48;2
2020-07-10 13:45:00;76;67;56;46;108;77;0
2020-07-10 14:00:00;85;63;53;48;104;75;1
2020-07-10 14:15:00;83;66;59;40;100;62;2
2020-07-10 14:30:00;105;62;56;35;119;68;4
2020-07-10 14:45:00;98;71;67;50;98;58;1
2020-07-10 15:00:00;86;49;47;63;102;55;1
2020-07-10 15:15:00;73;47;45;48;92;53;2
2020-07-10 15:30:00;84;59;44;30;91;56;1
2020-07-10 15:45:00;95;64;59;41;99;47;0
2020-07-10 16:00:00;85;68;58;44;91;48;2
2020-07-10 16:15:00;72;42;38;38;67;41;0
2020-07-10 16:30:00;80;52;47;25;75;46;2
2020-07-10 16:45:00;65;53;38;32;87;31;1
2020-07-10 17:00:00;68;40;37;25;95;50;3
2020-07-10 17:15:00;61;51;43;21;84;48;2
2020-07-10 17:30:00;76;49;40;22;70;39;0
2020-07-10 17:45:00;61;37;30;21;69;36;0
2020-07-10 18:00:00;64;44;39;21;57;27;1
2020-07-10 18:15:00;56;37;29;15;58;31;0
2020-07-10 18:30:00;61;28;21;9;68;29;2
2020-07-10 18:45:00;57;25;24;12;75;26;0
2020-07-10 19:00:00;58;34;26;17;62;28;0
2020-07-10 19:15:00;46;24;21;20;61;26;0
2020-07-10 19:30:00;37;23;17;6;36;23;4
2020-07-10 19:45:00;32;19;12;8;43;16;0
2020-07-10 20:00:00;31;15;11;8;45;19;0
2020-07-10 20:15:00;40;29;21;4;29;13;0
2020-07-10 20:30:00;23;14;9;2;33;10;0
2020-07-10 20:45:00;29;17;10;8;35;12;0
2020-07-10 21:00:00;22;23;15;12;25;12;0
2020-07-10 21:15:00;21;17;9;6;28;8;0
2020-07-10 21:30:00;27;11;6;6;25;10;0
2020-07-10 21:45:00;17;13;8;10;34;15;0
2020-07-10 22:00:00;16;13;8;5;31;15;0
2020-07-10 22:15:00;24;16;8;12;34;12;0
2020-07-10 22:30:00;13;11;4;6;19;11;0
2020-07-10 22:45:00;23;17;14;3;17;5;0
2020-07-10 23:00:00;14;11;7;6;12;8;0
2020-07-10 23:15:00;13;9;3;2;21;6;0
2020-07-10 23:30:00;10;7;3;2;9;8;0
2020-07-10 23:45:00;16;12;6;0;15;3;0
