DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-02-06 00:00:00;0;9;4;11;6;0;0;0;0;0;0;0;0
2020-02-06 00:15:00;0;11;3;18;9;0;0;0;0;0;0;0;0
2020-02-06 00:30:00;0;8;3;20;6;0;0;0;0;0;0;0;0
2020-02-06 00:45:00;1;7;0;14;2;1;0;0;0;0;0;0;0
2020-02-06 01:00:00;0;8;1;6;4;1;0;0;0;0;0;0;0
2020-02-06 01:15:00;0;11;1;10;4;0;0;0;0;0;0;0;0
2020-02-06 01:30:00;1;9;1;7;4;0;0;0;0;0;0;0;0
2020-02-06 01:45:00;0;10;2;5;1;0;0;0;0;0;0;0;0
2020-02-06 02:00:00;0;7;2;3;2;0;0;0;0;0;0;0;0
2020-02-06 02:15:00;1;5;2;6;2;0;1;0;0;0;0;0;0
2020-02-06 02:30:00;0;5;1;3;3;1;0;0;0;0;0;0;0
2020-02-06 02:45:00;0;6;2;12;3;1;0;1;0;0;0;0;0
2020-02-06 03:00:00;0;9;0;7;2;0;0;1;0;0;0;0;0
2020-02-06 03:15:00;0;5;3;8;2;0;0;0;0;0;0;0;0
2020-02-06 03:30:00;1;6;3;13;1;0;0;0;0;0;0;0;0
2020-02-06 03:45:00;0;11;2;11;1;0;0;1;0;0;0;0;0
2020-02-06 04:00:00;0;3;1;7;2;0;0;0;0;0;0;0;0
2020-02-06 04:15:00;3;12;3;14;6;1;0;1;0;0;0;0;0
2020-02-06 04:30:00;1;13;7;13;5;0;1;1;0;0;0;0;0
2020-02-06 04:45:00;0;20;10;40;19;1;0;1;0;0;0;0;0
2020-02-06 05:00:00;0;29;18;91;75;2;0;0;0;0;0;0;0
2020-02-06 05:15:00;0;44;32;122;118;2;0;4;0;0;0;0;0
2020-02-06 05:30:00;2;60;43;114;137;4;0;0;0;0;0;0;0
2020-02-06 05:45:00;15;108;84;115;123;6;2;2;0;0;0;0;0
2020-02-06 06:00:00;16;118;120;122;126;9;13;15;0;0;0;0;0
2020-02-06 06:15:00;10;112;104;149;162;7;7;12;0;0;0;0;0
2020-02-06 06:30:00;13;86;89;129;131;14;13;6;2;0;3;0;0
2020-02-06 06:45:00;16;83;69;125;152;4;11;11;0;9;2;0;0
2020-02-06 07:00:00;9;69;57;154;173;16;8;8;0;0;0;0;0
2020-02-06 07:15:00;24;63;65;145;183;25;8;14;8;0;0;0;0
2020-02-06 07:30:00;34;70;74;126;143;35;8;14;5;0;0;0;0
2020-02-06 07:45:00;28;83;85;136;135;39;14;16;1;0;0;0;0
2020-02-06 08:00:00;40;61;71;118;132;33;7;15;3;11;1;0;0
2020-02-06 08:15:00;32;80;66;120;132;26;21;19;14;4;1;0;0
2020-02-06 08:30:00;34;68;64;126;133;16;10;21;1;0;13;0;0
2020-02-06 08:45:00;37;78;50;119;108;41;12;20;4;0;10;0;0
2020-02-06 09:00:00;24;69;57;84;99;22;16;17;2;0;3;0;0
2020-02-06 09:15:00;26;57;42;87;86;16;14;21;3;0;1;0;0
2020-02-06 09:30:00;38;57;52;92;89;25;14;25;4;0;2;0;0
2020-02-06 09:45:00;31;72;67;87;78;28;17;22;12;0;2;0;0
2020-02-06 10:00:00;42;67;49;86;69;28;20;36;1;0;4;0;0
2020-02-06 10:15:00;33;69;53;79;67;25;21;33;0;0;2;0;0
2020-02-06 10:30:00;22;64;58;65;60;20;26;34;15;0;1;0;0
2020-02-06 10:45:00;39;72;67;74;69;22;21;28;2;0;0;0;0
2020-02-06 11:00:00;29;80;46;83;61;27;37;45;4;0;15;1;0
2020-02-06 11:15:00;32;86;63;89;66;20;19;43;1;0;0;0;0
2020-02-06 11:30:00;38;94;97;68;62;21;26;35;10;1;0;0;0
2020-02-06 11:45:00;29;81;80;76;53;22;34;36;10;0;12;4;0
2020-02-06 12:00:00;30;92;75;79;51;16;30;33;0;0;17;0;0
2020-02-06 12:15:00;43;79;84;64;51;16;25;35;15;0;2;0;0
2020-02-06 12:30:00;24;96;98;74;64;13;30;38;7;0;5;3;0
2020-02-06 12:45:00;30;80;72;84;75;15;26;31;2;1;9;0;0
2020-02-06 13:00:00;43;96;80;97;107;12;28;31;17;0;53;1;0
2020-02-06 13:15:00;24;111;97;141;141;20;22;27;9;1;1;0;0
2020-02-06 13:30:00;21;100;103;117;124;16;20;26;6;0;3;1;0
2020-02-06 13:45:00;31;103;89;97;107;22;32;21;13;0;6;0;0
2020-02-06 14:00:00;31;115;110;74;85;16;27;32;4;0;37;0;0
2020-02-06 14:15:00;30;156;148;86;84;14;30;38;12;0;7;0;0
2020-02-06 14:30:00;27;174;182;84;69;18;46;43;3;0;9;1;0
2020-02-06 14:45:00;32;152;168;79;70;18;28;30;0;4;19;1;0
2020-02-06 15:00:00;37;149;176;71;70;16;28;19;1;1;9;0;0
2020-02-06 15:15:00;33;169;184;76;78;14;28;33;21;2;28;2;1
2020-02-06 15:30:00;37;163;169;86;74;20;33;27;7;0;6;0;0
2020-02-06 15:45:00;41;153;185;87;66;20;34;29;1;0;9;0;0
2020-02-06 16:00:00;40;166;187;70;69;22;42;46;18;0;14;1;2
2020-02-06 16:15:00;32;170;186;68;134;23;42;44;10;0;32;12;0
2020-02-06 16:30:00;50;171;179;75;109;20;49;33;13;0;1;0;0
2020-02-06 16:45:00;37;166;179;103;74;24;36;39;13;12;12;2;0
2020-02-06 17:00:00;36;162;207;98;97;24;45;45;13;6;6;0;0
2020-02-06 17:15:00;45;158;170;102;103;26;48;45;9;0;0;4;0
2020-02-06 17:30:00;46;117;141;99;91;36;39;56;11;0;11;4;0
2020-02-06 17:45:00;59;154;184;103;73;30;40;46;12;6;0;0;6
2020-02-06 18:00:00;29;142;152;92;64;19;47;43;1;2;6;4;0
2020-02-06 18:15:00;34;131;145;78;64;22;30;35;4;0;3;0;0
2020-02-06 18:30:00;33;102;113;75;61;21;34;41;1;0;0;0;0
2020-02-06 18:45:00;22;95;87;76;50;19;27;38;2;0;3;1;0
2020-02-06 19:00:00;29;72;80;73;49;20;24;32;0;0;2;4;0
2020-02-06 19:15:00;33;69;70;61;46;15;31;37;2;2;0;0;0
2020-02-06 19:30:00;15;72;55;48;35;12;27;23;5;0;7;0;0
2020-02-06 19:45:00;8;56;51;39;29;3;25;24;5;0;0;0;0
2020-02-06 20:00:00;2;66;37;59;36;2;10;18;1;1;0;0;0
2020-02-06 20:15:00;3;55;52;49;39;2;3;6;1;0;0;0;0
2020-02-06 20:30:00;4;45;34;37;28;0;10;11;0;0;0;0;0
2020-02-06 20:45:00;4;40;35;67;49;1;2;0;3;0;0;0;0
2020-02-06 21:00:00;1;33;30;93;90;2;11;14;0;0;0;0;0
2020-02-06 21:15:00;1;41;23;87;88;1;3;6;0;0;0;0;0
2020-02-06 21:30:00;2;56;37;58;49;1;0;1;0;0;0;0;0
2020-02-06 21:45:00;1;89;76;39;20;0;1;2;0;0;0;0;0
2020-02-06 22:00:00;1;137;122;35;28;0;4;5;0;0;0;0;0
2020-02-06 22:15:00;3;105;89;32;25;0;0;1;0;0;0;0;0
2020-02-06 22:30:00;2;49;34;29;11;1;0;1;0;0;0;0;0
2020-02-06 22:45:00;0;28;11;20;17;0;0;0;0;0;0;0;0
2020-02-06 23:00:00;0;27;14;16;11;2;0;3;0;0;0;0;0
2020-02-06 23:15:00;1;20;13;21;11;0;1;2;0;0;0;0;0
2020-02-06 23:30:00;0;16;4;16;12;2;0;0;0;0;0;0;0
2020-02-06 23:45:00;0;6;1;13;8;0;0;1;0;0;0;0;0
