DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-03-30 00:00:00;2;1;0;0;0;0;1;0;0;0;0
2020-03-30 00:15:00;1;1;0;5;0;0;0;0;0;0;0
2020-03-30 00:30:00;0;1;0;1;0;1;0;0;0;0;0
2020-03-30 00:45:00;0;0;0;3;0;1;0;0;0;0;0
2020-03-30 01:00:00;0;0;0;1;0;0;0;0;0;0;0
2020-03-30 01:15:00;0;1;0;0;0;0;0;0;0;0;0
2020-03-30 01:30:00;2;2;0;0;0;0;0;0;0;0;0
2020-03-30 01:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 02:00:00;0;1;0;3;0;2;1;1;0;0;0
2020-03-30 02:15:00;1;1;0;0;0;0;0;1;0;0;0
2020-03-30 02:30:00;1;0;0;0;0;0;0;0;0;0;0
2020-03-30 02:45:00;0;1;0;0;0;0;0;0;0;0;0
2020-03-30 03:00:00;1;0;0;0;0;0;0;1;0;0;0
2020-03-30 03:15:00;0;1;0;0;0;0;0;0;0;0;0
2020-03-30 03:30:00;0;1;0;1;0;1;0;0;0;0;0
2020-03-30 03:45:00;0;1;0;0;0;0;0;0;0;0;0
2020-03-30 04:00:00;2;1;0;1;0;1;1;0;0;0;0
2020-03-30 04:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-03-30 04:30:00;0;0;0;2;0;2;0;0;0;0;0
2020-03-30 04:45:00;3;1;0;4;1;2;0;1;0;0;0
2020-03-30 05:00:00;3;2;0;2;1;1;0;4;0;0;0
2020-03-30 05:15:00;5;3;0;7;2;5;2;5;0;0;0
2020-03-30 05:30:00;3;2;0;4;2;4;0;6;0;0;0
2020-03-30 05:45:00;13;10;0;7;2;5;2;6;0;0;0
2020-03-30 06:00:00;10;13;0;13;3;7;1;7;0;0;0
2020-03-30 06:15:00;25;20;0;18;7;11;4;12;0;0;0
2020-03-30 06:30:00;25;24;0;24;5;19;1;9;0;0;0
2020-03-30 06:45:00;38;28;0;21;6;16;2;16;1;0;0
2020-03-30 07:00:00;37;22;0;27;8;25;3;20;0;0;0
2020-03-30 07:15:00;52;27;0;26;10;21;4;28;0;0;0
2020-03-30 07:30:00;56;38;0;28;8;19;5;29;2;0;0
2020-03-30 07:45:00;45;35;0;32;10;26;3;21;0;0;0
2020-03-30 08:00:00;51;29;0;23;5;18;5;13;0;0;0
2020-03-30 08:15:00;34;27;0;32;10;23;0;18;0;0;0
2020-03-30 08:30:00;37;31;0;32;5;26;2;10;0;0;0
2020-03-30 08:45:00;27;35;0;41;2;28;5;17;0;0;0
2020-03-30 09:00:00;23;23;0;23;9;22;4;9;0;0;0
2020-03-30 09:15:00;21;20;0;38;7;30;1;3;0;0;0
2020-03-30 09:30:00;21;31;0;33;3;26;4;8;0;0;0
2020-03-30 09:45:00;20;29;0;46;4;39;3;11;0;0;0
2020-03-30 10:00:00;25;21;0;34;3;25;2;8;0;0;1
2020-03-30 10:15:00;31;29;0;41;5;36;7;9;0;0;0
2020-03-30 10:30:00;21;30;0;36;4;33;3;6;0;0;0
2020-03-30 10:45:00;20;16;0;32;4;26;5;7;6;0;0
2020-03-30 11:00:00;19;26;0;40;3;27;2;6;0;0;0
2020-03-30 11:15:00;20;20;0;30;7;21;1;8;0;1;0
2020-03-30 11:30:00;15;22;0;31;8;23;3;8;0;0;0
2020-03-30 11:45:00;17;28;0;45;7;32;2;6;0;0;0
2020-03-30 12:00:00;18;19;0;45;8;41;5;12;0;0;0
2020-03-30 12:15:00;23;22;0;39;8;21;3;10;0;0;0
2020-03-30 12:30:00;20;20;0;35;7;24;0;11;0;0;0
2020-03-30 12:45:00;15;18;0;23;2;12;7;14;0;0;0
2020-03-30 13:00:00;20;22;0;41;5;28;8;10;0;0;0
2020-03-30 13:15:00;20;18;0;32;3;23;4;12;0;0;0
2020-03-30 13:30:00;25;24;0;38;5;24;6;12;0;0;0
2020-03-30 13:45:00;24;26;0;41;9;35;4;13;6;8;0
2020-03-30 14:00:00;22;26;0;33;8;49;2;10;0;2;1
2020-03-30 14:15:00;19;24;0;50;7;35;7;16;0;0;0
2020-03-30 14:30:00;35;33;0;57;7;34;4;10;0;0;0
2020-03-30 14:45:00;21;30;0;37;5;25;5;11;0;0;2
2020-03-30 15:00:00;19;29;0;40;10;29;4;9;3;0;0
2020-03-30 15:15:00;23;18;0;47;3;39;6;18;0;0;0
2020-03-30 15:30:00;30;20;0;45;5;41;2;11;0;0;0
2020-03-30 15:45:00;32;29;0;55;5;44;10;15;0;0;1
2020-03-30 16:00:00;25;24;0;55;7;43;5;19;0;0;0
2020-03-30 16:15:00;21;26;0;61;6;37;12;26;0;0;0
2020-03-30 16:30:00;20;31;0;55;9;46;12;21;0;0;0
2020-03-30 16:45:00;22;22;0;45;2;31;9;26;0;0;0
2020-03-30 17:00:00;28;26;0;50;6;40;12;32;0;0;0
2020-03-30 17:15:00;20;20;0;62;8;42;10;18;0;2;0
2020-03-30 17:30:00;16;24;0;50;5;34;8;16;0;0;1
2020-03-30 17:45:00;12;14;0;35;1;22;9;10;0;5;0
2020-03-30 18:00:00;18;17;0;45;3;38;3;7;0;9;0
2020-03-30 18:15:00;10;16;0;40;5;30;4;11;0;0;0
2020-03-30 18:30:00;13;12;0;38;6;37;3;8;0;0;0
2020-03-30 18:45:00;17;13;0;22;3;16;1;8;0;0;0
2020-03-30 19:00:00;13;7;0;23;3;18;0;5;3;0;0
2020-03-30 19:15:00;11;16;0;18;6;17;4;10;0;0;0
2020-03-30 19:30:00;11;18;0;24;1;12;1;3;0;0;0
2020-03-30 19:45:00;10;18;0;18;2;11;0;2;0;0;0
2020-03-30 20:00:00;9;13;0;15;1;8;1;4;0;0;2
2020-03-30 20:15:00;10;14;0;14;2;8;2;6;0;0;0
2020-03-30 20:30:00;11;9;0;17;1;6;2;1;0;0;0
2020-03-30 20:45:00;7;10;0;12;5;11;2;5;0;0;0
2020-03-30 21:00:00;7;10;0;17;2;10;2;4;0;0;0
2020-03-30 21:15:00;2;8;0;9;2;5;3;2;0;0;0
2020-03-30 21:30:00;1;2;0;15;0;9;2;1;0;0;0
2020-03-30 21:45:00;5;9;0;3;1;3;0;0;0;0;0
2020-03-30 22:00:00;6;4;0;8;0;3;0;3;0;0;0
2020-03-30 22:15:00;2;6;0;8;1;4;1;3;0;0;0
2020-03-30 22:30:00;3;2;0;8;2;8;2;5;0;0;0
2020-03-30 22:45:00;5;8;0;6;1;3;1;2;0;0;0
2020-03-30 23:00:00;1;3;0;5;0;1;0;0;0;0;0
2020-03-30 23:15:00;4;3;0;3;0;0;1;2;0;0;0
2020-03-30 23:30:00;0;0;0;2;0;1;0;1;0;0;0
2020-03-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
