DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-05-26 00:00:00;2;8;8;4;4;0;4;2
2020-05-26 00:15:00;3;9;9;2;4;0;6;3
2020-05-26 00:30:00;1;6;6;0;0;0;3;2
2020-05-26 00:45:00;3;6;6;2;5;0;2;4
2020-05-26 01:00:00;7;9;9;0;1;0;3;5
2020-05-26 01:15:00;2;6;6;0;0;0;5;6
2020-05-26 01:30:00;2;5;5;0;0;0;5;2
2020-05-26 01:45:00;2;4;4;0;0;0;5;2
2020-05-26 02:00:00;1;2;2;3;3;0;3;2
2020-05-26 02:15:00;1;4;4;0;1;0;1;2
2020-05-26 02:30:00;3;3;4;0;2;0;1;2
2020-05-26 02:45:00;5;5;6;1;1;0;1;3
2020-05-26 03:00:00;4;3;3;1;2;0;3;4
2020-05-26 03:15:00;2;1;2;1;1;0;0;2
2020-05-26 03:30:00;6;6;6;2;2;0;3;1
2020-05-26 03:45:00;2;3;3;0;2;0;2;1
2020-05-26 04:00:00;1;2;2;2;4;0;0;0
2020-05-26 04:15:00;2;8;7;3;4;0;3;1
2020-05-26 04:30:00;5;16;16;4;4;0;7;2
2020-05-26 04:45:00;10;15;16;7;8;0;4;0
2020-05-26 05:00:00;16;33;35;7;14;0;12;7
2020-05-26 05:15:00;40;73;74;9;11;0;25;8
2020-05-26 05:30:00;73;77;80;11;25;0;42;17
2020-05-26 05:45:00;68;62;64;20;28;0;37;17
2020-05-26 06:00:00;50;53;54;25;38;0;32;23
2020-05-26 06:15:00;58;65;67;16;26;0;35;27
2020-05-26 06:30:00;91;98;95;17;23;0;37;21
2020-05-26 06:45:00;118;92;94;8;21;0;50;39
2020-05-26 07:00:00;94;73;70;7;18;0;53;26
2020-05-26 07:15:00;114;73;75;11;21;0;51;44
2020-05-26 07:30:00;152;114;112;18;28;0;68;62
2020-05-26 07:45:00;123;92;93;15;37;0;74;63
2020-05-26 08:00:00;90;66;64;14;21;0;53;31
2020-05-26 08:15:00;83;70;66;15;29;0;51;53
2020-05-26 08:30:00;90;70;74;15;33;0;57;44
2020-05-26 08:45:00;65;63;61;9;17;0;69;46
2020-05-26 09:00:00;77;70;68;16;23;0;59;45
2020-05-26 09:15:00;68;63;61;11;16;0;59;34
2020-05-26 09:30:00;69;59;60;14;24;0;63;38
2020-05-26 09:45:00;66;65;60;22;17;0;58;44
2020-05-26 10:00:00;67;69;64;19;29;0;62;43
2020-05-26 10:15:00;66;64;63;20;22;0;68;48
2020-05-26 10:30:00;81;72;73;19;25;0;59;84
2020-05-26 10:45:00;70;68;68;24;27;0;54;58
2020-05-26 11:00:00;62;62;62;17;96;0;54;34
2020-05-26 11:15:00;70;69;69;17;23;0;76;58
2020-05-26 11:30:00;86;70;67;20;35;0;85;58
2020-05-26 11:45:00;68;71;73;17;23;0;70;49
2020-05-26 12:00:00;73;54;53;17;22;0;73;51
2020-05-26 12:15:00;82;64;65;16;19;0;73;58
2020-05-26 12:30:00;82;60;58;25;23;0;81;41
2020-05-26 12:45:00;80;72;70;21;30;0;81;55
2020-05-26 13:00:00;84;79;79;24;22;0;82;46
2020-05-26 13:15:00;76;93;91;19;34;0;62;51
2020-05-26 13:30:00;98;115;114;13;27;0;67;43
2020-05-26 13:45:00;108;116;115;22;29;0;79;50
2020-05-26 14:00:00;90;83;80;21;23;0;71;48
2020-05-26 14:15:00;99;77;79;31;41;0;100;78
2020-05-26 14:30:00;99;79;79;27;40;0;94;66
2020-05-26 14:45:00;78;70;75;26;25;0;69;58
2020-05-26 15:00:00;79;68;63;21;26;0;91;60
2020-05-26 15:15:00;68;50;47;21;32;0;102;68
2020-05-26 15:30:00;83;50;46;21;32;0;101;70
2020-05-26 15:45:00;87;64;61;24;29;0;90;62
2020-05-26 16:00:00;89;73;72;24;32;0;105;80
2020-05-26 16:15:00;67;60;59;15;35;0;87;65
2020-05-26 16:30:00;75;71;72;25;37;0;89;59
2020-05-26 16:45:00;85;60;63;17;44;0;85;62
2020-05-26 17:00:00;99;74;70;24;31;0;89;67
2020-05-26 17:15:00;80;69;68;20;36;0;107;90
2020-05-26 17:30:00;51;32;31;17;22;0;60;43
2020-05-26 17:45:00;52;38;38;13;23;0;57;40
2020-05-26 18:00:00;77;61;59;14;23;0;93;68
2020-05-26 18:15:00;67;58;59;15;18;0;75;57
2020-05-26 18:30:00;68;42;43;16;65;0;81;50
2020-05-26 18:45:00;55;50;48;14;22;0;56;39
2020-05-26 19:00:00;49;44;44;15;13;0;50;30
2020-05-26 19:15:00;56;44;45;10;18;0;55;47
2020-05-26 19:30:00;55;45;42;9;10;0;46;26
2020-05-26 19:45:00;50;47;48;10;16;0;35;29
2020-05-26 20:00:00;39;43;42;7;16;0;36;22
2020-05-26 20:15:00;35;29;30;10;18;0;41;12
2020-05-26 20:30:00;34;41;37;7;10;0;45;21
2020-05-26 20:45:00;36;27;25;4;18;0;38;18
2020-05-26 21:00:00;45;51;49;7;14;0;27;17
2020-05-26 21:15:00;41;55;58;6;14;0;31;11
2020-05-26 21:30:00;27;56;54;6;12;0;40;19
2020-05-26 21:45:00;26;35;34;22;28;0;39;24
2020-05-26 22:00:00;15;23;24;26;28;0;52;38
2020-05-26 22:15:00;22;18;19;21;36;0;41;32
2020-05-26 22:30:00;12;14;15;5;10;0;25;18
2020-05-26 22:45:00;11;13;14;3;3;0;17;7
2020-05-26 23:00:00;7;9;9;3;10;0;13;8
2020-05-26 23:15:00;5;19;19;4;3;0;14;3
2020-05-26 23:30:00;8;11;11;1;4;0;5;5
