DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2019-12-24 00:00:00;4;0;1;0;0;0;0;0;0
2019-12-24 00:15:00;2;1;0;0;0;0;0;0;0
2019-12-24 00:30:00;4;0;0;0;0;0;0;0;0
2019-12-24 00:45:00;4;0;1;0;0;0;0;0;0
2019-12-24 01:00:00;3;0;0;0;0;0;0;0;0
2019-12-24 01:15:00;5;0;1;0;0;0;0;0;0
2019-12-24 01:30:00;1;0;0;0;0;0;0;0;0
2019-12-24 01:45:00;5;0;0;0;0;0;0;0;0
2019-12-24 02:00:00;2;0;0;0;0;0;0;0;0
2019-12-24 02:15:00;0;0;0;0;0;0;0;0;0
2019-12-24 02:30:00;1;0;0;0;0;0;0;0;0
2019-12-24 02:45:00;0;0;0;0;0;0;0;0;0
2019-12-24 03:00:00;0;0;0;0;0;0;0;0;0
2019-12-24 03:15:00;0;0;0;0;0;0;0;0;0
2019-12-24 03:30:00;0;0;0;0;0;0;0;0;0
2019-12-24 03:45:00;0;0;0;0;0;0;0;0;0
2019-12-24 04:00:00;0;0;0;0;0;0;0;0;0
2019-12-24 04:15:00;0;0;0;0;0;0;0;0;0
2019-12-24 04:30:00;5;1;0;0;0;0;0;0;0
2019-12-24 04:45:00;0;0;1;0;0;0;0;0;0
2019-12-24 05:00:00;1;0;2;0;0;0;0;0;0
2019-12-24 05:15:00;0;0;0;0;0;0;0;0;0
2019-12-24 05:30:00;1;0;0;0;0;0;0;0;0
2019-12-24 05:45:00;4;0;0;0;0;0;0;0;0
2019-12-24 06:00:00;1;0;1;0;0;0;0;0;0
2019-12-24 06:15:00;0;0;0;0;0;0;0;0;0
2019-12-24 06:30:00;2;1;4;0;0;0;0;0;0
2019-12-24 06:45:00;2;0;3;1;0;0;0;1;0
2019-12-24 07:00:00;1;1;0;0;0;0;0;0;0
2019-12-24 07:15:00;6;1;0;0;0;0;0;0;0
2019-12-24 07:30:00;4;3;3;0;0;0;1;0;0
2019-12-24 07:45:00;15;3;4;1;0;0;1;0;0
2019-12-24 08:00:00;24;4;10;0;0;0;0;0;0
2019-12-24 08:15:00;30;9;7;0;1;0;4;3;0
2019-12-24 08:30:00;36;4;4;2;1;0;2;0;4
2019-12-24 08:45:00;44;6;10;3;3;1;3;0;0
2019-12-24 09:00:00;44;8;8;3;4;2;4;0;0
2019-12-24 09:15:00;74;2;5;3;4;3;2;0;0
2019-12-24 09:30:00;61;6;9;3;5;0;1;1;4
2019-12-24 09:45:00;71;11;18;2;5;0;5;0;0
2019-12-24 10:00:00;83;12;23;3;3;0;6;1;0
2019-12-24 10:15:00;54;10;13;3;5;1;2;1;0
2019-12-24 10:30:00;62;7;12;4;4;0;1;0;3
2019-12-24 10:45:00;78;14;21;5;7;1;3;1;9
2019-12-24 11:00:00;85;14;11;2;8;3;1;2;1
2019-12-24 11:15:00;90;5;12;4;11;2;2;4;3
2019-12-24 11:30:00;70;16;16;2;1;1;3;0;4
2019-12-24 11:45:00;89;10;10;4;4;3;2;1;0
2019-12-24 12:00:00;110;6;7;7;3;0;3;1;0
2019-12-24 12:15:00;73;8;9;11;1;1;1;6;2
2019-12-24 12:30:00;90;10;13;4;2;2;2;0;0
2019-12-24 12:45:00;72;7;10;8;8;1;1;4;22
2019-12-24 13:00:00;77;8;10;4;5;0;2;0;5
2019-12-24 13:15:00;78;5;7;2;1;3;2;0;4
2019-12-24 13:30:00;74;4;5;6;0;4;1;18;1
