DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-08-31 00:00:00;1;1;1;1;0;1;0;0;0;0
2020-08-31 00:15:00;2;2;3;8;4;0;0;0;0;0
2020-08-31 00:30:00;3;1;2;4;2;0;0;0;0;0
2020-08-31 00:45:00;3;1;1;1;0;1;2;0;0;0
2020-08-31 01:00:00;3;0;1;0;0;1;1;0;0;0
2020-08-31 01:15:00;2;2;2;0;3;1;0;0;0;0
2020-08-31 01:30:00;0;1;0;1;1;1;0;0;0;0
2020-08-31 01:45:00;2;0;0;1;1;0;0;0;0;0
2020-08-31 02:00:00;1;0;0;0;1;0;2;0;0;0
2020-08-31 02:15:00;2;1;0;0;0;0;0;0;0;0
2020-08-31 02:30:00;3;2;1;1;0;0;0;0;0;0
2020-08-31 02:45:00;2;0;1;1;1;0;1;0;0;0
2020-08-31 03:00:00;0;0;0;1;0;6;1;0;0;0
2020-08-31 03:15:00;1;1;0;1;0;0;2;0;0;0
2020-08-31 03:30:00;2;0;1;1;0;1;1;0;0;0
2020-08-31 03:45:00;2;5;3;1;1;0;1;0;0;0
2020-08-31 04:00:00;2;4;3;0;0;0;1;0;0;0
2020-08-31 04:15:00;0;4;1;1;2;2;0;0;0;0
2020-08-31 04:30:00;1;4;3;2;4;1;3;0;0;0
2020-08-31 04:45:00;7;6;11;19;11;3;2;0;0;0
2020-08-31 05:00:00;10;17;40;18;2;13;10;0;0;0
2020-08-31 05:15:00;41;46;83;68;9;12;14;0;0;0
2020-08-31 05:30:00;49;68;98;60;4;12;16;0;0;0
2020-08-31 05:45:00;25;40;39;80;3;9;14;0;0;0
2020-08-31 06:00:00;23;20;33;88;9;9;11;0;0;0
2020-08-31 06:15:00;27;39;47;60;4;6;13;0;0;0
2020-08-31 06:30:00;38;48;66;96;13;12;15;0;2;0
2020-08-31 06:45:00;41;45;81;80;10;11;21;0;0;0
2020-08-31 07:00:00;40;44;66;96;16;13;12;0;0;0
2020-08-31 07:15:00;46;44;56;82;9;12;23;0;0;0
2020-08-31 07:30:00;45;59;73;107;13;16;14;0;0;0
2020-08-31 07:45:00;42;41;47;90;9;15;17;0;0;0
2020-08-31 08:00:00;34;38;58;80;13;6;10;0;0;0
2020-08-31 08:15:00;41;52;41;100;14;19;12;0;0;0
2020-08-31 08:30:00;52;42;50;67;9;12;28;0;0;0
2020-08-31 08:45:00;45;35;42;58;10;12;13;0;0;0
2020-08-31 09:00:00;50;52;45;59;10;14;16;0;0;0
2020-08-31 09:15:00;43;34;33;37;21;13;14;0;0;0
2020-08-31 09:30:00;50;35;32;48;16;11;20;0;0;0
2020-08-31 09:45:00;55;42;54;58;11;17;26;0;0;0
2020-08-31 10:00:00;54;42;35;59;9;9;16;0;0;0
2020-08-31 10:15:00;47;49;31;56;15;10;16;0;0;0
2020-08-31 10:30:00;51;44;29;68;8;12;13;0;0;0
2020-08-31 10:45:00;49;47;41;69;13;14;12;3;0;0
2020-08-31 11:00:00;50;33;25;44;12;15;19;0;0;0
2020-08-31 11:15:00;48;32;28;57;16;15;19;0;0;0
2020-08-31 11:30:00;43;52;31;77;15;20;16;0;0;0
2020-08-31 11:45:00;46;40;19;74;16;12;14;0;0;0
2020-08-31 12:00:00;53;37;25;94;10;18;42;0;0;0
2020-08-31 12:15:00;35;46;34;72;16;6;50;0;0;0
2020-08-31 12:30:00;28;36;36;78;12;13;63;0;0;0
2020-08-31 12:45:00;49;27;29;74;10;18;54;0;0;0
2020-08-31 13:00:00;46;44;43;66;10;20;29;0;0;0
2020-08-31 13:15:00;52;65;76;83;18;15;27;0;0;0
2020-08-31 13:30:00;47;75;99;100;21;18;26;0;0;0
2020-08-31 13:45:00;63;78;92;90;16;20;27;0;0;0
2020-08-31 14:00:00;81;80;65;127;13;21;29;0;0;0
2020-08-31 14:15:00;75;55;52;200;26;25;38;0;0;0
2020-08-31 14:30:00;78;55;46;170;15;13;36;0;0;0
2020-08-31 14:45:00;65;38;28;129;26;14;28;0;0;0
2020-08-31 15:00:00;75;52;34;109;31;11;23;0;0;0
2020-08-31 15:15:00;71;71;62;149;21;16;27;3;0;0
2020-08-31 15:30:00;59;45;39;111;14;11;19;0;0;0
2020-08-31 15:45:00;56;44;41;113;20;11;20;0;0;0
2020-08-31 16:00:00;55;55;37;96;12;9;16;1;0;0
2020-08-31 16:15:00;63;58;55;123;13;10;20;1;0;0
2020-08-31 16:30:00;59;53;45;111;10;10;24;0;0;0
2020-08-31 16:45:00;59;49;49;106;12;9;22;0;0;0
2020-08-31 17:00:00;52;43;29;110;13;13;24;0;0;0
2020-08-31 17:15:00;65;47;41;101;14;13;12;0;0;0
2020-08-31 17:30:00;55;45;34;70;16;18;27;0;0;0
2020-08-31 17:45:00;42;48;30;73;13;13;12;0;0;0
2020-08-31 18:00:00;51;40;29;63;8;13;17;0;0;0
2020-08-31 18:15:00;48;35;26;70;10;9;31;0;0;0
2020-08-31 18:30:00;48;38;23;67;11;4;19;0;0;0
2020-08-31 18:45:00;34;31;26;62;11;9;21;0;0;0
2020-08-31 19:00:00;29;27;26;61;5;8;14;2;0;0
2020-08-31 19:15:00;31;23;17;57;4;3;8;0;0;0
2020-08-31 19:30:00;20;22;18;46;10;8;7;0;0;0
2020-08-31 19:45:00;21;15;10;42;3;7;10;0;0;0
2020-08-31 20:00:00;22;28;16;43;7;7;58;0;0;0
2020-08-31 20:15:00;23;15;18;48;10;12;9;0;0;0
2020-08-31 20:30:00;12;19;22;43;9;8;6;0;0;0
2020-08-31 20:45:00;19;26;27;46;6;13;3;0;0;0
2020-08-31 21:00:00;30;41;56;57;6;19;19;0;0;0
2020-08-31 21:15:00;41;57;60;32;12;13;19;0;0;0
2020-08-31 21:30:00;32;31;39;47;4;10;13;0;0;0
2020-08-31 21:45:00;32;37;35;107;23;16;26;0;0;0
2020-08-31 22:00:00;24;15;19;217;27;16;14;12;0;0
2020-08-31 22:15:00;11;6;2;94;12;12;11;0;0;0
2020-08-31 22:30:00;10;7;3;19;8;7;5;0;0;0
2020-08-31 22:45:00;8;7;7;24;8;5;1;0;0;0
2020-08-31 23:00:00;5;6;2;12;2;3;3;0;0;0
2020-08-31 23:15:00;3;4;3;9;0;8;8;0;0;0
2020-08-31 23:30:00;2;3;4;8;5;9;2;0;0;0
2020-08-31 23:45:00;4;1;3;3;5;4;3;0;0;0
