DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-09-29 00:00:00;6;7;0;5;12;2;2;1;0;0;0;0;0;0
2020-09-29 00:15:00;5;14;0;5;9;1;1;2;2;0;0;0;0;0
2020-09-29 00:30:00;9;19;0;2;10;1;2;1;0;0;0;0;0;0
2020-09-29 00:45:00;8;11;0;3;5;0;0;0;1;0;0;0;0;0
2020-09-29 01:00:00;2;6;0;1;1;1;1;0;0;0;0;0;0;0
2020-09-29 01:15:00;9;7;0;2;5;1;1;3;0;0;0;0;0;0
2020-09-29 01:30:00;5;6;0;2;7;1;0;0;1;0;0;0;0;0
2020-09-29 01:45:00;3;2;0;6;5;1;1;3;1;0;0;0;0;0
2020-09-29 02:00:00;4;3;0;3;6;0;0;1;0;0;0;0;0;0
2020-09-29 02:15:00;2;2;0;3;4;0;0;0;0;0;0;0;0;0
2020-09-29 02:30:00;1;3;0;5;6;1;0;1;0;0;0;0;0;0
2020-09-29 02:45:00;4;5;0;1;9;1;0;0;0;0;0;0;0;0
2020-09-29 03:00:00;4;1;0;3;6;1;0;1;0;0;1;0;0;0
2020-09-29 03:15:00;1;7;0;3;10;2;3;3;0;0;0;0;0;0
2020-09-29 03:30:00;4;6;0;3;3;0;0;0;0;0;0;0;0;0
2020-09-29 03:45:00;8;4;0;4;9;0;0;0;0;0;0;0;0;0
2020-09-29 04:00:00;5;5;0;6;5;0;1;0;0;0;0;0;0;0
2020-09-29 04:15:00;5;7;0;7;12;1;0;1;1;0;0;0;0;0
2020-09-29 04:30:00;11;16;0;10;10;0;0;0;0;0;0;0;0;0
2020-09-29 04:45:00;26;23;0;6;26;3;1;2;1;0;1;0;0;0
2020-09-29 05:00:00;36;50;0;22;22;1;2;2;1;1;0;0;0;0
2020-09-29 05:15:00;88;115;0;14;34;2;2;1;0;0;0;0;0;0
