DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2019-10-30 00:00:00;10;13;0;5;9;1;0;4;2;0;0;0;0;0
2019-10-30 00:15:00;5;12;0;3;10;4;1;2;1;0;0;0;0;0
2019-10-30 00:30:00;8;14;0;5;11;2;0;2;1;0;0;0;0;0
2019-10-30 00:45:00;4;13;0;4;5;2;1;2;1;1;1;0;0;0
2019-10-30 01:00:00;7;5;0;8;6;0;0;1;1;0;0;0;0;0
2019-10-30 01:15:00;9;6;0;8;6;0;0;0;0;0;0;0;0;0
2019-10-30 01:30:00;3;3;0;5;8;0;1;1;1;0;0;0;0;0
2019-10-30 01:45:00;2;1;0;5;7;0;1;1;0;0;0;0;0;0
2019-10-30 02:00:00;3;7;0;3;11;4;0;0;0;0;0;0;0;0
2019-10-30 02:15:00;1;6;0;2;5;0;0;0;0;0;0;0;0;0
2019-10-30 02:30:00;4;4;0;6;6;1;0;1;0;0;0;0;0;0
2019-10-30 02:45:00;8;11;0;3;2;1;0;0;0;1;0;0;0;0
2019-10-30 03:00:00;2;7;0;5;6;1;0;0;1;0;0;0;0;0
2019-10-30 03:15:00;5;4;0;2;8;1;0;0;1;0;0;0;0;0
2019-10-30 03:30:00;5;7;0;7;4;0;0;0;0;0;0;0;0;0
2019-10-30 03:45:00;6;5;0;2;10;1;0;0;0;0;1;0;0;0
2019-10-30 04:00:00;10;7;0;2;8;0;0;0;0;0;0;0;0;0
2019-10-30 04:15:00;10;9;0;8;11;0;0;2;0;0;0;0;0;0
2019-10-30 04:30:00;6;14;0;15;17;3;1;1;0;0;0;0;0;0
2019-10-30 04:45:00;16;22;0;10;24;1;0;0;0;0;0;0;0;0
2019-10-30 05:00:00;45;57;0;19;45;4;1;0;0;0;0;0;0;0
2019-10-30 05:15:00;78;106;0;22;39;7;2;1;3;1;0;0;0;0
2019-10-30 05:30:00;91;120;0;39;54;1;1;1;0;0;0;0;0;0
2019-10-30 05:45:00;91;128;0;45;74;8;1;4;2;2;0;0;0;0
2019-10-30 06:00:00;71;100;0;61;85;18;1;6;1;4;0;0;0;0
2019-10-30 06:15:00;99;137;1;55;105;30;5;9;4;3;0;0;0;0
2019-10-30 06:30:00;152;184;0;65;98;29;7;11;2;4;0;4;0;0
2019-10-30 06:45:00;164;200;0;87;93;41;8;18;5;5;0;0;0;0
2019-10-30 07:00:00;153;184;1;69;97;51;5;14;2;11;0;0;0;0
2019-10-30 07:15:00;165;185;1;94;114;56;8;20;8;12;0;1;0;0
2019-10-30 07:30:00;153;190;1;102;108;63;16;26;11;10;2;0;5;0
2019-10-30 07:45:00;139;164;1;96;93;76;14;25;8;19;4;8;4;0
2019-10-30 08:00:00;121;158;1;82;96;53;15;24;6;13;1;0;3;0
2019-10-30 08:15:00;137;165;2;82;104;68;17;27;11;18;2;0;0;1
2019-10-30 08:30:00;121;147;1;107;98;76;15;27;5;12;0;1;1;0
2019-10-30 08:45:00;133;175;2;96;111;63;14;21;13;19;3;3;2;8
2019-10-30 09:00:00;87;144;4;100;121;61;12;16;16;16;4;0;7;1
2019-10-30 09:15:00;103;161;3;88;97;63;9;23;14;21;2;0;2;2
2019-10-30 09:30:00;90;156;6;101;115;71;16;23;8;18;0;0;1;0
2019-10-30 09:45:00;116;173;5;102;111;67;17;28;6;20;1;1;16;0
2019-10-30 10:00:00;105;168;3;95;104;50;20;21;9;11;13;2;6;1
2019-10-30 10:15:00;103;162;4;98;125;66;12;24;16;19;0;0;8;0
2019-10-30 10:30:00;116;145;11;101;117;55;21;26;10;14;4;0;2;3
2019-10-30 10:45:00;124;178;6;101;113;65;19;30;16;10;1;0;7;15
2019-10-30 11:00:00;107;151;7;87;106;45;19;40;12;10;0;1;0;1
2019-10-30 11:15:00;99;169;2;113;120;54;17;27;12;11;3;9;3;6
2019-10-30 11:30:00;89;158;5;79;113;54;18;22;11;11;10;4;1;2
2019-10-30 11:45:00;110;167;8;111;138;67;14;23;9;8;0;21;1;1
2019-10-30 12:00:00;113;152;4;95;118;59;34;38;10;13;5;27;6;23
2019-10-30 12:15:00;126;176;8;108;131;46;14;31;10;7;0;0;15;3
2019-10-30 12:30:00;102;181;6;114;141;68;21;27;11;6;2;10;9;4
2019-10-30 12:45:00;134;175;6;111;128;41;18;38;10;12;0;7;4;0
2019-10-30 13:00:00;121;170;2;114;135;48;19;34;10;7;5;0;5;2
2019-10-30 13:15:00;124;151;4;110;144;41;15;29;16;4;6;0;1;0
