DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-02-17 00:00:00;9;9;1;4;4;8;8;3;1;4;2
2020-02-17 00:15:00;8;6;1;3;0;10;9;2;2;3;2
2020-02-17 00:30:00;6;1;0;2;1;6;7;4;3;4;1
2020-02-17 00:45:00;10;10;0;2;2;6;1;2;0;1;0
2020-02-17 01:00:00;6;5;1;1;0;11;2;2;0;1;0
2020-02-17 01:15:00;7;5;1;0;0;8;6;3;0;2;1
2020-02-17 01:30:00;3;6;0;5;2;5;0;1;2;2;0
2020-02-17 01:45:00;4;4;0;0;0;3;2;0;3;1;0
2020-02-17 02:00:00;8;5;0;0;0;2;1;0;1;2;0
2020-02-17 02:15:00;6;7;1;1;0;1;4;2;1;4;2
2020-02-17 02:30:00;9;1;0;0;0;5;3;0;1;1;0
2020-02-17 02:45:00;4;3;1;0;0;1;3;0;1;4;4
2020-02-17 03:00:00;3;2;0;1;1;9;4;1;0;0;0
2020-02-17 03:15:00;5;4;2;4;5;1;4;2;1;2;1
2020-02-17 03:30:00;4;2;0;3;2;9;3;1;0;4;2
2020-02-17 03:45:00;3;0;0;2;1;8;8;3;0;1;0
2020-02-17 04:00:00;8;5;1;0;1;5;2;2;0;1;1
2020-02-17 04:15:00;14;7;0;1;3;17;5;0;1;0;0
2020-02-17 04:30:00;17;12;6;4;1;12;9;1;0;0;0
2020-02-17 04:45:00;19;11;0;7;7;50;23;4;6;9;5
2020-02-17 05:00:00;36;27;3;12;5;103;81;2;3;7;7
2020-02-17 05:15:00;40;40;12;79;10;129;126;3;3;15;8
2020-02-17 05:30:00;51;48;16;30;17;135;145;4;9;28;16
2020-02-17 05:45:00;46;45;14;45;19;117;133;7;13;22;13
2020-02-17 06:00:00;58;63;9;47;29;116;135;7;10;18;6
2020-02-17 06:15:00;57;58;16;35;20;127;165;14;9;28;11
2020-02-17 06:30:00;64;75;19;48;20;144;173;10;25;41;8
2020-02-17 06:45:00;66;79;15;64;22;144;163;17;29;45;12
2020-02-17 07:00:00;65;71;16;86;28;131;147;23;21;40;8
2020-02-17 07:15:00;72;92;20;91;25;99;131;33;23;44;18
2020-02-17 07:30:00;74;76;21;101;28;132;151;43;28;43;9
2020-02-17 07:45:00;85;103;14;73;25;112;148;37;45;58;16
2020-02-17 08:00:00;75;86;13;90;29;88;128;30;29;45;18
2020-02-17 08:15:00;80;89;22;57;23;102;127;29;21;47;24
2020-02-17 08:30:00;77;84;22;54;23;111;145;26;28;47;22
2020-02-17 08:45:00;72;71;14;57;19;117;140;39;32;36;18
2020-02-17 09:00:00;67;76;22;49;16;82;99;24;19;37;15
2020-02-17 09:15:00;65;69;20;57;22;78;105;23;29;43;20
2020-02-17 09:30:00;64;79;23;63;8;79;92;25;30;42;23
2020-02-17 09:45:00;69;82;24;59;19;74;90;20;34;50;22
2020-02-17 10:00:00;82;81;23;57;23;64;71;29;25;39;16
2020-02-17 10:15:00;81;79;25;38;17;64;84;23;30;52;31
