DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-01-24 00:00:00;4;8;3;2;0;11;2;2;1;3;0
2020-01-24 00:15:00;10;9;3;3;1;13;6;3;0;3;0
2020-01-24 00:30:00;6;7;1;5;4;10;3;1;3;1;1
2020-01-24 00:45:00;4;3;1;2;0;7;2;2;1;3;2
2020-01-24 01:00:00;6;4;1;1;1;4;7;0;0;1;0
2020-01-24 01:15:00;6;4;1;1;1;4;4;2;2;2;0
2020-01-24 01:30:00;6;6;2;1;2;10;3;2;3;2;0
2020-01-24 01:45:00;10;9;2;3;1;7;4;1;1;2;0
2020-01-24 02:00:00;13;9;1;2;2;11;2;1;2;3;1
2020-01-24 02:15:00;2;1;1;1;0;3;2;0;1;2;1
2020-01-24 02:30:00;7;6;2;0;0;6;6;2;0;0;0
2020-01-24 02:45:00;4;0;0;0;0;9;2;0;0;0;0
2020-01-24 03:00:00;4;3;1;1;0;10;8;2;2;2;1
2020-01-24 03:15:00;9;9;2;1;0;7;1;0;0;4;3
2020-01-24 03:30:00;6;6;0;2;1;13;8;1;1;2;0
2020-01-24 03:45:00;3;5;1;3;0;5;3;0;0;4;2
2020-01-24 04:00:00;14;7;1;3;3;8;6;1;0;1;1
2020-01-24 04:15:00;10;6;2;2;2;17;5;0;0;1;1
2020-01-24 04:30:00;13;8;0;2;2;24;18;4;1;1;1
2020-01-24 04:45:00;15;10;2;5;3;37;15;2;0;6;5
2020-01-24 05:00:00;34;21;2;14;7;112;72;4;4;9;3
2020-01-24 05:15:00;32;35;13;23;13;121;103;3;4;18;8
2020-01-24 05:30:00;44;53;20;28;13;123;135;3;6;25;11
2020-01-24 05:45:00;96;111;32;36;15;118;120;4;5;21;10
2020-01-24 06:00:00;117;127;20;27;23;111;121;9;10;21;8
2020-01-24 06:15:00;84;100;20;48;22;131;151;10;13;33;16
2020-01-24 06:30:00;75;80;22;53;29;131;149;7;13;36;9
2020-01-24 06:45:00;59;70;19;63;24;114;157;15;16;39;8
2020-01-24 07:00:00;69;75;13;66;19;111;130;19;23;42;10
2020-01-24 07:15:00;68;69;17;85;17;124;145;26;22;34;14
2020-01-24 07:30:00;68;64;21;87;29;130;143;36;28;38;9
2020-01-24 07:45:00;79;89;28;85;32;109;126;25;35;62;11
2020-01-24 08:00:00;69;65;16;68;19;107;114;26;28;32;17
2020-01-24 08:15:00;64;67;23;59;21;95;97;27;23;40;20
2020-01-24 08:30:00;67;68;19;77;19;94;116;21;22;34;18
2020-01-24 08:45:00;84;78;20;64;14;84;83;19;24;37;20
2020-01-24 09:00:00;57;69;19;61;23;69;85;16;19;38;15
2020-01-24 09:15:00;74;71;19;55;19;71;99;9;33;45;21
2020-01-24 09:30:00;59;60;18;48;13;65;76;17;19;24;18
2020-01-24 09:45:00;67;62;19;55;19;84;85;17;28;43;21
2020-01-24 10:00:00;76;86;32;58;17;70;69;16;24;52;26
2020-01-24 10:15:00;73;92;15;48;22;56;66;24;27;46;22
2020-01-24 10:30:00;90;99;24;88;28;73;69;21;19;37;17
2020-01-24 10:45:00;73;71;30;59;19;66;62;22;45;52;24
2020-01-24 11:00:00;79;92;30;83;12;67;71;24;33;57;24
2020-01-24 11:15:00;81;89;24;50;22;64;57;30;35;68;30
2020-01-24 11:30:00;85;93;28;62;15;61;58;21;21;57;21
2020-01-24 11:45:00;87;96;28;48;10;75;68;15;28;54;14
2020-01-24 12:00:00;117;140;29;62;19;69;92;28;46;74;30
2020-01-24 12:15:00;131;158;36;53;21;77;87;23;46;68;23
2020-01-24 12:30:00;127;151;29;67;23;74;77;26;32;59;19
2020-01-24 12:45:00;120;148;35;83;17;78;83;27;34;59;22
2020-01-24 13:00:00;105;120;21;47;9;87;106;24;37;71;28
2020-01-24 13:15:00;150;184;34;57;18;149;162;21;43;83;23
2020-01-24 13:30:00;139;156;47;43;16;138;142;31;44;77;27
2020-01-24 13:45:00;138;169;35;66;15;114;107;25;23;54;15
2020-01-24 14:00:00;126;166;30;63;24;94;101;30;40;72;17
2020-01-24 14:15:00;166;191;43;56;15;85;87;31;23;50;19
2020-01-24 14:30:00;177;192;38;68;21;88;87;22;28;62;18
2020-01-24 14:45:00;180;199;36;84;23;87;86;20;39;66;21
2020-01-24 15:00:00;161;191;32;53;37;94;81;34;36;67;26
2020-01-24 15:15:00;172;196;39;59;33;86;85;31;42;68;26
2020-01-24 15:30:00;165;192;27;75;28;92;85;32;42;54;23
2020-01-24 15:45:00;182;204;41;76;20;81;74;28;31;62;19
2020-01-24 16:00:00;145;162;42;64;23;84;75;31;40;66;16
2020-01-24 16:15:00;173;197;28;49;10;87;90;34;36;61;22
2020-01-24 16:30:00;144;155;34;63;29;85;97;27;36;65;29
2020-01-24 16:45:00;133;147;34;61;20;89;89;39;42;68;27
2020-01-24 17:00:00;136;164;34;62;26;86;85;47;33;75;26
2020-01-24 17:15:00;122;133;22;58;17;78;70;25;35;66;25
2020-01-24 17:30:00;128;129;25;71;24;86;81;20;39;81;26
2020-01-24 17:45:00;117;128;31;55;25;90;84;29;50;51;20
2020-01-24 18:00:00;92;102;34;44;16;85;81;28;16;51;14
2020-01-24 18:15:00;110;111;29;51;17;69;80;19;18;48;16
2020-01-24 18:30:00;90;98;31;53;18;60;62;15;23;56;16
2020-01-24 18:45:00;92;85;28;59;10;71;62;23;34;50;15
2020-01-24 19:00:00;81;79;30;49;23;53;52;12;22;36;12
2020-01-24 19:15:00;63;60;23;41;12;53;49;23;19;54;16
2020-01-24 19:30:00;79;65;15;26;7;51;39;10;17;32;12
2020-01-24 19:45:00;58;56;12;32;8;54;51;10;13;37;10
2020-01-24 20:00:00;55;64;21;29;8;43;40;9;9;36;14
2020-01-24 20:15:00;46;51;15;29;5;56;42;8;14;19;8
2020-01-24 20:30:00;53;43;17;20;9;43;31;8;11;23;7
2020-01-24 20:45:00;38;42;9;21;8;65;55;11;17;29;12
2020-01-24 21:00:00;45;34;14;23;7;97;90;12;7;30;19
2020-01-24 21:15:00;41;47;20;9;6;95;96;10;5;23;11
2020-01-24 21:30:00;54;63;10;13;6;46;44;3;3;18;8
2020-01-24 21:45:00;79;82;13;14;6;32;21;3;7;19;5
2020-01-24 22:00:00;142;138;18;22;5;36;40;5;6;22;6
2020-01-24 22:15:00;92;104;15;25;5;37;31;8;10;30;2
2020-01-24 22:30:00;43;24;14;19;5;29;25;6;12;14;2
2020-01-24 22:45:00;36;36;12;23;10;26;19;3;5;25;4
2020-01-24 23:00:00;34;18;13;14;7;18;15;9;13;25;6
2020-01-24 23:15:00;28;18;5;14;5;16;10;1;4;19;3
2020-01-24 23:30:00;18;15;6;64;4;21;10;4;8;19;7
2020-01-24 23:45:00;23;13;4;12;4;25;16;4;4;8;1
