DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-08-06 00:00:00;3;0;0;0;1;0;2;0;1;0;2
2020-08-06 00:15:00;2;1;0;0;0;0;0;0;0;0;4
2020-08-06 00:30:00;3;1;0;0;0;0;0;0;0;0;2
2020-08-06 00:45:00;4;0;0;0;0;0;0;0;0;0;7
2020-08-06 01:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 01:15:00;0;1;0;0;0;0;0;0;0;0;1
2020-08-06 01:30:00;1;1;0;0;0;0;0;0;0;0;0
2020-08-06 01:45:00;0;0;0;0;0;0;0;0;0;0;3
2020-08-06 02:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 02:15:00;4;0;0;0;0;0;0;0;0;0;0
2020-08-06 02:30:00;0;0;0;0;0;0;0;0;0;0;3
2020-08-06 02:45:00;0;1;0;0;1;0;1;0;0;0;1
2020-08-06 03:00:00;1;0;0;0;0;0;0;0;0;0;1
2020-08-06 03:15:00;1;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:30:00;2;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:45:00;2;1;0;0;0;0;0;0;0;0;0
2020-08-06 04:00:00;1;1;0;0;0;0;0;0;0;0;2
2020-08-06 04:15:00;0;0;0;0;0;0;0;0;0;0;2
2020-08-06 04:30:00;3;0;1;1;0;0;0;0;0;1;2
2020-08-06 04:45:00;1;1;3;3;0;0;0;0;0;1;6
2020-08-06 05:00:00;3;2;5;5;0;0;0;0;0;3;7
2020-08-06 05:15:00;8;8;16;16;2;2;2;0;0;10;14
2020-08-06 05:30:00;21;7;33;33;2;1;2;0;1;32;29
2020-08-06 05:45:00;21;11;49;49;5;4;6;3;1;51;33
2020-08-06 06:00:00;15;7;29;29;7;1;8;1;3;33;19
2020-08-06 06:15:00;30;12;18;22;4;0;4;0;2;19;20
2020-08-06 06:30:00;29;9;40;36;7;0;9;0;4;28;29
2020-08-06 06:45:00;37;12;22;21;7;1;6;2;1;26;30
2020-08-06 07:00:00;34;13;25;26;5;1;5;0;4;19;23
2020-08-06 07:15:00;37;8;28;27;5;0;7;0;6;19;32
