DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-07-13 00:00:00;4;0;1;1;0;0;0;0;0;0;0;0
2020-07-13 00:15:00;8;0;4;5;0;0;0;0;0;0;0;0
2020-07-13 00:30:00;5;0;3;1;0;0;0;0;0;0;0;0
2020-07-13 00:45:00;4;0;6;5;0;0;0;0;0;0;0;0
2020-07-13 01:00:00;3;0;6;1;0;0;0;0;0;0;0;0
2020-07-13 01:15:00;3;0;2;2;0;0;0;0;0;0;0;0
2020-07-13 01:30:00;5;0;2;1;0;0;0;0;0;0;0;0
2020-07-13 01:45:00;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 02:00:00;3;0;1;0;0;0;0;0;0;0;0;0
2020-07-13 02:15:00;3;0;2;0;0;0;0;0;0;0;0;0
2020-07-13 02:30:00;2;0;3;2;0;0;0;0;0;0;0;0
2020-07-13 02:45:00;0;0;2;0;0;0;0;0;0;0;0;0
2020-07-13 03:00:00;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-13 03:15:00;1;0;2;1;0;0;0;0;0;0;0;0
2020-07-13 03:30:00;0;0;3;0;0;0;0;0;0;0;0;0
2020-07-13 03:45:00;0;0;2;1;0;0;0;0;0;0;0;0
2020-07-13 04:00:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-07-13 04:15:00;5;0;0;1;0;0;0;0;0;0;0;0
2020-07-13 04:30:00;11;0;5;1;0;0;0;0;0;0;0;0
2020-07-13 04:45:00;9;0;7;2;0;0;0;0;0;0;0;0
2020-07-13 05:00:00;8;0;29;3;0;0;0;0;0;0;0;0
2020-07-13 05:15:00;20;0;42;4;0;0;0;0;0;0;0;0
2020-07-13 05:30:00;35;0;43;10;0;0;0;0;0;0;0;0
2020-07-13 05:45:00;43;0;39;8;1;0;1;0;0;0;0;0
2020-07-13 06:00:00;38;0;36;6;0;0;0;0;0;0;0;0
2020-07-13 06:15:00;31;0;54;5;0;0;0;0;0;0;0;0
2020-07-13 06:30:00;35;0;76;7;1;2;2;0;0;0;0;0
2020-07-13 06:45:00;48;0;65;12;2;1;0;0;0;0;0;0
2020-07-13 07:00:00;49;0;89;11;9;4;1;0;0;0;0;0
2020-07-13 07:15:00;56;0;121;14;11;1;3;0;0;0;0;0
2020-07-13 07:30:00;68;0;132;25;11;1;7;7;0;0;0;0
2020-07-13 07:45:00;78;0;114;15;11;1;10;1;0;0;0;0
2020-07-13 08:00:00;60;0;92;17;13;0;2;2;0;0;0;0
2020-07-13 08:15:00;65;0;94;23;11;2;14;0;0;0;0;0
2020-07-13 08:30:00;52;0;82;12;4;4;6;2;0;0;0;0
2020-07-13 08:45:00;66;0;79;29;5;2;3;1;0;0;0;0
2020-07-13 09:00:00;46;0;57;16;10;0;5;0;0;0;0;0
2020-07-13 09:15:00;47;0;65;19;4;0;6;0;0;0;0;0
2020-07-13 09:30:00;52;0;80;16;6;0;7;0;0;0;0;0
2020-07-13 09:45:00;64;0;75;28;4;4;6;0;0;0;0;0
2020-07-13 10:00:00;64;0;70;15;3;0;7;0;0;0;0;0
2020-07-13 10:15:00;60;0;66;25;3;0;12;1;0;0;0;0
2020-07-13 10:30:00;61;0;81;28;6;0;0;0;0;0;0;0
2020-07-13 10:45:00;83;0;94;20;8;0;4;0;3;0;0;0
2020-07-13 11:00:00;68;0;76;26;4;0;2;0;0;0;0;0
2020-07-13 11:15:00;74;0;73;15;6;0;4;0;0;0;0;0
2020-07-13 11:30:00;84;0;84;19;4;0;2;0;0;0;0;0
2020-07-13 11:45:00;67;0;74;24;11;0;1;0;0;0;0;0
2020-07-13 12:00:00;74;0;64;17;10;0;2;0;0;0;0;0
2020-07-13 12:15:00;62;0;72;20;9;0;1;0;0;0;0;0
2020-07-13 12:30:00;69;0;48;17;2;0;1;0;0;0;0;0
2020-07-13 12:45:00;55;0;85;26;6;3;7;1;0;0;0;0
2020-07-13 13:00:00;85;0;67;31;10;0;0;2;0;0;0;0
2020-07-13 13:15:00;73;0;62;21;6;11;4;0;0;0;0;0
2020-07-13 13:30:00;55;0;76;18;14;0;16;3;0;0;0;0
2020-07-13 13:45:00;74;0;87;24;18;0;13;0;0;0;0;0
2020-07-13 14:00:00;86;0;79;24;2;2;5;0;0;0;0;0
2020-07-13 14:15:00;76;0;93;13;30;0;2;1;0;0;0;0
2020-07-13 14:30:00;70;0;75;17;4;0;6;0;0;0;0;0
2020-07-13 14:45:00;79;0;90;25;5;0;7;4;0;0;0;0
2020-07-13 15:00:00;86;0;81;18;3;0;2;1;0;0;0;0
2020-07-13 15:15:00;74;0;72;18;47;0;12;0;0;0;0;0
2020-07-13 15:30:00;101;0;90;26;11;0;5;4;0;0;0;0
2020-07-13 15:45:00;97;0;71;25;3;0;15;1;0;0;0;0
2020-07-13 16:00:00;109;0;95;28;14;0;2;16;0;0;0;0
2020-07-13 16:15:00;103;0;83;17;13;5;4;1;0;0;0;0
2020-07-13 16:30:00;98;0;93;27;64;12;5;0;0;0;0;0
2020-07-13 16:45:00;112;0;81;27;12;0;12;1;0;0;0;0
2020-07-13 17:00:00;98;0;90;28;44;0;24;3;4;0;0;0
2020-07-13 17:15:00;99;0;52;29;8;3;6;0;0;0;0;0
2020-07-13 17:30:00;95;0;98;37;10;9;49;0;3;0;0;0
2020-07-13 17:45:00;76;0;66;19;2;0;16;0;0;0;0;0
2020-07-13 18:00:00;87;0;94;26;6;0;27;0;0;0;0;0
2020-07-13 18:15:00;97;0;68;28;14;1;2;0;0;0;0;0
2020-07-13 18:30:00;70;0;62;16;9;0;5;0;0;0;0;0
2020-07-13 18:45:00;59;0;60;24;9;0;8;0;0;0;0;0
2020-07-13 19:00:00;53;0;66;22;4;0;9;0;0;0;0;0
2020-07-13 19:15:00;43;0;54;11;4;0;5;0;0;0;0;0
2020-07-13 19:30:00;51;0;39;18;16;1;3;0;0;0;0;0
2020-07-13 19:45:00;49;0;58;12;3;0;0;5;0;0;0;0
2020-07-13 20:00:00;63;0;42;21;1;0;14;0;0;0;0;0
2020-07-13 20:15:00;38;0;34;8;2;0;4;0;0;0;0;0
2020-07-13 20:30:00;49;0;34;14;0;0;6;0;0;0;0;0
2020-07-13 20:45:00;35;0;38;17;1;1;16;0;0;0;0;0
2020-07-13 21:00:00;36;0;60;10;1;0;0;0;0;0;0;0
2020-07-13 21:15:00;26;0;37;8;0;0;10;0;0;0;0;0
2020-07-13 21:30:00;30;0;26;6;0;0;0;0;0;0;0;0
2020-07-13 21:45:00;29;0;12;7;0;9;0;0;0;0;0;0
2020-07-13 22:00:00;37;0;22;13;0;0;0;0;0;0;0;0
2020-07-13 22:15:00;34;0;24;13;1;0;0;0;0;0;0;0
2020-07-13 22:30:00;22;0;25;6;8;0;0;0;0;0;0;0
2020-07-13 22:45:00;12;0;25;8;0;0;1;0;0;0;0;0
2020-07-13 23:00:00;21;0;13;4;0;37;0;0;0;0;0;0
2020-07-13 23:15:00;5;0;10;2;0;0;0;0;0;0;0;0
2020-07-13 23:30:00;13;0;7;3;0;0;4;0;0;0;0;0
2020-07-13 23:45:00;4;0;3;3;0;0;0;0;0;0;0;0
