DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2019-11-20 00:00:00;0;5;1;1;2;1;0;1;0;0;0;0;0
2019-11-20 00:15:00;0;4;4;4;5;5;1;6;0;0;0;0;0
2019-11-20 00:30:00;0;5;3;2;4;3;4;2;0;0;0;0;0
2019-11-20 00:45:00;0;7;1;2;5;4;3;1;0;0;0;0;0
2019-11-20 01:00:00;0;7;4;4;2;3;1;4;0;0;0;0;0
2019-11-20 01:15:00;0;3;3;3;4;1;5;3;0;0;0;0;0
2019-11-20 01:30:00;1;3;2;2;4;1;3;5;0;0;0;0;0
2019-11-20 01:45:00;1;3;4;4;2;4;1;0;0;0;0;0;0
2019-11-20 02:00:00;0;1;3;2;0;4;0;2;0;0;0;0;0
2019-11-20 02:15:00;3;1;1;1;3;3;2;0;0;0;0;0;0
2019-11-20 02:30:00;0;1;3;3;2;1;2;4;0;0;0;0;0
2019-11-20 02:45:00;1;1;0;0;7;3;3;2;0;0;0;0;0
2019-11-20 03:00:00;0;1;3;3;4;1;3;1;0;0;0;0;0
2019-11-20 03:15:00;2;2;3;5;6;4;3;3;0;0;0;0;0
2019-11-20 03:30:00;2;3;4;4;1;4;1;0;0;0;0;0;0
2019-11-20 03:45:00;0;1;4;3;4;6;2;2;0;0;0;0;0
2019-11-20 04:00:00;1;3;4;4;2;3;2;5;0;0;0;0;0
2019-11-20 04:15:00;1;6;5;6;4;4;3;4;0;0;0;0;0
2019-11-20 04:30:00;1;7;8;9;3;4;2;10;0;0;0;0;0
2019-11-20 04:45:00;2;20;30;30;4;5;3;9;0;0;0;0;0
2019-11-20 05:00:00;6;34;64;64;8;25;8;32;0;0;0;0;0
2019-11-20 05:15:00;21;77;135;136;21;43;29;76;0;0;0;0;0
2019-11-20 05:30:00;16;112;121;127;27;60;33;58;0;0;0;0;0
2019-11-20 05:45:00;11;97;67;62;52;171;58;112;0;0;0;0;0
2019-11-20 06:00:00;5;80;41;44;47;162;41;101;0;0;0;0;0
2019-11-20 06:15:00;11;84;37;39;21;73;23;102;0;0;0;0;0
2019-11-20 06:30:00;12;107;55;55;32;104;32;111;0;0;0;0;0
2019-11-20 06:45:00;14;96;56;57;25;82;25;111;0;0;0;0;0
2019-11-20 07:00:00;15;96;55;55;28;45;28;110;0;0;0;0;0
2019-11-20 07:15:00;11;94;58;61;32;74;32;119;0;0;0;0;0
2019-11-20 07:30:00;9;97;57;58;27;72;27;104;0;0;0;0;0
2019-11-20 07:45:00;16;100;50;54;26;81;26;110;0;0;0;0;0
2019-11-20 08:00:00;15;80;45;45;23;71;21;89;0;0;0;0;0
2019-11-20 08:15:00;7;74;43;48;19;52;21;109;0;0;0;0;0
2019-11-20 08:30:00;6;78;32;34;21;68;20;106;0;0;0;0;0
2019-11-20 08:45:00;5;70;18;21;17;46;17;68;0;0;0;0;0
2019-11-20 09:00:00;7;39;25;24;21;46;21;71;0;0;0;0;0
2019-11-20 09:15:00;7;51;30;31;15;29;17;56;0;0;0;0;0
2019-11-20 09:30:00;5;39;24;24;8;33;9;45;0;0;0;0;0
2019-11-20 09:45:00;2;43;32;33;19;33;17;58;0;0;0;0;0
2019-11-20 10:00:00;4;40;31;33;16;27;17;57;0;0;0;0;0
2019-11-20 10:15:00;4;54;30;34;20;35;20;51;0;0;0;0;0
2019-11-20 10:30:00;4;40;25;26;11;32;14;53;0;0;0;0;0
2019-11-20 10:45:00;2;40;33;35;21;39;26;56;0;0;0;0;0
2019-11-20 11:00:00;3;43;26;27;13;50;14;50;0;0;0;0;0
2019-11-20 11:15:00;4;56;31;31;17;44;16;59;0;0;0;0;0
2019-11-20 11:30:00;4;51;33;36;13;33;15;60;0;0;0;0;0
2019-11-20 11:45:00;4;63;30;30;19;42;18;57;0;0;0;0;0
2019-11-20 12:00:00;4;54;28;31;21;51;24;55;0;0;0;0;0
2019-11-20 12:15:00;2;44;34;34;23;56;27;44;0;0;0;0;0
2019-11-20 12:30:00;4;58;39;39;22;39;26;49;0;0;0;0;0
2019-11-20 12:45:00;4;60;49;52;26;50;26;66;0;0;0;0;0
2019-11-20 13:00:00;4;61;44;44;29;52;35;62;0;0;0;0;0
2019-11-20 13:15:00;10;109;62;65;30;46;34;66;0;0;0;0;0
2019-11-20 13:30:00;18;125;71;77;49;71;49;61;0;0;0;0;0
2019-11-20 13:45:00;20;116;74;74;34;90;43;102;0;0;0;0;0
2019-11-20 14:00:00;5;95;69;70;39;155;45;34;0;0;0;0;0
2019-11-20 14:15:00;5;99;48;50;41;160;41;110;0;0;0;0;0
2019-11-20 14:30:00;2;82;26;29;45;144;44;71;0;0;0;0;0
2019-11-20 14:45:00;2;87;33;35;34;85;35;112;0;0;0;0;0
2019-11-20 15:00:00;2;118;26;29;36;69;40;107;0;0;0;0;0
2019-11-20 15:15:00;4;120;41;44;33;64;31;138;0;0;0;0;0
2019-11-20 15:30:00;4;88;29;31;32;56;34;101;0;0;0;0;0
2019-11-20 15:45:00;3;84;25;27;28;63;25;99;0;0;0;0;0
2019-11-20 16:00:00;3;119;33;35;27;75;27;104;0;0;0;0;0
2019-11-20 16:15:00;1;105;33;36;31;60;29;115;0;0;0;0;0
2019-11-20 16:30:00;0;83;29;30;41;65;42;127;0;0;0;0;0
2019-11-20 16:45:00;6;100;31;33;25;53;24;105;0;0;0;0;0
2019-11-20 17:00:00;2;89;21;24;23;51;25;86;0;0;0;0;0
2019-11-20 17:15:00;2;72;22;23;27;38;22;130;0;0;0;0;0
2019-11-20 17:30:00;2;65;23;25;30;42;31;89;0;0;0;0;0
2019-11-20 17:45:00;2;85;25;25;19;31;17;97;0;0;0;0;0
2019-11-20 18:00:00;2;65;21;22;11;36;10;70;0;0;0;0;0
2019-11-20 18:15:00;4;55;23;24;18;30;16;68;0;0;0;0;0
2019-11-20 18:30:00;1;43;14;15;8;28;11;63;0;0;0;0;0
2019-11-20 18:45:00;0;49;16;16;15;20;18;59;0;0;0;0;0
2019-11-20 19:00:00;1;30;10;9;16;29;16;39;0;0;0;0;0
2019-11-20 19:15:00;0;35;10;10;7;23;6;35;0;0;0;0;0
2019-11-20 19:30:00;1;33;14;14;5;19;5;32;0;0;0;0;0
2019-11-20 19:45:00;1;37;9;10;7;21;7;31;0;0;0;0;0
2019-11-20 20:00:00;0;18;7;7;10;20;9;29;0;0;0;0;0
2019-11-20 20:15:00;0;29;13;13;5;17;5;23;0;0;0;0;0
2019-11-20 20:30:00;3;31;25;24;4;7;6;25;0;0;0;0;0
2019-11-20 20:45:00;2;38;31;30;8;21;8;37;0;0;0;0;0
2019-11-20 21:00:00;4;42;68;68;10;15;10;50;0;0;0;0;0
2019-11-20 21:15:00;5;63;86;88;6;25;6;58;0;0;0;0;0
2019-11-20 21:30:00;4;38;78;75;18;17;17;57;0;0;0;0;0
2019-11-20 21:45:00;2;52;32;33;21;63;25;14;0;0;0;0;0
2019-11-20 22:00:00;5;55;27;30;33;98;30;85;0;0;0;0;0
2019-11-20 22:15:00;1;25;13;13;13;31;13;38;0;0;0;0;0
2019-11-20 22:30:00;1;15;8;6;9;11;5;12;0;0;0;0;0
2019-11-20 22:45:00;1;14;4;5;8;10;7;7;0;0;0;0;0
2019-11-20 23:00:00;0;10;1;1;7;11;6;7;0;0;0;0;0
2019-11-20 23:15:00;0;6;6;6;6;3;5;11;0;0;0;0;0
2019-11-20 23:30:00;0;13;5;4;2;6;1;3;0;0;0;0;0
2019-11-20 23:45:00;0;5;2;2;5;2;4;5;0;0;0;0;0
