DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-08-31 00:00:00;3;4;0;2;1;2;1;2;0;0;0
2020-08-31 00:15:00;1;2;0;13;2;6;0;2;0;0;0
2020-08-31 00:30:00;2;3;0;4;0;4;0;2;0;0;0
2020-08-31 00:45:00;0;0;0;2;0;1;0;0;0;0;0
2020-08-31 01:00:00;1;2;0;4;0;3;0;0;0;0;0
2020-08-31 01:15:00;0;1;0;2;0;1;0;0;0;0;0
2020-08-31 01:30:00;1;0;0;0;0;0;0;0;0;0;0
2020-08-31 01:45:00;0;0;0;1;1;1;0;0;0;0;0
2020-08-31 02:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-08-31 02:15:00;0;0;0;0;0;0;0;1;0;0;0
2020-08-31 02:30:00;0;1;0;0;0;0;0;0;0;0;0
2020-08-31 02:45:00;0;1;0;2;0;1;0;0;0;0;0
2020-08-31 03:00:00;1;1;0;1;0;1;0;0;0;0;0
2020-08-31 03:15:00;0;0;0;1;1;1;0;0;0;0;0
2020-08-31 03:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-08-31 03:45:00;1;1;0;1;0;1;0;0;0;0;0
2020-08-31 04:00:00;1;0;0;3;1;3;0;0;0;0;0
2020-08-31 04:15:00;1;1;0;2;1;1;0;1;0;0;0
2020-08-31 04:30:00;1;0;0;3;0;2;0;2;0;0;0
2020-08-31 04:45:00;3;4;0;2;1;2;1;0;0;0;0
2020-08-31 05:00:00;7;5;0;2;0;2;2;2;0;0;0
2020-08-31 05:15:00;7;8;0;4;1;3;3;6;0;0;0
2020-08-31 05:30:00;8;7;0;10;2;5;1;5;0;0;0
2020-08-31 05:45:00;19;17;0;21;7;14;4;9;0;0;0
2020-08-31 06:00:00;14;14;0;24;8;19;0;11;0;0;0
2020-08-31 06:15:00;27;26;0;26;8;20;5;20;0;0;0
2020-08-31 06:30:00;30;30;0;32;11;25;2;14;3;0;0
2020-08-31 06:45:00;42;37;0;34;6;24;3;19;0;0;0
2020-08-31 07:00:00;44;52;0;22;8;16;4;15;0;0;0
2020-08-31 07:15:00;67;76;0;35;12;31;7;24;2;0;0
2020-08-31 07:30:00;61;53;0;39;8;28;3;26;0;0;0
2020-08-31 07:45:00;68;57;0;44;5;33;11;18;2;0;0
2020-08-31 08:00:00;63;43;0;38;5;29;3;18;0;2;0
2020-08-31 08:15:00;43;39;0;58;12;45;3;18;0;0;0
2020-08-31 08:30:00;42;45;0;39;4;25;3;8;0;0;0
2020-08-31 08:45:00;45;43;0;49;11;53;4;13;0;0;1
2020-08-31 09:00:00;36;34;0;41;12;35;7;10;3;2;0
2020-08-31 09:15:00;48;42;0;47;6;32;9;12;0;0;0
2020-08-31 09:30:00;42;57;0;52;15;36;6;11;0;0;0
2020-08-31 09:45:00;50;39;0;51;9;33;6;15;0;0;0
2020-08-31 10:00:00;38;59;0;59;11;39;9;13;0;41;0
2020-08-31 10:15:00;47;47;0;59;10;46;6;5;2;0;0
