DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-08-24 00:00:00;2;2;0;9;1;7;4;2;0;0;0
2020-08-24 00:15:00;2;7;0;14;2;5;1;2;0;0;0
2020-08-24 00:30:00;4;1;0;6;0;4;0;0;0;0;0
2020-08-24 00:45:00;1;2;0;5;0;2;2;3;0;0;0
2020-08-24 01:00:00;0;1;0;2;0;2;1;0;0;0;0
2020-08-24 01:15:00;1;3;0;5;0;1;0;0;0;0;0
2020-08-24 01:30:00;0;0;0;3;0;2;0;0;0;0;0
2020-08-24 01:45:00;0;1;0;1;0;1;0;0;0;0;0
2020-08-24 02:00:00;1;3;0;0;0;0;0;0;0;0;0
2020-08-24 02:15:00;0;0;0;1;0;0;0;1;0;0;0
2020-08-24 02:30:00;0;0;0;3;0;2;0;0;0;0;0
2020-08-24 02:45:00;1;3;0;2;1;2;0;0;0;0;0
2020-08-24 03:00:00;0;3;0;0;0;0;0;0;0;0;0
2020-08-24 03:15:00;0;1;0;2;1;2;1;1;0;0;0
2020-08-24 03:30:00;0;0;0;1;0;1;0;0;0;0;0
2020-08-24 03:45:00;3;4;0;1;0;1;1;1;0;0;0
2020-08-24 04:00:00;1;1;0;2;0;1;0;1;0;0;0
2020-08-24 04:15:00;3;3;0;2;1;1;0;0;0;0;0
2020-08-24 04:30:00;2;1;0;2;0;1;0;2;0;0;0
2020-08-24 04:45:00;3;1;0;6;1;5;0;2;0;0;0
2020-08-24 05:00:00;7;8;0;2;0;2;1;4;0;0;0
2020-08-24 05:15:00;8;4;0;2;0;1;0;4;0;0;0
2020-08-24 05:30:00;5;5;0;15;5;12;1;7;0;0;0
2020-08-24 05:45:00;11;18;0;17;2;11;2;2;0;0;0
2020-08-24 06:00:00;12;19;0;18;6;14;0;7;0;0;0
2020-08-24 06:15:00;6;3;0;10;8;11;0;5;0;0;0
2020-08-24 06:30:00;32;20;0;35;12;24;5;13;0;0;0
2020-08-24 06:45:00;30;25;0;25;4;15;3;11;0;0;0
2020-08-24 07:00:00;38;31;0;22;5;19;6;20;5;1;0
2020-08-24 07:15:00;51;56;0;27;6;17;6;23;0;0;0
2020-08-24 07:30:00;50;46;0;35;7;28;7;22;0;0;0
2020-08-24 07:45:00;56;48;0;39;4;26;5;21;0;1;0
2020-08-24 08:00:00;44;42;0;33;5;22;6;20;0;0;0
2020-08-24 08:15:00;40;37;0;52;11;35;8;24;12;0;0
2020-08-24 08:30:00;31;36;0;43;6;26;5;12;0;0;0
2020-08-24 08:45:00;48;54;0;42;6;26;7;17;0;0;0
2020-08-24 09:00:00;27;34;0;44;11;34;1;7;0;0;0
2020-08-24 09:15:00;44;33;0;53;2;36;2;9;0;0;0
2020-08-24 09:30:00;38;44;0;34;2;25;8;17;0;0;0
2020-08-24 09:45:00;52;46;0;46;5;31;4;12;0;1;0
2020-08-24 10:00:00;38;48;0;55;8;43;6;14;0;0;0
2020-08-24 10:15:00;34;29;0;62;11;47;2;7;6;0;0
2020-08-24 10:30:00;25;28;0;60;12;47;3;9;0;0;0
2020-08-24 10:45:00;22;46;0;56;4;40;7;15;0;0;0
2020-08-24 11:00:00;44;38;0;59;8;34;6;5;0;0;0
2020-08-24 11:15:00;50;34;0;63;7;59;10;20;3;9;0
2020-08-24 11:30:00;38;38;0;50;14;37;9;12;0;0;0
2020-08-24 11:45:00;30;34;0;78;4;47;3;14;0;0;1
2020-08-24 12:00:00;41;37;0;49;5;36;5;12;2;0;1
2020-08-24 12:15:00;34;34;0;62;12;49;5;16;4;0;0
2020-08-24 12:30:00;25;28;0;58;7;43;6;15;0;1;0
2020-08-24 12:45:00;43;50;0;58;8;36;4;12;0;0;0
2020-08-24 13:00:00;32;30;0;68;9;51;9;15;29;0;0
2020-08-24 13:15:00;37;30;0;68;13;50;9;17;3;3;0
2020-08-24 13:30:00;40;38;0;56;3;39;4;19;4;0;0
2020-08-24 13:45:00;34;49;0;50;5;33;10;11;0;0;0
2020-08-24 14:00:00;34;25;0;52;7;39;7;19;13;0;0
2020-08-24 14:15:00;36;25;0;61;11;43;7;13;4;0;0
2020-08-24 14:30:00;31;38;0;63;8;41;6;9;0;0;0
2020-08-24 14:45:00;46;36;0;76;8;53;5;18;0;1;0
2020-08-24 15:00:00;41;35;0;77;12;55;10;15;0;2;0
2020-08-24 15:15:00;42;37;0;61;8;36;10;16;0;0;0
2020-08-24 15:30:00;42;29;0;80;10;63;12;16;0;0;2
2020-08-24 15:45:00;42;42;0;65;14;50;7;17;0;20;22
2020-08-24 16:00:00;32;44;0;77;7;57;5;21;0;1;0
2020-08-24 16:15:00;32;41;0;101;12;68;17;24;0;0;0
2020-08-24 16:30:00;29;19;0;99;16;71;11;27;0;1;3
2020-08-24 16:45:00;35;36;0;83;6;52;9;21;1;30;1
2020-08-24 17:00:00;23;34;0;110;22;86;7;19;1;1;0
2020-08-24 17:15:00;34;32;0;103;16;70;11;23;21;8;1
2020-08-24 17:30:00;47;53;0;101;19;81;27;31;0;0;0
2020-08-24 17:45:00;29;32;0;72;15;66;18;18;0;0;0
2020-08-24 18:00:00;28;27;0;65;4;37;10;18;0;0;0
2020-08-24 18:15:00;31;36;0;44;11;36;6;18;0;5;0
2020-08-24 18:30:00;25;33;0;55;8;37;10;17;0;0;0
2020-08-24 18:45:00;34;34;0;53;8;30;3;9;0;0;0
2020-08-24 19:00:00;16;30;0;34;5;17;4;13;1;0;0
2020-08-24 19:15:00;21;19;0;44;7;33;4;16;4;0;0
2020-08-24 19:30:00;17;22;0;30;6;22;6;8;1;0;3
2020-08-24 19:45:00;25;29;0;28;3;19;5;12;0;2;0
2020-08-24 20:00:00;16;20;0;30;3;30;6;7;0;0;0
2020-08-24 20:15:00;22;17;0;37;7;24;3;10;0;1;0
2020-08-24 20:30:00;12;17;0;35;5;25;5;9;0;0;0
2020-08-24 20:45:00;13;8;0;27;4;17;2;14;0;0;0
2020-08-24 21:00:00;10;12;0;31;1;23;6;13;0;0;0
