DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-04-16 00:00:00;1;0;0;1;1;2;1;0;5;0;0;0;0;0;0
2020-04-16 00:15:00;5;0;1;1;1;0;0;0;4;0;0;0;0;0;0
2020-04-16 00:30:00;1;1;2;1;1;2;1;0;3;0;0;0;0;0;0
2020-04-16 00:45:00;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0
2020-04-16 01:00:00;2;2;2;2;2;0;0;0;3;0;0;0;0;0;0
2020-04-16 01:15:00;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-04-16 01:30:00;1;0;0;0;0;0;0;0;7;0;0;0;0;0;0
2020-04-16 01:45:00;4;0;1;0;0;0;0;0;2;0;0;0;0;0;0
2020-04-16 02:00:00;3;1;3;1;0;2;2;0;2;0;0;0;0;0;0
2020-04-16 02:15:00;2;1;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-04-16 02:30:00;5;1;3;1;1;1;1;0;1;0;0;0;0;0;0
2020-04-16 02:45:00;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-04-16 03:00:00;4;0;2;2;2;1;1;0;1;0;0;0;0;0;0
2020-04-16 03:15:00;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
2020-04-16 03:30:00;2;0;2;2;2;1;1;0;3;0;0;0;0;0;0
2020-04-16 03:45:00;6;4;6;2;2;1;1;0;4;0;0;0;0;0;0
2020-04-16 04:00:00;7;1;5;0;0;0;0;0;1;0;0;0;0;0;0
2020-04-16 04:15:00;6;0;2;2;2;1;2;0;5;0;0;0;0;0;0
2020-04-16 04:30:00;6;2;3;2;2;2;1;0;2;0;0;0;0;0;0
2020-04-16 04:45:00;9;5;10;2;2;1;1;0;4;0;0;0;0;0;0
2020-04-16 05:00:00;11;2;4;3;3;0;0;0;9;0;0;0;0;0;0
2020-04-16 05:15:00;13;10;10;3;3;2;2;1;8;0;0;0;0;0;0
2020-04-16 05:30:00;17;18;16;6;8;0;0;0;35;0;0;0;0;0;0
2020-04-16 05:45:00;25;15;20;9;9;0;0;3;58;0;0;0;0;0;0
2020-04-16 06:00:00;24;14;14;9;9;1;1;1;41;0;0;0;0;0;0
2020-04-16 06:15:00;39;29;28;10;9;4;4;2;44;0;0;0;0;0;0
2020-04-16 06:30:00;55;22;26;19;21;4;3;0;65;0;0;0;0;0;0
2020-04-16 06:45:00;61;28;28;19;19;4;4;1;78;0;0;0;0;0;0
2020-04-16 07:00:00;70;28;28;10;10;6;6;0;61;0;0;0;1;0;0
2020-04-16 07:15:00;51;21;21;14;15;5;5;2;68;0;0;3;0;0;0
2020-04-16 07:30:00;68;33;36;14;16;3;5;6;75;0;0;0;0;0;0
2020-04-16 07:45:00;68;26;24;20;20;12;13;2;76;0;0;0;0;0;0
2020-04-16 08:00:00;53;14;16;11;11;12;13;8;53;0;0;3;0;0;0
2020-04-16 08:15:00;61;21;25;15;15;6;6;1;54;0;0;0;0;0;0
2020-04-16 08:30:00;67;19;23;17;15;12;11;4;58;0;0;0;0;0;0
2020-04-16 08:45:00;54;27;26;11;10;8;9;5;59;0;0;0;0;0;0
2020-04-16 09:00:00;47;7;8;10;11;6;7;2;58;0;0;0;0;0;0
2020-04-16 09:15:00;56;17;18;20;20;5;5;5;49;0;0;1;0;0;0
2020-04-16 09:30:00;73;13;21;16;16;8;8;2;51;0;0;0;1;0;0
2020-04-16 09:45:00;59;20;27;16;17;12;12;5;61;0;0;0;0;0;0
2020-04-16 10:00:00;69;11;19;23;24;15;15;3;59;0;0;1;0;0;0
2020-04-16 10:15:00;67;18;22;24;25;9;7;4;54;0;0;1;0;0;0
2020-04-16 10:30:00;70;19;22;21;21;14;14;9;50;0;0;0;0;0;0
2020-04-16 10:45:00;73;19;21;22;23;9;9;6;68;0;0;0;1;0;0
2020-04-16 11:00:00;58;23;23;23;27;15;14;3;69;0;0;0;1;0;0
2020-04-16 11:15:00;77;19;20;33;33;16;17;5;71;0;0;0;1;0;0
2020-04-16 11:30:00;89;18;17;33;34;14;13;7;95;0;0;0;0;0;0
2020-04-16 11:45:00;55;23;21;15;17;12;12;2;73;0;0;0;0;0;0
2020-04-16 12:00:00;80;30;33;23;24;10;10;3;63;0;0;2;0;0;0
2020-04-16 12:15:00;70;20;22;20;20;10;10;5;66;0;0;1;2;0;0
2020-04-16 12:30:00;69;20;22;27;28;16;14;0;63;0;0;0;2;0;0
2020-04-16 12:45:00;63;13;19;25;25;15;17;3;62;0;0;0;0;0;0
2020-04-16 13:00:00;59;24;25;28;28;9;8;1;59;0;0;0;1;0;0
2020-04-16 13:15:00;79;24;26;19;19;8;9;3;51;0;0;1;1;0;0
2020-04-16 13:30:00;66;30;28;29;30;11;10;5;69;0;0;2;1;0;0
2020-04-16 13:45:00;66;36;39;31;34;16;17;1;63;0;0;1;0;0;0
2020-04-16 14:00:00;61;22;25;21;20;11;11;3;55;0;0;1;1;0;0
2020-04-16 14:15:00;63;19;27;36;39;13;10;3;68;0;0;0;1;0;0
2020-04-16 14:30:00;99;27;25;42;46;11;12;5;60;0;0;4;2;0;0
2020-04-16 14:45:00;78;17;20;36;40;13;15;5;57;0;0;0;0;0;0
2020-04-16 15:00:00;94;26;28;34;35;8;8;3;51;0;0;0;1;0;0
2020-04-16 15:15:00;78;14;17;32;33;13;12;1;71;0;0;1;1;0;0
2020-04-16 15:30:00;86;23;23;22;25;15;16;4;47;0;0;0;2;0;0
2020-04-16 15:45:00;89;23;26;27;28;13;13;2;64;0;0;2;1;0;0
2020-04-16 16:00:00;97;21;23;24;26;18;18;2;64;0;0;0;1;0;0
2020-04-16 16:15:00;89;23;25;31;33;11;16;4;58;0;0;0;1;0;0
2020-04-16 16:30:00;99;27;25;27;30;17;14;4;66;0;0;5;0;0;0
2020-04-16 16:45:00;104;31;28;32;33;9;9;4;71;0;0;1;1;0;0
2020-04-16 17:00:00;97;22;26;32;38;12;12;3;63;0;0;2;0;0;0
2020-04-16 17:15:00;88;26;25;31;34;8;10;2;62;0;0;0;1;0;0
2020-04-16 17:30:00;82;14;16;23;24;10;9;1;54;0;0;0;4;0;0
2020-04-16 17:45:00;64;24;20;16;15;9;9;3;65;0;0;0;1;0;0
2020-04-16 18:00:00;51;18;21;19;20;8;8;2;63;0;0;4;1;0;0
2020-04-16 18:15:00;62;16;19;23;25;11;11;3;60;0;0;1;0;0;0
2020-04-16 18:30:00;54;19;19;14;13;5;5;1;45;0;0;0;1;0;0
2020-04-16 18:45:00;44;13;17;14;14;6;6;6;39;0;0;0;1;0;0
2020-04-16 19:00:00;48;12;16;18;18;7;7;2;35;0;0;0;2;0;0
2020-04-16 19:15:00;39;18;19;13;14;7;7;0;27;0;0;1;0;0;0
2020-04-16 19:30:00;30;13;15;10;10;7;7;1;26;0;0;0;0;0;0
2020-04-16 19:45:00;37;18;21;11;10;6;6;0;39;0;0;2;0;0;0
2020-04-16 20:00:00;34;16;16;13;13;3;4;2;26;0;0;0;1;0;0
2020-04-16 20:15:00;31;15;17;3;3;9;9;0;19;0;0;0;0;0;0
2020-04-16 20:30:00;18;9;9;11;11;1;1;4;13;0;0;0;0;0;0
2020-04-16 20:45:00;17;12;12;7;7;2;2;0;23;0;0;0;0;0;0
2020-04-16 21:00:00;15;8;9;5;7;3;1;1;9;0;0;0;0;0;0
2020-04-16 21:15:00;10;5;6;5;5;2;2;1;10;0;0;0;0;0;0
2020-04-16 21:30:00;9;12;13;8;7;3;2;1;12;0;0;0;0;0;0
2020-04-16 21:45:00;10;5;5;10;9;2;2;2;13;0;0;0;0;0;0
2020-04-16 22:00:00;15;7;9;19;18;2;2;1;9;0;0;0;0;0;0
2020-04-16 22:15:00;3;2;3;7;7;2;1;0;8;0;0;0;0;0;0
2020-04-16 22:30:00;4;1;1;6;6;1;1;2;5;0;0;0;0;0;0
2020-04-16 22:45:00;2;3;4;3;3;2;2;1;1;0;0;0;0;0;0
2020-04-16 23:00:00;4;5;6;1;0;1;1;0;11;0;0;0;0;0;0
2020-04-16 23:15:00;6;2;3;4;3;2;1;0;4;0;0;0;0;0;0
2020-04-16 23:30:00;4;5;6;2;2;0;1;0;4;0;0;0;0;0;0
2020-04-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
